,precision,recall
0,0.5324933029070344,1.0
1,0.532446914070252,0.999813676169182
2,0.5324997519102908,0.999813676169182
3,0.5325526002381897,0.999813676169182
4,0.5326054590570719,0.999813676169182
5,0.5326583283700616,0.999813676169182
6,0.532711208180284,0.999813676169182
7,0.5327640984908658,0.999813676169182
8,0.532816999304935,0.999813676169182
9,0.5328699106256206,0.999813676169182
10,0.5329228324560532,0.999813676169182
11,0.5329757647993644,0.999813676169182
12,0.5330287076586868,0.999813676169182
13,0.5330816610371548,0.999813676169182
14,0.5331346249379036,0.999813676169182
15,0.5331875993640699,0.999813676169182
16,0.5332405843187916,0.999813676169182
17,0.5332935798052078,0.999813676169182
18,0.5333465858264586,0.999813676169182
19,0.5333996023856858,0.999813676169182
20,0.5334526294860324,0.999813676169182
21,0.5335056671306423,0.999813676169182
22,0.5335587153226609,0.999813676169182
23,0.5336117740652346,0.999813676169182
24,0.5336648433615117,0.999813676169182
25,0.533717923214641,0.999813676169182
26,0.5337710136277728,0.999813676169182
27,0.5338241146040589,0.999813676169182
28,0.5338772261466521,0.999813676169182
29,0.5339303482587064,0.999813676169182
30,0.5339834809433774,0.999813676169182
31,0.5340366242038217,0.999813676169182
32,0.534089778043197,0.999813676169182
33,0.5341429424646625,0.999813676169182
34,0.5341961174713789,0.999813676169182
35,0.5342493030665074,0.999813676169182
36,0.5343024992532112,0.999813676169182
37,0.5343557060346544,0.999813676169182
38,0.5344089234140026,0.999813676169182
39,0.5344621513944223,0.999813676169182
40,0.5345153899790815,0.999813676169182
41,0.5345686391711496,0.999813676169182
42,0.534621898973797,0.999813676169182
43,0.5346751693901953,0.999813676169182
44,0.5347284504235177,0.999813676169182
45,0.5347817420769384,0.999813676169182
46,0.534835044353633,0.999813676169182
47,0.5348883572567783,0.999813676169182
48,0.5349416807895524,0.999813676169182
49,0.5349950149551346,0.999813676169182
50,0.5350483597567055,0.999813676169182
51,0.5351017151974472,0.999813676169182
52,0.5351550812805426,0.999813676169182
53,0.5352084580091762,0.999813676169182
54,0.5352618453865337,0.999813676169182
55,0.5353152434158021,0.999813676169182
56,0.5353686521001696,0.999813676169182
57,0.5354220714428258,0.999813676169182
58,0.5354755014469614,0.999813676169182
59,0.5355289421157685,0.999813676169182
60,0.5355823934524404,0.999813676169182
61,0.5356358554601717,0.999813676169182
62,0.5356893281421583,0.999813676169182
63,0.5357428115015974,0.999813676169182
64,0.5357963055416874,0.999813676169182
65,0.5358498102656282,0.999813676169182
66,0.5359033256766204,0.999813676169182
67,0.5359568517778666,0.999813676169182
68,0.5360103885725702,0.999813676169182
69,0.5360639360639361,0.999813676169182
70,0.5361174942551703,0.999813676169182
71,0.5361710631494804,0.999813676169182
72,0.536224642750075,0.999813676169182
73,0.5362782330601639,0.999813676169182
74,0.5363318340829585,0.999813676169182
75,0.5363854458216714,0.999813676169182
76,0.5364390682795162,0.999813676169182
77,0.5364927014597081,0.999813676169182
78,0.5365463453654634,0.999813676169182
79,0.5366,0.999813676169182
80,0.5366536653665367,0.999813676169182
81,0.5367073414682937,0.999813676169182
82,0.5367610283084926,0.999813676169182
83,0.5368147258903562,0.999813676169182
84,0.5368684342171085,0.999813676169182
85,0.5369221532919752,0.999813676169182
86,0.5369758831181827,0.999813676169182
87,0.5370296236989591,0.999813676169182
88,0.5370833750375338,0.999813676169182
89,0.5371371371371372,0.999813676169182
90,0.537190910001001,0.999813676169182
91,0.5372446936323588,0.999813676169182
92,0.5372984880344448,0.999813676169182
93,0.5373522932104947,0.999813676169182
94,0.5374061091637456,0.999813676169182
95,0.5374599358974359,0.999813676169182
96,0.5375137734148052,0.999813676169182
97,0.5375676217190943,0.999813676169182
98,0.5376214808135458,0.999813676169182
99,0.5376753507014028,0.999813676169182
100,0.5377292313859104,0.999813676169182
101,0.5377831228703147,0.999813676169182
102,0.5378370251578631,0.999813676169182
103,0.5378909382518043,0.999813676169182
104,0.5379448621553885,0.999813676169182
105,0.5379987968718668,0.999813676169182
106,0.5380527424044921,0.999813676169182
107,0.5381066987565183,0.999813676169182
108,0.5381606659312005,0.999813676169182
109,0.5382146439317954,0.999813676169182
110,0.5382686327615608,0.999813676169182
111,0.538322632423756,0.999813676169182
112,0.5383766429216414,0.999813676169182
113,0.5384306642584789,0.999813676169182
114,0.5384846964375314,0.999813676169182
115,0.5385387394620634,0.999813676169182
116,0.5385927933353407,0.999813676169182
117,0.5386468580606304,0.999813676169182
118,0.5387009336412006,0.999813676169182
119,0.5387550200803213,0.999813676169182
120,0.5388091173812631,0.999813676169182
121,0.5388632255472987,0.999813676169182
122,0.5389173445817013,0.999813676169182
123,0.5389714744877461,0.999813676169182
