,precision,recall
0,0.5133428981348637,1.0
1,0.5132963458963077,0.999813676169182
2,0.5133454510666794,0.999813676169182
3,0.5132988901645618,0.9996273523383641
4,0.5133480049756004,0.9996273523383641
5,0.5133971291866029,0.9996273523383641
6,0.513446262800268,0.9996273523383641
7,0.5133996937212864,0.9994410285075461
8,0.5134488369866947,0.9994410285075461
9,0.5134979896611143,0.9994410285075461
10,0.5135471517472475,0.9994410285075461
11,0.5135005744925316,0.9992547046767282
12,0.5135497462415015,0.9992547046767282
13,0.5135989274085424,0.9992547046767282
14,0.5136481179963605,0.9992547046767282
15,0.5136015325670498,0.9990683808459102
16,0.513650732828815,0.9990683808459102
17,0.5136041387238934,0.9988820570150923
18,0.5136533486634091,0.9988820570150923
19,0.5137025680337294,0.9988820570150923
20,0.5136559655007187,0.9986957331842743
21,0.5137051945562584,0.9986957331842743
22,0.5136585833413209,0.9985094093534563
23,0.5137078220858896,0.9985094093534563
24,0.5136612021857924,0.9983230855226384
25,0.5136145733461169,0.9981367616918204
26,0.513663822034711,0.9981367616918204
27,0.5137130801687764,0.9981367616918204
28,0.513762347751031,0.9981367616918204
29,1.0,0.0
