,fpr,tpr,thresholds
0,0.0,0.0,1.9930143
1,0.0,0.0001863238308179616,0.9930143
2,0.0,0.011738401341531582,0.98621976
3,0.00019584802193497845,0.011738401341531582,0.9861363000000001
4,0.00019584802193497845,0.018632383081796162,0.98487157
5,0.0003916960438699569,0.018632383081796162,0.9848511999999999
6,0.0003916960438699569,0.021427240544065584,0.9842869000000001
7,0.0005875440658049354,0.021427240544065584,0.9842613000000001
8,0.0005875440658049354,0.02627166014533259,0.98343277
9,0.0007833920877399138,0.02627166014533259,0.9832685999999999
10,0.0007833920877399138,0.04937581516675983,0.9796663000000001
11,0.0009792401096748924,0.04937581516675983,0.9796606
12,0.0009792401096748924,0.05477920626048072,0.9790661
13,0.0011750881316098707,0.05477920626048072,0.9790645
14,0.0011750881316098707,0.05925097820011179,0.9782225
15,0.0013709361535448493,0.05925097820011179,0.9781344999999999
16,0.0013709361535448493,0.07154835103409726,0.97639185
17,0.0013709361535448493,0.07192099869573318,0.9763907
18,0.0013709361535448493,0.07788336128190795,0.9756220999999999
19,0.0015667841754798276,0.07788336128190795,0.97561365
20,0.0015667841754798276,0.08757220048444196,0.9742968000000001
21,0.0017626321974148062,0.08757220048444196,0.9742944
22,0.0017626321974148062,0.08999441028507546,0.9741270000000001
23,0.0019584802193497847,0.08999441028507546,0.9741184000000002
24,0.0019584802193497847,0.09204397242407304,0.9738441999999999
25,0.002154328241284763,0.09204397242407304,0.97382957
26,0.002154328241284763,0.09632942053288615,0.9732914
27,0.0023501762632197414,0.09632942053288615,0.9732651
28,0.0023501762632197414,0.09782001117942984,0.97312367
29,0.0025460242851547197,0.09782001117942984,0.973067
30,0.0025460242851547197,0.10229178311906093,0.97234344
31,0.0027418723070896985,0.10229178311906093,0.9723405999999999
32,0.0027418723070896985,0.10434134525805851,0.9720552
33,0.002937720329024677,0.10434134525805851,0.9720429
34,0.002937720329024677,0.10620458356623812,0.97189134
35,0.003133568350959655,0.10620458356623812,0.97174823
36,0.003133568350959655,0.1300540339109372,0.96917814
37,0.003329416372894634,0.1300540339109372,0.9691226000000001
38,0.003329416372894634,0.13098565306502702,0.96895444
39,0.003329416372894634,0.13135830072666294,0.9689454
40,0.003329416372894634,0.13806595863610957,0.96823263
41,0.0035252643948296123,0.13806595863610957,0.96821487
42,0.0035252643948296123,0.1384386062977455,0.9681768
43,0.0037211124167645907,0.1384386062977455,0.96815443
44,0.0037211124167645907,0.13992919694428918,0.9680435
45,0.0037211124167645907,0.1403018446059251,0.9679769
46,0.0039169604386995694,0.1403018446059251,0.9679690000000001
47,0.0039169604386995694,0.1442146450531023,0.9676412
48,0.004112808460634548,0.1442146450531023,0.96763927
49,0.004112808460634548,0.14775479783864356,0.96717536
50,0.004308656482569526,0.14775479783864356,0.96712977
51,0.004308656482569526,0.14961803614682317,0.9669565999999999
52,0.0045045045045045045,0.14961803614682317,0.9668588
53,0.0045045045045045045,0.15651201788708777,0.9660203000000002
54,0.004700352526439483,0.15651201788708777,0.9659896000000001
55,0.004700352526439483,0.15893422768772125,0.9656912
56,0.004896200548374461,0.15893422768772125,0.96561795
57,0.004896200548374461,0.16172908514999068,0.9652618000000001
58,0.0050920485703094395,0.16172908514999068,0.96521276
59,0.0050920485703094395,0.16303335196571642,0.96504664
60,0.005287896592244419,0.16303335196571642,0.9650463
61,0.005287896592244419,0.16582820942798585,0.96482855
62,0.005483744614179397,0.16582820942798585,0.9648165000000001
63,0.005483744614179397,0.17067262902925284,0.96415883
64,0.005679592636114375,0.17067262902925284,0.96414465
65,0.005679592636114375,0.1708589528600708,0.9641287000000001
66,0.005875440658049354,0.1708589528600708,0.96410686
67,0.005875440658049354,0.17365381032234023,0.96380335
68,0.006071288679984332,0.17365381032234023,0.96377975
69,0.006071288679984332,0.17607602012297374,0.9635252000000001
70,0.00626713670191931,0.17607602012297374,0.96350104
71,0.00626713670191931,0.17942984907769705,0.96313035
72,0.006462984723854289,0.17942984907769705,0.96310335
73,0.006462984723854289,0.18911868828023104,0.96202654
74,0.006658832745789268,0.18911868828023104,0.9620141999999999
75,0.006658832745789268,0.2014160611142165,0.9604756
76,0.006854680767724246,0.2014160611142165,0.96045685
77,0.006854680767724246,0.20160238494503446,0.96045154
78,0.007050528789659225,0.20160238494503446,0.96044374
79,0.007050528789659225,0.2047698900689398,0.95991987
80,0.007246376811594203,0.2047698900689398,0.9599152
81,0.007246376811594203,0.22694242593627725,0.95715666
82,0.007442224833529181,0.22694242593627725,0.95715284
83,0.007442224833529181,0.23309111235326999,0.95625997
84,0.007442224833529181,0.2334637600149059,0.95624983
85,0.007442224833529181,0.25321408608160983,0.95354193
86,0.00763807285546416,0.25321408608160983,0.95348984
87,0.00763807285546416,0.25358673374324575,0.9533860999999999
88,0.007833920877399139,0.25358673374324575,0.9533630999999999
