,fpr,tpr,thresholds
0,0.0,0.0,1.9980049
1,0.0,2.0921815176684728e-05,0.99800485
2,0.0,0.0012553089106010838,0.9904289
3,2.0784403383700872e-05,0.0012553089106010838,0.990379
4,2.0784403383700872e-05,0.002385086930142059,0.9866629
5,2.0784403383700872e-05,0.0024269305604954286,0.9866584
6,2.0784403383700872e-05,0.002447852375672113,0.9866348
7,4.1568806767401744e-05,0.002447852375672113,0.9866079
8,4.1568806767401744e-05,0.005063079272757704,0.9810162
9,6.23532101511026e-05,0.005063079272757704,0.98101074
10,6.23532101511026e-05,0.0056698119128815614,0.98020107
11,6.23532101511026e-05,0.005711655543234931,0.98018736
12,6.23532101511026e-05,0.0061510136619453105,0.97939783
13,8.313761353480349e-05,0.0061510136619453105,0.97935265
14,8.313761353480349e-05,0.006569449965479005,0.97876394
15,0.00010392201691850436,0.006569449965479005,0.9787502
16,0.00010392201691850436,0.007573697093959872,0.97699976
17,0.0001247064203022052,0.007573697093959872,0.9769611
18,0.0001247064203022052,0.007929367951963513,0.97658324
19,0.0001247064203022052,0.007971211582316881,0.9765553
20,0.0001247064203022052,0.008117664288553674,0.9763657
21,0.0001454908236859061,0.008117664288553674,0.9763474
22,0.0001454908236859061,0.013473648973784965,0.9692746
23,0.00016627522706960698,0.013473648973784965,0.96923894
24,0.00016627522706960698,0.01472895788438605,0.9679446
25,0.00018705963045330783,0.01472895788438605,0.96789783
26,0.00018705963045330783,0.01539845597003996,0.9669175
27,0.00018705963045330783,0.01544029960039333,0.9669096
28,0.00018705963045330783,0.015649517752160176,0.96665144
29,0.0002078440338370087,0.015649517752160176,0.9665678
30,0.0002078440338370087,0.017532481118061802,0.9646742
31,0.00022862843722070957,0.017532481118061802,0.9646359
32,0.00022862843722070957,0.01845304098583593,0.96322167
33,0.00022862843722070957,0.0184948846161893,0.9632179
34,0.00022862843722070957,0.01889239910454631,0.9627428
35,0.0002494128406044104,0.01889239910454631,0.9626095
36,0.0002494128406044104,0.01941544448396343,0.9621071
37,0.0002701972439881113,0.01941544448396343,0.9620996
38,0.0002701972439881113,0.019603740820553592,0.96190387
39,0.0002909816473718122,0.019603740820553592,0.96188647
