,fpr,tpr,thresholds
0,0.0,0.0,1.7968216
1,0.0,2.0921815176684728e-05,0.79682153
2,0.0,0.00012553089106010838,0.7563007
3,2.0784403383700872e-05,0.00012553089106010838,0.7503019
4,2.0784403383700872e-05,0.0008159507918907045,0.7282203
5,4.1568806767401744e-05,0.0008159507918907045,0.7281757
6,4.1568806767401744e-05,0.00115069983471766,0.71811235
7,6.23532101511026e-05,0.00115069983471766,0.7178796
8,6.23532101511026e-05,0.0012971525409544533,0.71664506
9,8.313761353480349e-05,0.0012971525409544533,0.7164829
10,8.313761353480349e-05,0.0017155888444881477,0.7120624
11,0.00010392201691850436,0.0017155888444881477,0.7119412
12,0.00010392201691850436,0.002322321484612005,0.7059385
13,0.0001247064203022052,0.002322321484612005,0.7057626
14,0.0001247064203022052,0.0023432432997886896,0.7056431
15,0.0001454908236859061,0.0023432432997886896,0.70563376
16,0.0001454908236859061,0.002552461451555537,0.70451653
17,0.00016627522706960698,0.002552461451555537,0.70426816
18,0.00016627522706960698,0.003012741385442601,0.70217645
19,0.00018705963045330783,0.003012741385442601,0.7021573
20,0.00018705963045330783,0.0032219595372094483,0.7004538
21,0.00022862843722070957,0.0032219595372094483,0.6998653
22,0.00022862843722070957,0.003619474025566458,0.69792897
23,0.0002494128406044104,0.003619474025566458,0.6976823
24,0.0002494128406044104,0.003786848546979936,0.6965682
25,0.0002701972439881113,0.003786848546979936,0.6964987
26,0.0002701972439881113,0.004016988513923468,0.69515836
27,0.0002909816473718122,0.004016988513923468,0.6951385
28,0.0002909816473718122,0.004058832144276837,0.6949545
29,0.00031176605075551307,0.004058832144276837,0.6947327
30,0.00031176605075551307,0.004477268447810532,0.6930712
31,0.00033255045413921395,0.004477268447810532,0.6929712
32,0.00033255045413921395,0.004498190262987217,0.69277567
33,0.0003533348575229148,0.004498190262987217,0.69275653
34,0.0003533348575229148,0.004916626566520911,0.690764
35,0.00037411926090661566,0.004916626566520911,0.6906919
36,0.00037411926090661566,0.004958470196874281,0.6905147
37,0.00039490366429031654,0.004958470196874281,0.6904367
38,0.00039490366429031654,0.00500031382722765,0.69040036
39,0.0004156880676740174,0.00500031382722765,0.6903481
40,0.0004156880676740174,0.005042157457581019,0.6902595
41,0.0004364724710577183,0.005042157457581019,0.6902159
42,0.0004364724710577183,0.005439671945938029,0.6888549
43,0.00047804127782512,0.005439671945938029,0.6886515
44,0.00047804127782512,0.005565202836998138,0.6880759
45,0.0004988256812088208,0.005565202836998138,0.6880547
46,0.0004988256812088208,0.0056488900977048765,0.6878182
47,0.0005196100845925218,0.0056488900977048765,0.68777364
48,0.0005196100845925218,0.0058999518798250935,0.6870402
49,0.0005403944879762226,0.0058999518798250935,0.68694365
50,0.0005403944879762226,0.0060882482164152565,0.6856909
51,0.0005611788913599235,0.0060882482164152565,0.6856859
52,0.0005611788913599235,0.0061300918467686255,0.68567127
53,0.0005819632947436244,0.0061300918467686255,0.6856641
54,0.0005819632947436244,0.006276544553005419,0.6852624
55,0.0006027476981273252,0.006276544553005419,0.6851726
56,0.0006027476981273252,0.0064020754440655275,0.6848204
57,0.0006235321015110261,0.0064020754440655275,0.6847794
58,0.0006235321015110261,0.006464840889595582,0.6846163
59,0.000644316504894727,0.006464840889595582,0.6846162
60,0.000644316504894727,0.006653137226185744,0.68433696
61,0.0006651009082784279,0.006653137226185744,0.6842189
62,0.0006651009082784279,0.006862355377952591,0.683832
63,0.0007274541184295305,0.006862355377952591,0.6832295
64,0.0007274541184295305,0.00694604263865933,0.68277794
65,0.0007482385218132313,0.00694604263865933,0.68264425
66,0.0007482385218132313,0.007071573529719439,0.68230927
67,0.0007690229251969323,0.007071573529719439,0.6820537
68,0.0007690229251969323,0.007134338975249493,0.68196154
69,0.0008105917319643339,0.007134338975249493,0.6817397
70,0.0008105917319643339,0.00734355712701634,0.6810626
71,0.0008313761353480349,0.00734355712701634,0.6809947
72,0.0008313761353480349,0.007490009833253133,0.6802176
73,0.0008729449421154366,0.007490009833253133,0.6801795
74,0.0008729449421154366,0.007657384354666611,0.67978126
75,0.0008937293454991374,0.007657384354666611,0.6796831
76,0.0008937293454991374,0.007929367951963513,0.6787795
77,0.00095608255565024,0.007929367951963513,0.67859167
78,0.00095608255565024,0.008054898843023621,0.6783184
79,0.0009768669590339409,0.008054898843023621,0.6782365
80,0.0009768669590339409,0.008075820658200306,0.6779899
81,0.0010184357658013427,0.008075820658200306,0.67794263
82,0.0010184357658013427,0.008096742473376991,0.6778746
83,0.0010392201691850436,0.008096742473376991,0.67786235
84,0.0010392201691850436,0.008285038809967152,0.6773262
85,0.0010600045725687444,0.008285038809967152,0.6773016
86,0.0010600045725687444,0.008326882440320522,0.677168
87,0.0010807889759524452,0.008326882440320522,0.67708516
88,0.0010807889759524452,0.008347804255497207,0.6770581
