,precision,recall
0,0.49988530914398915,1.0
1,0.49988009467307554,0.9999791423327216
2,0.49987488009342285,0.999958284665443
3,0.4998696654050278,0.9999374269981646
4,0.4998748774842033,0.9999374269981646
5,0.4998800896720713,0.9999374269981646
6,0.49987487487487486,0.999916569330886
7,0.49986965996892696,0.9998957116636076
8,0.49987487226543764,0.9998957116636076
9,0.4998800846706499,0.9998957116636076
10,0.49987486965589156,0.999874853996329
11,0.4998696545323726,0.9998539963290506
12,0.4998748670462366,0.9998539963290506
13,0.4998800796688113,0.9998539963290506
14,0.49987486443647283,0.999833138661772
15,0.4998800771677355,0.999833138661772
16,0.49988529000771686,0.999833138661772
17,0.4998905029564202,0.999833138661772
18,0.4998957160138489,0.999833138661772
19,0.49990092918000645,0.999833138661772
20,0.49990614245489623,0.999833138661772
21,0.4999009271136418,0.9998122809944936
22,0.4998957116636075,0.999791423327215
23,0.49989049610479,0.9997705656599366
24,0.49988528043718583,0.999749707992658
25,0.4998800646607916,0.9997288503253796
26,0.49988527804430355,0.9997288503253796
27,0.4998800621590897,0.9997079926581011
28,0.4998852756513214,0.9997079926581011
29,0.4998800596572835,0.9996871349908226
30,0.49987484355444306,0.9996662773235442
31,0.49986962734279666,0.9996454196562656
32,0.4998644110223409,0.9996245619889872
33,0.4998591945930724,0.9996037043217086
34,0.49986440819391714,0.9996037043217086
35,0.4998696219035202,0.9996037043217086
36,0.49987483572188496,0.9996037043217086
37,0.4998696191837118,0.9995828466544302
38,0.4998644025367156,0.9995619889871517
39,0.4998696164637899,0.9995619889871517
40,0.49987483049963494,0.9995619889871517
41,0.4998696137437545,0.9995411313198732
42,0.499864396879042,0.9995202736525947
43,0.4998696110236056,0.9995202736525947
44,0.4998748252769491,0.9995202736525947
45,0.49986960830334326,0.9994994159853162
46,0.49986439122089626,0.9994785583180377
47,0.49986960558296734,0.9994785583180377
48,0.4998748200538274,0.9994785583180377
49,0.49988003463347974,0.9994785583180377
50,0.49987481744210305,0.9994577006507592
51,0.49986960014187504,0.9994368429834807
52,0.4998748148302698,0.9994368429834807
