epoch,accuracy,loss,val_accuracy,val_loss
0,0.5087338089942932,0.8250797986984253,0.5184057950973511,0.692500650882721
1,0.543836772441864,0.6845555901527405,0.5671014785766602,0.6848417520523071
2,0.5590617656707764,0.6774086356163025,0.5704348087310791,0.6743869781494141
3,0.5691227912902832,0.6743648052215576,0.5889855027198792,0.6677801012992859
4,0.5761174559593201,0.6714498400688171,0.5963768362998962,0.6622122526168823
5,0.5851868987083435,0.6672469973564148,0.6018840670585632,0.6606767773628235
6,0.5874980688095093,0.6661709547042847,0.6031883955001831,0.6593680381774902
7,0.5897787809371948,0.6639155149459839,0.6026086807250977,0.6597452163696289
8,0.593119740486145,0.661486804485321,0.6085507273674011,0.65458083152771
9,0.5985354781150818,0.6588442325592041,0.588115930557251,0.6608772277832031
10,0.601701021194458,0.6588197946548462,0.6088405847549438,0.6556370854377747
11,0.6022273302078247,0.6581446528434753,0.6165217161178589,0.6504557728767395
12,0.6079481244087219,0.6552353501319885,0.6127536296844482,0.6490890979766846
13,0.6121052503585815,0.6526870727539062,0.629420280456543,0.6479827761650085
14,0.6132189035415649,0.6512089371681213,0.6266666650772095,0.6430156230926514
15,0.615369975566864,0.6507955193519592,0.620724618434906,0.6442652344703674
16,0.6163615584373474,0.6494058966636658,0.6285507082939148,0.6446830630302429
17,0.6200000047683716,0.6479130387306213,0.6307246088981628,0.6410865187644958
18,0.6224332451820374,0.6471696496009827,0.634782612323761,0.6389409899711609
19,0.6232036352157593,0.6448687314987183,0.6305797100067139,0.639041006565094
20,0.6242792010307312,0.6449914574623108,0.6311594247817993,0.6408196091651917
21,0.6264988780021667,0.6444467902183533,0.6285507082939148,0.6390684247016907
22,0.6267200708389282,0.64372718334198,0.636956512928009,0.6361370086669922
23,0.6264378428459167,0.6416488289833069,0.6330434679985046,0.6357263922691345
24,0.629481315612793,0.6424060463905334,0.6311594247817993,0.6370449662208557
25,0.6306025981903076,0.6408022046089172,0.6414492726325989,0.6341891884803772
26,0.6325171589851379,0.6400025486946106,0.6355072259902954,0.6361953020095825
27,0.6332417726516724,0.6388324499130249,0.6362318992614746,0.6345551013946533
28,0.6317849159240723,0.6387830376625061,0.6273912787437439,0.6404319405555725
29,0.6339511871337891,0.6388901472091675,0.6330434679985046,0.6331567764282227
30,0.6350953578948975,0.6373016238212585,0.640289843082428,0.6320977807044983
31,0.6368268728256226,0.6366173028945923,0.6372463703155518,0.6327580213546753
32,0.6333333253860474,0.6371535062789917,0.6355072259902954,0.6327421069145203
33,0.6371777057647705,0.6364976763725281,0.6339130401611328,0.6324747204780579
34,0.6362395286560059,0.6360166072845459,0.6339130401611328,0.6326383948326111
35,0.6392448544502258,0.634860098361969,0.6353623270988464,0.6332696676254272
36,0.6391685605049133,0.6343976259231567,0.6304348111152649,0.6342599987983704
37,0.6405415534973145,0.6336771845817566,0.640289843082428,0.6309372186660767
38,0.640053391456604,0.6330877542495728,0.637971043586731,0.6310396790504456
39,0.6420060992240906,0.6319726705551147,0.6375362277030945,0.6303567290306091
40,0.6418001651763916,0.6325082778930664,0.6350724697113037,0.6303274035453796
41,0.6447215676307678,0.63182133436203,0.6346376538276672,0.6372986435890198
42,0.6428680419921875,0.6327334046363831,0.6353623270988464,0.6327115893363953
43,0.643119752407074,0.6312037706375122,0.6371014714241028,0.6339671611785889
44,0.6445614099502563,0.629622757434845,0.6340579986572266,0.630230724811554
45,0.6443783640861511,0.6306489109992981,0.6411594152450562,0.6312541961669922
46,0.6460259556770325,0.6296297907829285,0.6333333253860474,0.6350306868553162
47,0.6451258659362793,0.6300237774848938,0.6382608413696289,0.6298612952232361
48,0.6471167206764221,0.6289774775505066,0.6411594152450562,0.6306985020637512
49,0.6430434584617615,0.631417453289032,0.645652174949646,0.6266855597496033
