fpr,tpr,thresholds
0.0,0.0,1.9918146
0.0,0.0008695652173913044,0.99181455
0.0,0.008695652173913044,0.9885915
0.0009132420091324201,0.008695652173913044,0.98851997
0.0009132420091324201,0.2,0.97408086
0.0018264840182648401,0.2,0.9740717
0.0018264840182648401,0.2182608695652174,0.97295195
0.0027397260273972603,0.2182608695652174,0.9729128
0.0027397260273972603,0.24695652173913044,0.9704541
0.0036529680365296802,0.24695652173913044,0.9704514
0.0036529680365296802,0.3008695652173913,0.96623737
0.0045662100456621,0.3008695652173913,0.96618384
0.0045662100456621,0.32521739130434785,0.9648796
0.005479452054794521,0.32521739130434785,0.9647777
0.005479452054794521,0.3426086956521739,0.96293753
0.0073059360730593605,0.3426086956521739,0.9628034
0.0073059360730593605,0.4,0.95606816
0.00821917808219178,0.4,0.9560664
0.00821917808219178,0.4165217391304348,0.9541785
0.0091324200913242,0.4165217391304348,0.9540005
0.0091324200913242,0.45565217391304347,0.948167
0.01004566210045662,0.45565217391304347,0.9480381
0.01004566210045662,0.45652173913043476,0.94765615
0.010958904109589041,0.45652173913043476,0.9476411
0.010958904109589041,0.4834782608695652,0.94269115
0.011872146118721462,0.4834782608695652,0.9425769
0.011872146118721462,0.48434782608695653,0.9420363
0.012785388127853882,0.48434782608695653,0.94189686
0.012785388127853882,0.5,0.9383205
0.0136986301369863,0.5,0.9383115
0.0136986301369863,0.5130434782608696,0.9345329
0.014611872146118721,0.5130434782608696,0.9339133
0.014611872146118721,0.5139130434782608,0.9336716
0.015525114155251141,0.5139130434782608,0.93324864
0.015525114155251141,0.5208695652173913,0.9320483
0.01643835616438356,0.5208695652173913,0.93180925
0.01643835616438356,0.5443478260869565,0.92509276
0.017351598173515982,0.5443478260869565,0.92483026
0.017351598173515982,0.5634782608695652,0.9181665
0.0182648401826484,0.5634782608695652,0.9171077
0.0182648401826484,0.5678260869565217,0.9161049
0.019178082191780823,0.5678260869565217,0.9158742
0.019178082191780823,0.5843478260869566,0.9115302
0.02009132420091324,0.5843478260869566,0.9114928
0.02009132420091324,0.5869565217391305,0.9107106
0.021004566210045664,0.5869565217391305,0.91034186
0.021004566210045664,0.5878260869565217,0.9103186
0.021917808219178082,0.5878260869565217,0.9098009
0.021917808219178082,0.5973913043478261,0.90733755
0.0228310502283105,0.5973913043478261,0.90684587
0.0228310502283105,0.6052173913043478,0.9040409
0.023744292237442923,0.6052173913043478,0.903844
0.023744292237442923,0.6130434782608696,0.9014461
0.024657534246575342,0.6130434782608696,0.9009788
0.024657534246575342,0.6139130434782609,0.9004954
0.025570776255707764,0.6139130434782609,0.90037
0.025570776255707764,0.6165217391304347,0.8994257
0.026484018264840183,0.6165217391304347,0.89919335
0.026484018264840183,0.6173913043478261,0.8990648
0.0273972602739726,0.6173913043478261,0.89812887
0.0273972602739726,0.6347826086956522,0.89019346
0.028310502283105023,0.6347826086956522,0.8901812
0.028310502283105023,0.6426086956521739,0.8875204
0.029223744292237442,0.6426086956521739,0.8872211
0.029223744292237442,0.6478260869565218,0.8843338
0.030136986301369864,0.6478260869565218,0.8828101
0.030136986301369864,0.662608695652174,0.8757941
0.03287671232876712,0.662608695652174,0.87501484
0.03287671232876712,0.6634782608695652,0.8741877
0.033789954337899546,0.6634782608695652,0.87352633
0.033789954337899546,0.6678260869565218,0.87112457
0.034703196347031964,0.6678260869565218,0.87073964
0.034703196347031964,0.6765217391304348,0.86568654
0.03561643835616438,0.6765217391304348,0.86475056
0.03561643835616438,0.6991304347826087,0.8411652
0.0365296803652968,0.6991304347826087,0.8405866
0.0365296803652968,0.7,0.8404816
0.03744292237442922,0.7,0.83992344
0.03744292237442922,0.7043478260869566,0.8362918
0.038356164383561646,0.7043478260869566,0.834857
0.038356164383561646,0.7069565217391305,0.8345431
0.039269406392694065,0.7069565217391305,0.83432657
0.039269406392694065,0.711304347826087,0.83009195
0.04018264840182648,0.711304347826087,0.8285993
0.04018264840182648,0.7156521739130435,0.8229997
0.0410958904109589,0.7156521739130435,0.8229692
0.0410958904109589,0.7226086956521739,0.81978977
0.04200913242009133,0.7226086956521739,0.8192278
0.04200913242009133,0.7260869565217392,0.81574583
0.042922374429223746,0.7260869565217392,0.81411195
0.042922374429223746,0.7278260869565217,0.8134608
0.04474885844748858,0.7278260869565217,0.81276745
0.04474885844748858,0.731304347826087,0.8064865
0.045662100456621,0.731304347826087,0.8056981
0.045662100456621,0.7426086956521739,0.7879875
0.04657534246575343,0.7426086956521739,0.7841583
0.04657534246575343,0.7486956521739131,0.7784997
0.047488584474885846,0.7486956521739131,0.7749655
0.047488584474885846,0.7513043478260869,0.77147037
0.048401826484018265,0.7513043478260869,0.76912785
0.048401826484018265,0.7539130434782608,0.76312304
0.049315068493150684,0.7539130434782608,0.7625322
0.049315068493150684,0.7565217391304347,0.7612569
0.0502283105022831,0.7565217391304347,0.7597145
0.0502283105022831,0.7626086956521739,0.7546683
0.052054794520547946,0.7626086956521739,0.75240076
0.052054794520547946,0.7652173913043478,0.7505299
0.05570776255707763,0.7652173913043478,0.74852663
0.05570776255707763,0.7669565217391304,0.7449491
0.05662100456621005,0.7669565217391304,0.7445317
0.05662100456621005,0.7678260869565218,0.7437508
0.057534246575342465,0.7678260869565218,0.7434098
0.057534246575342465,0.7704347826086957,0.7412135
0.0593607305936073,0.7704347826086957,0.73922545
0.0593607305936073,0.7730434782608696,0.7370431
0.06118721461187215,0.7730434782608696,0.7323641
0.06118721461187215,0.7756521739130435,0.73118895
0.062100456621004566,0.7756521739130435,0.7310662
0.062100456621004566,0.7773913043478261,0.72891784
0.0639269406392694,0.7773913043478261,0.72569466
0.0639269406392694,0.7782608695652173,0.7255597
0.06484018264840183,0.7782608695652173,0.72524965
0.06484018264840183,0.78,0.7237687
0.06575342465753424,0.78,0.7234757
0.06575342465753424,0.7817391304347826,0.72226566
0.06666666666666667,0.7817391304347826,0.7222411
0.06666666666666667,0.782608695652174,0.71893907
0.07031963470319634,0.782608695652174,0.7125989
0.07031963470319634,0.7852173913043479,0.7115348
0.07123287671232877,0.7852173913043479,0.7109241
0.07123287671232877,0.7860869565217391,0.70980155
0.07214611872146119,0.7860869565217391,0.7091742
0.07214611872146119,0.7895652173913044,0.70784384
0.0730593607305936,0.7895652173913044,0.706715
0.0730593607305936,0.7921739130434783,0.7034317
0.07579908675799087,0.7921739130434783,0.7012739
