ovr,fpr,tpr,thresholds
0,0.0,0.0,2.0
0,0.0,0.08854166666666667,1.0
0,0.0,0.125,0.9999999
0,0.0,0.15104166666666666,0.99999976
0,0.0,0.16666666666666666,0.99999964
0,0.0,0.17708333333333334,0.9999995
0,0.0,0.20833333333333334,0.9999994
0,0.0,0.21875,0.99999917
0,0.0,0.22916666666666666,0.99999905
0,0.0,0.25,0.9999989
0,0.0,0.265625,0.99999833
0,0.0,0.3072916666666667,0.99999726
0,0.0,0.3177083333333333,0.99999666
0,0.0,0.328125,0.99999654
0,0.0,0.34375,0.99999595
0,0.0,0.3645833333333333,0.99999523
0,0.0,0.3958333333333333,0.9999907
0,0.0,0.40625,0.99998903
0,0.0,0.421875,0.9999869
0,0.0,0.4375,0.99998534
0,0.0,0.4479166666666667,0.9999844
0,0.0,0.4583333333333333,0.9999838
0,0.0,0.46875,0.99998295
0,0.0,0.484375,0.99998236
0,0.0,0.4947916666666667,0.99998176
0,0.0,0.640625,0.99983597
0,0.0,0.6510416666666666,0.99982965
0,0.0,0.7239583333333334,0.9993381
0,0.0016501650165016502,0.7239583333333334,0.999308
0,0.0016501650165016502,0.7604166666666666,0.9989254
0,0.0016501650165016502,0.7708333333333334,0.9988613
0,0.0016501650165016502,0.8385416666666666,0.99347055
0,0.0016501650165016502,0.8489583333333334,0.99338645
0,0.0016501650165016502,0.890625,0.988782
0,0.0016501650165016502,0.9010416666666666,0.9869696
0,0.0016501650165016502,0.9427083333333334,0.93605703
0,0.006600660066006601,0.9427083333333334,0.7848375
0,0.006600660066006601,0.953125,0.7088158
0,0.00825082508250825,0.953125,0.6610258
0,0.00825082508250825,0.9583333333333334,0.66077787
0,0.009900990099009901,0.9583333333333334,0.6391001
0,0.009900990099009901,0.9635416666666666,0.61716974
0,0.013201320132013201,0.9635416666666666,0.5425987
0,0.013201320132013201,0.96875,0.5121656
0,0.024752475247524754,0.96875,0.21603672
0,0.024752475247524754,0.9739583333333334,0.16198578
0,0.037953795379537955,0.9739583333333334,0.074313544
0,0.037953795379537955,0.9791666666666666,0.06463431
0,0.041254125412541254,0.9791666666666666,0.05460232
0,0.041254125412541254,0.984375,0.05442068
0,0.04950495049504951,0.984375,0.03616932
0,0.04950495049504951,0.9947916666666666,0.031802118
0,0.3547854785478548,0.9947916666666666,0.000105847736
0,0.3580858085808581,0.9947916666666666,0.00010417474
0,0.46534653465346537,0.9947916666666666,3.564563e-05
0,0.46534653465346537,1.0,3.5198853e-05
0,0.6485148514851485,1.0,5.4767684e-06
0,0.6518151815181518,1.0,5.4292277e-06
0,0.905940594059406,1.0,8.751582e-08
0,0.9108910891089109,1.0,8.072309e-08
0,0.9966996699669967,1.0,3.8399783e-11
0,1.0,1.0,2.0036285e-11
1,0.0,0.0,2.0
1,0.0,0.052083333333333336,1.0
1,0.0,0.09375,0.99999976
1,0.0,0.11979166666666667,0.99999964
1,0.0,0.13541666666666666,0.9999995
1,0.0,0.15625,0.99999905
1,0.0,0.17708333333333334,0.99999845
1,0.0,0.18229166666666666,0.9999981
1,0.0,0.19270833333333334,0.99999774
1,0.0,0.19791666666666666,0.9999976
1,0.0,0.20833333333333334,0.999997
1,0.0,0.21875,0.9999962
1,0.0,0.23958333333333334,0.99999607
1,0.0,0.5208333333333334,0.9998087
1,0.0,0.53125,0.9998029
1,0.0,0.5625,0.99971884
1,0.0,0.5729166666666666,0.99971277
1,0.0,0.6302083333333334,0.999065
1,0.0033003300330033004,0.6302083333333334,0.9990043
1,0.0033003300330033004,0.7135416666666666,0.99653804
1,0.0049504950495049506,0.7135416666666666,0.99637586
1,0.0049504950495049506,0.7604166666666666,0.99260736
1,0.0049504950495049506,0.7708333333333334,0.9915854
1,0.0049504950495049506,0.8125,0.9828357
1,0.006600660066006601,0.8125,0.97796404
1,0.006600660066006601,0.8333333333333334,0.9587405
1,0.00825082508250825,0.8333333333333334,0.95859724
1,0.00825082508250825,0.8541666666666666,0.9411606
1,0.013201320132013201,0.8541666666666666,0.9075268
1,0.013201320132013201,0.8697916666666666,0.8884696
1,0.01485148514851485,0.8697916666666666,0.87582725
1,0.01485148514851485,0.8854166666666666,0.83687115
1,0.0165016501650165,0.8854166666666666,0.8299756
1,0.0165016501650165,0.8958333333333334,0.73625976
1,0.018151815181518153,0.8958333333333334,0.7337295
1,0.018151815181518153,0.9010416666666666,0.6673573
1,0.02145214521452145,0.9010416666666666,0.6043866
1,0.02145214521452145,0.9114583333333334,0.49514773
1,0.024752475247524754,0.9114583333333334,0.46313545
1,0.024752475247524754,0.921875,0.3668832
1,0.026402640264026403,0.921875,0.36586758
1,0.026402640264026403,0.9375,0.30748144
1,0.0297029702970297,0.9375,0.29112583
1,0.0297029702970297,0.9427083333333334,0.25769088
1,0.0429042904290429,0.9427083333333334,0.12882654
1,0.0429042904290429,0.9479166666666666,0.12602472
1,0.0858085808580858,0.9479166666666666,0.037234843
1,0.0858085808580858,0.953125,0.034235787
1,0.09405940594059406,0.953125,0.024387399
1,0.09405940594059406,0.9583333333333334,0.024373852
1,0.10066006600660066,0.9583333333333334,0.019889073
1,0.10066006600660066,0.9635416666666666,0.01924275
1,0.11551155115511551,0.9635416666666666,0.011200315
1,0.11551155115511551,0.9739583333333334,0.010457575
1,0.15181518151815182,0.9739583333333334,0.0042486154
1,0.15181518151815182,0.9791666666666666,0.003908814
1,0.20462046204620463,0.9791666666666666,0.0011694853
1,0.20462046204620463,0.984375,0.0011693888
1,0.32838283828382836,0.984375,0.00027622675
1,0.3316831683168317,0.984375,0.00027033887
1,0.3976897689768977,0.984375,0.00013498195
1,0.3976897689768977,0.9895833333333334,0.00013426038
1,0.533003300330033,0.9895833333333334,2.9791872e-05
1,0.5363036303630363,0.9895833333333334,2.9458499e-05
1,0.6798679867986799,0.9895833333333334,6.0134303e-06
1,0.6831683168316832,0.9895833333333334,6.004897e-06
1,0.6881188118811881,0.9895833333333334,5.886208e-06
1,0.7706270627062707,0.9895833333333334,1.7297917e-06
1,0.7739273927392739,0.9895833333333334,1.6984891e-06
1,0.7838283828382838,0.9895833333333334,1.28204e-06
1,0.7838283828382838,0.9947916666666666,1.276847e-06
1,0.8663366336633663,0.9947916666666666,5.0199145e-07
1,0.8663366336633663,1.0,4.9796927e-07
1,0.9554455445544554,1.0,1.5297543e-08
1,0.9587458745874587,1.0,1.4440034e-08
1,1.0,1.0,2.5776166e-11
2,0.0,0.0,1.9999999
2,0.0,0.0024154589371980675,0.9999999
2,0.0,0.00966183574879227,0.99999976
2,0.0,0.012077294685990338,0.99999964
2,0.0,0.016908212560386472,0.9999995
2,0.0,0.021739130434782608,0.9999993
2,0.0,0.028985507246376812,0.99999917
2,0.0,0.03140096618357488,0.99999905
2,0.0,0.043478260869565216,0.9999988
2,0.0026041666666666665,0.050724637681159424,0.9999987
2,0.0026041666666666665,0.057971014492753624,0.99999857
2,0.0026041666666666665,0.06280193236714976,0.99999845
2,0.005208333333333333,0.0748792270531401,0.99999833
2,0.005208333333333333,0.07729468599033816,0.9999981
2,0.005208333333333333,0.09178743961352658,0.9999975
2,0.005208333333333333,0.09420289855072464,0.9999974
2,0.005208333333333333,0.09903381642512077,0.999997
2,0.005208333333333333,0.11352657004830918,0.9999956
2,0.005208333333333333,0.11835748792270531,0.99999547
2,0.005208333333333333,0.12077294685990338,0.99999535
2,0.005208333333333333,0.12560386473429952,0.999995
2,0.005208333333333333,0.14492753623188406,0.99999297
2,0.005208333333333333,0.1497584541062802,0.9999927
2,0.005208333333333333,0.17391304347826086,0.9999876
2,0.005208333333333333,0.178743961352657,0.9999871
2,0.005208333333333333,0.20048309178743962,0.9999833
2,0.005208333333333333,0.20531400966183574,0.9999825
2,0.005208333333333333,0.23671497584541062,0.9999757
2,0.005208333333333333,0.24154589371980675,0.99997556
2,0.005208333333333333,0.28502415458937197,0.9999602
2,0.005208333333333333,0.2898550724637681,0.99995923
2,0.005208333333333333,0.3502415458937198,0.9999405
2,0.0078125,0.3502415458937198,0.9999404
2,0.0078125,0.4613526570048309,0.9998172
2,0.010416666666666666,0.4613526570048309,0.9998111
