fpr,tpr,thresholds
0.0,0.0,1.9929805
0.0,0.0008695652173913044,0.9929804
0.0,0.006956521739130435,0.9878566
0.0009132420091324201,0.006956521739130435,0.987768
0.0009132420091324201,0.01217391304347826,0.9830293
0.0018264840182648401,0.01217391304347826,0.9823799
0.0018264840182648401,0.02,0.9807602
0.0027397260273972603,0.02,0.9804608
0.0027397260273972603,0.02434782608695652,0.97946566
0.0036529680365296802,0.02434782608695652,0.9793426
0.0036529680365296802,0.07739130434782608,0.9550049
0.0045662100456621,0.07739130434782608,0.9549269
0.0045662100456621,0.0782608695652174,0.9538974
0.005479452054794521,0.0782608695652174,0.9524112
0.005479452054794521,0.10521739130434783,0.9380354
0.006392694063926941,0.10521739130434783,0.9378081
0.006392694063926941,0.10956521739130434,0.93516076
0.0073059360730593605,0.10956521739130434,0.93511134
0.0073059360730593605,0.13217391304347825,0.92466205
0.00821917808219178,0.13217391304347825,0.92443746
0.00821917808219178,0.1443478260869565,0.91872704
0.0091324200913242,0.1443478260869565,0.9185349
0.0091324200913242,0.15217391304347827,0.91396457
0.01004566210045662,0.15217391304347827,0.91376424
0.01004566210045662,0.15391304347826087,0.91336817
0.010958904109589041,0.15391304347826087,0.91318166
0.010958904109589041,0.16695652173913045,0.9077359
0.011872146118721462,0.16695652173913045,0.90752435
0.011872146118721462,0.17391304347826086,0.9032318
0.012785388127853882,0.17391304347826086,0.9029313
0.012785388127853882,0.18608695652173912,0.8986903
0.014611872146118721,0.18608695652173912,0.89776677
0.014611872146118721,0.18782608695652173,0.8966196
0.015525114155251141,0.18782608695652173,0.8962925
0.015525114155251141,0.19217391304347825,0.8955307
0.01643835616438356,0.19217391304347825,0.89385545
0.01643835616438356,0.1991304347826087,0.89223504
0.017351598173515982,0.1991304347826087,0.8915645
0.017351598173515982,0.2,0.8912423
0.019178082191780823,0.2,0.89037627
0.019178082191780823,0.20173913043478262,0.8902571
0.02009132420091324,0.20173913043478262,0.8900887
0.02009132420091324,0.20782608695652174,0.8867575
0.021917808219178082,0.20782608695652174,0.8865977
0.021917808219178082,0.23304347826086957,0.87279963
0.0228310502283105,0.23304347826086957,0.87260014
0.0228310502283105,0.23478260869565218,0.8713356
0.023744292237442923,0.23478260869565218,0.8712568
0.023744292237442923,0.2426086956521739,0.8663688
0.024657534246575342,0.2426086956521739,0.866154
0.024657534246575342,0.24521739130434783,0.8656061
0.025570776255707764,0.24521739130434783,0.8653525
0.025570776255707764,0.25478260869565217,0.8618055
0.026484018264840183,0.25478260869565217,0.86132354
0.026484018264840183,0.2573913043478261,0.85949004
0.0273972602739726,0.2573913043478261,0.85933375
0.0273972602739726,0.2582608695652174,0.85889924
0.029223744292237442,0.2582608695652174,0.8574715
0.029223744292237442,0.26956521739130435,0.8518701
0.030136986301369864,0.26956521739130435,0.85184157
0.030136986301369864,0.29043478260869565,0.84024745
0.031050228310502283,0.29043478260869565,0.84009236
0.031050228310502283,0.3008695652173913,0.83574796
0.0319634703196347,0.3008695652173913,0.8356269
0.0319634703196347,0.3034782608695652,0.83446234
0.03287671232876712,0.3034782608695652,0.83429503
0.03287671232876712,0.30869565217391304,0.8316979
0.033789954337899546,0.30869565217391304,0.8312288
0.033789954337899546,0.3182608695652174,0.8287001
0.034703196347031964,0.3182608695652174,0.8283266
0.034703196347031964,0.3234782608695652,0.824398
0.03561643835616438,0.3234782608695652,0.8237902
0.03561643835616438,0.3243478260869565,0.8235675
0.0365296803652968,0.3243478260869565,0.82295215
0.0365296803652968,0.3347826086956522,0.8158321
0.03744292237442922,0.3347826086956522,0.8156064
0.03744292237442922,0.3391304347826087,0.81130344
0.038356164383561646,0.3391304347826087,0.810375
0.038356164383561646,0.3426086956521739,0.8100225
0.039269406392694065,0.3426086956521739,0.8095985
0.039269406392694065,0.3443478260869565,0.80915004
0.04018264840182648,0.3443478260869565,0.8086123
0.04018264840182648,0.35478260869565215,0.80403644
0.0410958904109589,0.35478260869565215,0.8038836
0.0410958904109589,0.3556521739130435,0.80212355
0.04200913242009133,0.3556521739130435,0.8016552
0.04200913242009133,0.36086956521739133,0.7990217
0.042922374429223746,0.36086956521739133,0.79808426
0.042922374429223746,0.3617391304347826,0.7980366
0.043835616438356165,0.3617391304347826,0.7971045
0.043835616438356165,0.3626086956521739,0.7967553
0.045662100456621,0.3626086956521739,0.79631406
0.045662100456621,0.3660869565217391,0.79389584
