fpr,tpr,thresholds
0.0,0.0,1.9862336
0.0009132420091324201,0.0,0.9862336
0.0009132420091324201,0.00608695652173913,0.97109807
0.0018264840182648401,0.00608695652173913,0.9702426
0.0018264840182648401,0.02608695652173913,0.9469159
0.0027397260273972603,0.02608695652173913,0.9450959
0.0027397260273972603,0.0391304347826087,0.9382204
0.0036529680365296802,0.0391304347826087,0.9346931
0.0036529680365296802,0.042608695652173914,0.93342453
0.0045662100456621,0.042608695652173914,0.9323577
0.0045662100456621,0.04695652173913043,0.92820984
0.005479452054794521,0.04695652173913043,0.9278957
0.005479452054794521,0.04782608695652174,0.92777425
0.006392694063926941,0.04782608695652174,0.92741746
0.006392694063926941,0.06956521739130435,0.9210698
0.0073059360730593605,0.06956521739130435,0.9209415
0.0073059360730593605,0.07130434782608695,0.92066866
0.00821917808219178,0.07130434782608695,0.91909564
0.00821917808219178,0.07739130434782608,0.9154966
0.01004566210045662,0.07739130434782608,0.91509306
0.01004566210045662,0.0791304347826087,0.91495883
0.010958904109589041,0.0791304347826087,0.91342187
0.010958904109589041,0.0808695652173913,0.9128588
0.012785388127853882,0.0808695652173913,0.9125702
0.012785388127853882,0.09739130434782609,0.9045624
0.014611872146118721,0.09739130434782609,0.9032375
0.014611872146118721,0.1,0.9021384
0.015525114155251141,0.1,0.90174
0.015525114155251141,0.10521739130434783,0.9004112
0.01643835616438356,0.10521739130434783,0.8999234
0.01643835616438356,0.10695652173913044,0.89948
0.017351598173515982,0.10695652173913044,0.8985367
0.017351598173515982,0.11304347826086956,0.8963023
0.0182648401826484,0.11304347826086956,0.8962478
0.0182648401826484,0.11739130434782609,0.89479834
0.019178082191780823,0.11739130434782609,0.89470404
0.019178082191780823,0.12695652173913044,0.89006233
0.02009132420091324,0.12695652173913044,0.89004546
0.02009132420091324,0.12782608695652173,0.89001155
0.021004566210045664,0.12782608695652173,0.88987464
0.021004566210045664,0.13130434782608696,0.88790905
0.021917808219178082,0.13130434782608696,0.8876224
0.021917808219178082,0.14,0.8847074
0.0228310502283105,0.14,0.88418454
0.0228310502283105,0.14869565217391303,0.8810772
0.024657534246575342,0.14869565217391303,0.87999505
0.024657534246575342,0.15739130434782608,0.87705296
0.025570776255707764,0.15739130434782608,0.87653285
0.025570776255707764,0.1617391304347826,0.8740596
0.026484018264840183,0.1617391304347826,0.8732093
0.026484018264840183,0.16260869565217392,0.8730135
0.0273972602739726,0.16260869565217392,0.87283903
0.0273972602739726,0.16521739130434782,0.87237483
0.029223744292237442,0.16521739130434782,0.87163794
0.029223744292237442,0.18,0.86553556
0.030136986301369864,0.18,0.86479735
0.030136986301369864,0.19043478260869565,0.86051136
0.031050228310502283,0.19043478260869565,0.8605006
0.031050228310502283,0.19478260869565217,0.8582591
0.0319634703196347,0.19478260869565217,0.85804206
0.0319634703196347,0.20434782608695654,0.85497457
0.03287671232876712,0.20434782608695654,0.8546792
0.03287671232876712,0.21739130434782608,0.8516593
0.033789954337899546,0.21739130434782608,0.85157853
0.033789954337899546,0.22086956521739132,0.84847486
0.034703196347031964,0.22086956521739132,0.8481573
0.034703196347031964,0.2217391304347826,0.84795004
0.03561643835616438,0.2217391304347826,0.84760886
0.03561643835616438,0.2234782608695652,0.84707916
0.0365296803652968,0.2234782608695652,0.84564924
0.0365296803652968,0.23304347826086957,0.8419933
0.03744292237442922,0.23304347826086957,0.84193206
0.03744292237442922,0.2391304347826087,0.840506
0.038356164383561646,0.2391304347826087,0.83974546
0.038356164383561646,0.24869565217391304,0.83485425
0.039269406392694065,0.24869565217391304,0.8348081
0.039269406392694065,0.2539130434782609,0.8326403
0.04018264840182648,0.2539130434782609,0.83246136
0.04018264840182648,0.2565217391304348,0.8315503
0.0410958904109589,0.2565217391304348,0.83129346
0.0410958904109589,0.26260869565217393,0.82873917
0.04200913242009133,0.26260869565217393,0.8274793
0.04200913242009133,0.2634782608695652,0.8271731
0.042922374429223746,0.2634782608695652,0.8271632
0.042922374429223746,0.2747826086956522,0.8233682
0.043835616438356165,0.2747826086956522,0.82307833
