ovr,fpr,tpr,thresholds
0,0.0,0.0,1.9991317
0,0.0,0.005208333333333333,0.9991316
0,0.0,0.125,0.9887038
0,0.0016501650165016502,0.125,0.98789644
0,0.0016501650165016502,0.13541666666666666,0.987587
0,0.0033003300330033004,0.13541666666666666,0.9870084
0,0.0033003300330033004,0.203125,0.98220235
0,0.0049504950495049506,0.203125,0.9819888
0,0.0049504950495049506,0.24479166666666666,0.9720343
0,0.006600660066006601,0.24479166666666666,0.97122455
0,0.006600660066006601,0.3125,0.9632855
0,0.00825082508250825,0.3125,0.9629148
0,0.00825082508250825,0.4791666666666667,0.9008716
0,0.009900990099009901,0.4791666666666667,0.9005152
0,0.009900990099009901,0.4947916666666667,0.89723146
0,0.009900990099009901,0.5052083333333334,0.89632225
0,0.009900990099009901,0.609375,0.81886005
0,0.01155115511551155,0.609375,0.8174395
0,0.01155115511551155,0.6197916666666666,0.81610185
0,0.013201320132013201,0.6197916666666666,0.81240845
0,0.013201320132013201,0.625,0.80955446
0,0.01485148514851485,0.625,0.8080204
0,0.01485148514851485,0.6614583333333334,0.79351836
0,0.018151815181518153,0.6614583333333334,0.7665234
0,0.018151815181518153,0.7083333333333334,0.7174123
0,0.019801980198019802,0.7083333333333334,0.70108926
0,0.019801980198019802,0.734375,0.67396766
0,0.0231023102310231,0.734375,0.6718327
0,0.0231023102310231,0.75,0.65615886
0,0.024752475247524754,0.75,0.6553718
0,0.024752475247524754,0.7708333333333334,0.650965
0,0.026402640264026403,0.7708333333333334,0.6413835
0,0.026402640264026403,0.78125,0.60369396
0,0.028052805280528052,0.78125,0.5919846
0,0.028052805280528052,0.7916666666666666,0.5631088
0,0.03135313531353135,0.7916666666666666,0.5506138
0,0.03135313531353135,0.8072916666666666,0.5365395
0,0.033003300330033,0.8072916666666666,0.53617054
0,0.033003300330033,0.8229166666666666,0.5212777
0,0.034653465346534656,0.8229166666666666,0.51608044
0,0.034653465346534656,0.828125,0.5157003
0,0.036303630363036306,0.828125,0.5092194
0,0.036303630363036306,0.8333333333333334,0.5021711
0,0.037953795379537955,0.8333333333333334,0.49687573
0,0.037953795379537955,0.8385416666666666,0.47537565
0,0.041254125412541254,0.8385416666666666,0.45265037
0,0.041254125412541254,0.84375,0.4510386
0,0.0429042904290429,0.84375,0.44880491
0,0.0429042904290429,0.8489583333333334,0.44199568
0,0.04455445544554455,0.8489583333333334,0.44141835
0,0.04455445544554455,0.8645833333333334,0.42005762
0,0.0462046204620462,0.8645833333333334,0.40841272
0,0.0462046204620462,0.8697916666666666,0.3817703
0,0.04785478547854786,0.8697916666666666,0.37933946
0,0.04785478547854786,0.875,0.3773146
0,0.04950495049504951,0.875,0.37497032
0,0.04950495049504951,0.8854166666666666,0.3612833
0,0.056105610561056105,0.8854166666666666,0.3503731
0,0.056105610561056105,0.890625,0.34837714
0,0.0594059405940594,0.890625,0.3414901
0,0.0594059405940594,0.8958333333333334,0.33907703
0,0.066006600660066,0.8958333333333334,0.3134862
0,0.066006600660066,0.9010416666666666,0.30980057
0,0.06930693069306931,0.9010416666666666,0.30796266
0,0.06930693069306931,0.9166666666666666,0.29423368
0,0.06930693069306931,0.9270833333333334,0.28812483
0,0.07260726072607261,0.9270833333333334,0.2812566
0,0.07260726072607261,0.9322916666666666,0.27903262
0,0.07590759075907591,0.9322916666666666,0.27032492
0,0.07590759075907591,0.9375,0.26762247
0,0.0858085808580858,0.9375,0.24319904
0,0.0858085808580858,0.953125,0.23414154
0,0.09900990099009901,0.953125,0.20287356
0,0.09900990099009901,0.9583333333333334,0.1949129
0,0.10726072607260725,0.9583333333333334,0.183048
0,0.10726072607260725,0.9635416666666666,0.18246825
0,0.11386138613861387,0.9635416666666666,0.1616145
0,0.11386138613861387,0.96875,0.15940908
0,0.14356435643564355,0.96875,0.10439434
0,0.14356435643564355,0.9739583333333334,0.10237168
0,0.14521452145214522,0.9739583333333334,0.09917136
0,0.14521452145214522,0.9791666666666666,0.09850956
0,0.15346534653465346,0.9791666666666666,0.08980062
0,0.15346534653465346,0.984375,0.08920029
0,0.18151815181518152,0.984375,0.058883112
0,0.18151815181518152,0.9895833333333334,0.058850814
0,0.2145214521452145,0.9895833333333334,0.042375322
0,0.2145214521452145,0.9947916666666666,0.040512215
0,0.3102310231023102,0.9947916666666666,0.022114936
0,0.31353135313531355,0.9947916666666666,0.022003671
0,0.3432343234323432,0.9947916666666666,0.019408
0,0.3432343234323432,1.0,0.019381002
0,0.4537953795379538,1.0,0.012933564
0,0.4570957095709571,1.0,0.012892154
0,0.4867986798679868,1.0,0.011097308
0,0.4900990099009901,1.0,0.011045745
0,0.504950495049505,1.0,0.010526019
0,0.5082508250825083,1.0,0.010476566
0,0.5429042904290429,1.0,0.00863051
0,0.5462046204620462,1.0,0.008605536
0,0.6171617161716172,1.0,0.0065037594
0,0.6204620462046204,1.0,0.006488563
0,0.7211221122112211,1.0,0.004134727
0,0.7244224422442245,1.0,0.004123624
0,0.9125412541254125,1.0,0.0010945891
0,0.9158415841584159,1.0,0.0010914712
0,0.9504950495049505,1.0,0.0007105498
0,0.9537953795379538,1.0,0.0007066557
0,1.0,1.0,0.00015737874
1,0.0,0.0,1.989393
1,0.0,0.005208333333333333,0.989393
1,0.0,0.010416666666666666,0.98774534
1,0.0016501650165016502,0.010416666666666666,0.98615634
1,0.0016501650165016502,0.052083333333333336,0.97327393
1,0.0033003300330033004,0.052083333333333336,0.9725902
1,0.0033003300330033004,0.08854166666666667,0.9662251
1,0.0049504950495049506,0.08854166666666667,0.964716
1,0.0049504950495049506,0.09375,0.96358514
1,0.0049504950495049506,0.10416666666666667,0.96329105
1,0.0049504950495049506,0.109375,0.9631569
1,0.006600660066006601,0.109375,0.9624633
1,0.006600660066006601,0.13020833333333334,0.9572683
1,0.00825082508250825,0.13020833333333334,0.95650214
1,0.00825082508250825,0.15104166666666666,0.94891995
1,0.00825082508250825,0.16145833333333334,0.94656867
1,0.00825082508250825,0.16666666666666666,0.9460871
1,0.00825082508250825,0.17708333333333334,0.943301
1,0.009900990099009901,0.17708333333333334,0.9413238
1,0.009900990099009901,0.203125,0.9303071
1,0.01155115511551155,0.203125,0.9257898
1,0.01155115511551155,0.21354166666666666,0.9224368
1,0.01155115511551155,0.22916666666666666,0.9175937
1,0.01155115511551155,0.23958333333333334,0.9110714
1,0.01155115511551155,0.25,0.90768737
1,0.013201320132013201,0.25,0.90692633
1,0.013201320132013201,0.2708333333333333,0.9003541
1,0.01485148514851485,0.2708333333333333,0.89846796
1,0.01485148514851485,0.2760416666666667,0.8973733
1,0.018151815181518153,0.2760416666666667,0.8959511
1,0.018151815181518153,0.3020833333333333,0.8810192
1,0.018151815181518153,0.3229166666666667,0.8765296
1,0.019801980198019802,0.3229166666666667,0.876304
1,0.019801980198019802,0.3385416666666667,0.87166333
1,0.02145214521452145,0.3385416666666667,0.87022066
1,0.02145214521452145,0.3802083333333333,0.85733306
1,0.028052805280528052,0.3802083333333333,0.84261245
1,0.028052805280528052,0.4375,0.8170072
1,0.0297029702970297,0.4375,0.81430936
1,0.0297029702970297,0.4635416666666667,0.8094601
1,0.03135313531353135,0.4635416666666667,0.808543
1,0.03135313531353135,0.5052083333333334,0.7833703
1,0.033003300330033,0.5052083333333334,0.7812437
1,0.033003300330033,0.515625,0.78089875
1,0.034653465346534656,0.515625,0.78029585
1,0.034653465346534656,0.5677083333333334,0.7566942
1,0.036303630363036306,0.5677083333333334,0.7534033
1,0.036303630363036306,0.5833333333333334,0.7465844
1,0.037953795379537955,0.5833333333333334,0.74014026
1,0.037953795379537955,0.6041666666666666,0.7243523
1,0.039603960396039604,0.6041666666666666,0.7232814
1,0.039603960396039604,0.609375,0.7220223
1,0.04455445544554455,0.609375,0.7142517
1,0.04455445544554455,0.6197916666666666,0.7065273
1,0.0462046204620462,0.6197916666666666,0.7045491
1,0.0462046204620462,0.6302083333333334,0.6928597
1,0.04785478547854786,0.6302083333333334,0.69090396
1,0.04785478547854786,0.6354166666666666,0.6905142
1,0.04950495049504951,0.6354166666666666,0.6902394
1,0.04950495049504951,0.640625,0.6899697
1,0.05115511551155116,0.640625,0.68297845
1,0.05115511551155116,0.6510416666666666,0.6726501
1,0.052805280528052806,0.6510416666666666,0.6710105
1,0.052805280528052806,0.6614583333333334,0.6579302
1,0.056105610561056105,0.6614583333333334,0.6531421
1,0.056105610561056105,0.6666666666666666,0.65265757
1,0.0627062706270627,0.6666666666666666,0.6393526
1,0.0627062706270627,0.6770833333333334,0.6357978
1,0.06435643564356436,0.6770833333333334,0.63341177
1,0.06435643564356436,0.7083333333333334,0.61509067
1,0.066006600660066,0.7083333333333334,0.6130462
1,0.066006600660066,0.71875,0.6057571
1,0.06765676567656766,0.71875,0.6009074
1,0.06765676567656766,0.7291666666666666,0.59197426
1,0.07095709570957096,0.7291666666666666,0.5829271
1,0.07095709570957096,0.734375,0.56652087
1,0.07260726072607261,0.734375,0.5648474
1,0.07260726072607261,0.7447916666666666,0.5547006
1,0.07260726072607261,0.7604166666666666,0.55297345
1,0.07755775577557755,0.7604166666666666,0.5420814
1,0.07755775577557755,0.7916666666666666,0.51249135
1,0.08085808580858085,0.7916666666666666,0.49575332
1,0.08085808580858085,0.8020833333333334,0.4952617
1,0.08250825082508251,0.8020833333333334,0.49357945
1,0.08250825082508251,0.8072916666666666,0.48735595
1,0.08415841584158416,0.8072916666666666,0.48584306
1,0.08415841584158416,0.8229166666666666,0.47723106
1,0.08745874587458746,0.8229166666666666,0.46965063
1,0.08745874587458746,0.8385416666666666,0.45826468
1,0.0891089108910891,0.8385416666666666,0.45528406
1,0.0891089108910891,0.84375,0.45082244
1,0.10726072607260725,0.84375,0.40796363
1,0.10726072607260725,0.859375,0.4032203
1,0.12376237623762376,0.859375,0.3717427
1,0.12376237623762376,0.8645833333333334,0.36818206
1,0.13366336633663367,0.8645833333333334,0.35358775
1,0.13366336633663367,0.875,0.346493
1,0.13696369636963696,0.875,0.34403998
1,0.13696369636963696,0.8802083333333334,0.3437408
1,0.14686468646864687,0.8802083333333334,0.3217666
1,0.14686468646864687,0.8854166666666666,0.32158062
1,0.1485148514851485,0.8854166666666666,0.31962773
1,0.1485148514851485,0.8958333333333334,0.31469962
1,0.1551155115511551,0.8958333333333334,0.30982402
1,0.1551155115511551,0.9010416666666666,0.30491608
1,0.15676567656765678,0.9010416666666666,0.30458915
1,0.15676567656765678,0.90625,0.30457032
1,0.16006600660066006,0.90625,0.29323548
1,0.16006600660066006,0.9114583333333334,0.29208186
1,0.16336633663366337,0.9114583333333334,0.28729865
1,0.16336633663366337,0.921875,0.28633904
1,0.16336633663366337,0.9270833333333334,0.284181
1,0.16831683168316833,0.9270833333333334,0.27963704
1,0.16831683168316833,0.9322916666666666,0.2793968
1,0.16996699669966997,0.9322916666666666,0.27936867
1,0.16996699669966997,0.9375,0.2774541
1,0.17656765676567657,0.9375,0.2699126
1,0.17656765676567657,0.9427083333333334,0.26080385
1,0.19801980198019803,0.9427083333333334,0.22192305
1,0.19801980198019803,0.9479166666666666,0.22086298
1,0.20132013201320131,0.9479166666666666,0.21487176
1,0.20132013201320131,0.953125,0.21061522
1,0.2079207920792079,0.953125,0.1973072
1,0.2079207920792079,0.9583333333333334,0.19604738
1,0.23432343234323433,0.9583333333333334,0.16760941
1,0.23432343234323433,0.9635416666666666,0.16698581
1,0.2376237623762376,0.9635416666666666,0.16560295
1,0.2376237623762376,0.96875,0.1655372
1,0.24422442244224424,0.96875,0.15996908
1,0.24422442244224424,0.9739583333333334,0.15924874
1,0.25742574257425743,0.9739583333333334,0.14637549
1,0.25742574257425743,0.9791666666666666,0.14584517
1,0.26567656765676567,0.9791666666666666,0.13678074
1,0.26567656765676567,0.984375,0.1363543
1,0.2986798679867987,0.984375,0.11473533
1,0.2986798679867987,0.9895833333333334,0.11418165
1,0.37293729372937295,0.9895833333333334,0.08222029
1,0.37293729372937295,0.9947916666666666,0.08199199
1,0.4240924092409241,0.9947916666666666,0.059472248
1,0.429042904290429,0.9947916666666666,0.059434604
1,0.7079207920792079,0.9947916666666666,0.01612784
1,0.7112211221122112,0.9947916666666666,0.016009878
1,0.7871287128712872,0.9947916666666666,0.010036441
1,0.7871287128712872,1.0,0.009845548
1,1.0,1.0,0.000106798376
2,0.0,0.0,1.9964805
2,0.0,0.0024154589371980675,0.9964804
2,0.0,0.3719806763285024,0.91516227
2,0.0026041666666666665,0.3719806763285024,0.91485643
2,0.0026041666666666665,0.4855072463768116,0.88160443
2,0.005208333333333333,0.4855072463768116,0.881267
2,0.005208333333333333,0.5483091787439613,0.85671026
2,0.0078125,0.5483091787439613,0.8562531
2,0.0078125,0.5797101449275363,0.84005576
2,0.010416666666666666,0.5797101449275363,0.8391133
2,0.010416666666666666,0.5845410628019324,0.8353233
