fpr,tpr,thresholds
0.0,0.0,1.9913086
0.0,0.0008695652173913044,0.99130857
0.0,0.0017391304347826088,0.9889543
0.0009132420091324201,0.0017391304347826088,0.9870314
0.0009132420091324201,0.01565217391304348,0.9808654
0.0027397260273972603,0.01565217391304348,0.98072696
0.0027397260273972603,0.01652173913043478,0.98053575
0.0036529680365296802,0.01652173913043478,0.97969604
0.0036529680365296802,0.05478260869565217,0.97008103
0.0045662100456621,0.05478260869565217,0.96968657
0.0045662100456621,0.06260869565217392,0.96779174
0.005479452054794521,0.06260869565217392,0.967629
0.005479452054794521,0.0817391304347826,0.9647039
0.006392694063926941,0.0817391304347826,0.9642957
0.006392694063926941,0.09826086956521739,0.96140283
0.0073059360730593605,0.09826086956521739,0.9613618
0.0073059360730593605,0.10434782608695652,0.96081567
0.00821917808219178,0.10434782608695652,0.96035624
0.00821917808219178,0.11130434782608696,0.95816445
0.0091324200913242,0.11130434782608696,0.9579808
0.0091324200913242,0.11304347826086956,0.9576418
0.010958904109589041,0.11304347826086956,0.9575217
0.010958904109589041,0.12,0.9564894
0.012785388127853882,0.12,0.9559034
0.012785388127853882,0.12434782608695652,0.9553591
0.0136986301369863,0.12434782608695652,0.9550678
0.0136986301369863,0.12956521739130436,0.954122
0.014611872146118721,0.12956521739130436,0.9539957
0.014611872146118721,0.13304347826086957,0.95363224
0.015525114155251141,0.13304347826086957,0.9536003
0.015525114155251141,0.14608695652173914,0.95169383
0.01643835616438356,0.14608695652173914,0.95159775
0.01643835616438356,0.1617391304347826,0.9496573
0.017351598173515982,0.1617391304347826,0.9496199
0.017351598173515982,0.18608695652173912,0.9437965
0.0182648401826484,0.18608695652173912,0.9436617
0.0182648401826484,0.2591304347826087,0.9318471
0.019178082191780823,0.2591304347826087,0.9316646
0.019178082191780823,0.271304347826087,0.9298441
0.02009132420091324,0.271304347826087,0.9297702
0.02009132420091324,0.2782608695652174,0.9272065
0.021004566210045664,0.2782608695652174,0.92693615
0.021004566210045664,0.2808695652173913,0.9265958
0.021917808219178082,0.2808695652173913,0.9262337
0.021917808219178082,0.2852173913043478,0.92505246
0.0228310502283105,0.2852173913043478,0.92471576
0.0228310502283105,0.29739130434782607,0.921598
0.023744292237442923,0.29739130434782607,0.9212121
0.023744292237442923,0.33304347826086955,0.9145342
0.024657534246575342,0.33304347826086955,0.9142817
0.024657534246575342,0.3382608695652174,0.9131739
0.025570776255707764,0.3382608695652174,0.91311365
0.025570776255707764,0.3443478260869565,0.91219914
0.0273972602739726,0.3443478260869565,0.91201824
0.0273972602739726,0.35043478260869565,0.9104863
0.028310502283105023,0.35043478260869565,0.9101463
0.028310502283105023,0.35391304347826086,0.9092978
0.029223744292237442,0.35391304347826086,0.9092778
0.029223744292237442,0.3739130434782609,0.9050481
0.030136986301369864,0.3739130434782609,0.9050319
0.030136986301369864,0.3773913043478261,0.9043359
0.031050228310502283,0.3773913043478261,0.9041526
0.031050228310502283,0.38782608695652177,0.90221757
0.0319634703196347,0.38782608695652177,0.90213853
0.0319634703196347,0.39217391304347826,0.9017584
0.03287671232876712,0.39217391304347826,0.90162385
0.03287671232876712,0.3939130434782609,0.9012999
0.033789954337899546,0.3939130434782609,0.901168
0.033789954337899546,0.39565217391304347,0.9008068
0.03561643835616438,0.39565217391304347,0.90048206
0.03561643835616438,0.4008695652173913,0.8987371
0.0365296803652968,0.4008695652173913,0.89873403
0.0365296803652968,0.4017391304347826,0.89866865
0.03744292237442922,0.4017391304347826,0.89860845
0.03744292237442922,0.4052173913043478,0.8977465
0.038356164383561646,0.4052173913043478,0.8977182
0.038356164383561646,0.40695652173913044,0.89710385
0.039269406392694065,0.40695652173913044,0.8970077
0.039269406392694065,0.42086956521739133,0.89405215
0.04018264840182648,0.42086956521739133,0.8939856
0.04018264840182648,0.4260869565217391,0.8924528
0.0410958904109589,0.4260869565217391,0.89167345
0.0410958904109589,0.44,0.8870498
0.04200913242009133,0.44,0.88701504
0.04200913242009133,0.4504347826086956,0.88477135
0.042922374429223746,0.4504347826086956,0.8847597
0.042922374429223746,0.45130434782608697,0.88457155
0.043835616438356165,0.45130434782608697,0.8845004
0.043835616438356165,0.4547826086956522,0.8836788
0.04474885844748858,0.4547826086956522,0.8834466
0.04474885844748858,0.45565217391304347,0.88339
0.04657534246575343,0.45565217391304347,0.8824579
0.04657534246575343,0.4573913043478261,0.8811408
0.047488584474885846,0.4573913043478261,0.8809768
0.047488584474885846,0.4608695652173913,0.8802943
0.048401826484018265,0.4608695652173913,0.8802382
0.048401826484018265,0.46347826086956523,0.879464
0.0502283105022831,0.46347826086956523,0.8792188
0.0502283105022831,0.4652173913043478,0.8785283
0.05114155251141553,0.4652173913043478,0.8783705
0.05114155251141553,0.47043478260869565,0.8773819
0.052054794520547946,0.47043478260869565,0.87709284
0.052054794520547946,0.47130434782608693,0.8770603
0.052968036529680365,0.47130434782608693,0.8770182
0.052968036529680365,0.47304347826086957,0.87670434
0.053881278538812784,0.47304347826086957,0.8763057
0.053881278538812784,0.47391304347826085,0.87630296
0.0547945205479452,0.47391304347826085,0.8762894
0.0547945205479452,0.47739130434782606,0.87575626
0.05570776255707763,0.47739130434782606,0.87533635
0.05570776255707763,0.4791304347826087,0.8751816
0.05662100456621005,0.4791304347826087,0.87494427
0.05662100456621005,0.4852173913043478,0.87374073
0.057534246575342465,0.4852173913043478,0.87359303
0.057534246575342465,0.4956521739130435,0.8704559
0.058447488584474884,0.4956521739130435,0.8703152
0.058447488584474884,0.5017391304347826,0.8673132
