precision,recall,thresholds
0.5213055303717135,1.0,0.016580399125814438
0.5210884353741496,0.9991304347826087,0.01664741337299347
0.5213248638838476,0.9991304347826087,0.016709553077816963
0.5215615070358602,0.9991304347826087,0.016729174181818962
0.5217983651226158,0.9991304347826087,0.016889605671167374
0.522035438437074,0.9991304347826087,0.017087681218981743
0.5222727272727272,0.9991304347826087,0.017155174165964127
0.5225102319236017,0.9991304347826087,0.017178840935230255
0.5227479526842584,0.9991304347826087,0.017531249672174454
0.5229858898497952,0.9991304347826087,0.017774052917957306
0.523224043715847,0.9991304347826087,0.01780378818511963
0.5234624145785877,0.9991304347826087,0.017840974032878876
0.5237010027347311,0.9991304347826087,0.01818600296974182
0.5239398084815321,0.9991304347826087,0.018289487808942795
0.5241788321167883,0.9991304347826087,0.0187897440046072
0.5244180739388408,0.9991304347826087,0.019079074263572693
0.5246575342465754,0.9991304347826087,0.01975695788860321
0.5248972133394244,0.9991304347826087,0.019966047257184982
0.5251371115173674,0.9991304347826087,0.020326783880591393
0.5253772290809328,0.9991304347826087,0.02051597461104393
0.5256175663311985,0.9991304347826087,0.02093668468296528
0.525858123569794,0.9991304347826087,0.021029457449913025
0.5260989010989011,0.9991304347826087,0.021412111818790436
0.5263398992212551,0.9991304347826087,0.02220480516552925
0.5265811182401466,0.9991304347826087,0.02236408181488514
0.5268225584594223,0.9991304347826087,0.022472670301795006
0.5270642201834862,0.9991304347826087,0.022664101794362068
0.5273061037173015,0.9991304347826087,0.022836958989501
0.5275482093663911,0.9991304347826087,0.02286146767437458
0.5277905374368397,0.9991304347826087,0.02305746078491211
0.5280330882352942,0.9991304347826087,0.023539794608950615
0.5282758620689655,0.9991304347826087,0.023549847304821014
0.5285188592456301,0.9991304347826087,0.02394944801926613
0.5287620800736309,0.9991304347826087,0.02412043698132038
0.5290055248618785,0.9991304347826087,0.02431994304060936
0.5292491939198526,0.9991304347826087,0.024561379104852676
0.5294930875576037,0.9991304347826087,0.02465922385454178
0.5297372060857538,0.9991304347826087,0.024770189076662064
0.5299815498154982,0.9991304347826087,0.024796009063720703
0.5302261190586064,0.9991304347826087,0.024927908554673195
0.5304709141274239,0.9991304347826087,0.02499469183385372
0.5307159353348729,0.9991304347826087,0.025358324870467186
0.5309611829944547,0.9991304347826087,0.02562813274562359
0.5312066574202496,0.9991304347826087,0.025989947840571404
0.5314523589269196,0.9991304347826087,0.026221973821520805
0.5316982878297085,0.9991304347826087,0.02650938555598259
0.5319444444444444,0.9991304347826087,0.026777375489473343
0.5321908290875406,0.9991304347826087,0.026793546974658966
0.5319740500463392,0.9982608695652174,0.02742856927216053
0.5322206768660176,0.9982608695652174,0.02753036841750145
0.5324675324675324,0.9982608695652174,0.0278596393764019
0.5327146171693735,0.9982608695652174,0.02799169346690178
0.5329619312906221,0.9982608695652174,0.028214305639266968
0.5332094751509522,0.9982608695652174,0.028853699564933777
0.533457249070632,0.9982608695652174,0.029267340898513794
0.5337052533705253,0.9982608695652174,0.029402105137705803
0.533953488372093,0.9982608695652174,0.029601959511637688
0.5342019543973942,0.9982608695652174,0.029914168640971184
0.5344506517690876,0.9982608695652174,0.03002162277698517
0.5346995808104331,0.9982608695652174,0.030075615271925926
0.5349487418452936,0.9982608695652174,0.030174212530255318
0.5351981351981352,0.9982608695652174,0.03042254038155079
0.5354477611940298,0.9982608695652174,0.030694743618369102
0.5356976201586561,0.9982608695652174,0.030905310064554214
0.5359477124183006,0.9982608695652174,0.031449608504772186
0.5361980382998599,0.9982608695652174,0.03176248073577881
0.5364485981308411,0.9982608695652174,0.031818412244319916
0.5366993922393641,0.9982608695652174,0.032074205577373505
0.5369504209541628,0.9982608695652174,0.03240889683365822
0.5372016846045858,0.9982608695652174,0.032758306711912155
0.5374531835205992,0.9982608695652174,0.032979343086481094
0.5377049180327869,0.9982608695652174,0.03332096338272095
0.5379568884723523,0.9982608695652174,0.033353522419929504
0.5382090951711205,0.9982608695652174,0.03371677175164223
0.5384615384615384,0.9982608695652174,0.03441590443253517
0.5387142186766776,0.9982608695652174,0.03469754755496979
