ovr,fpr,tpr,thresholds
0,0.0,0.0,1.999996
0,0.0,0.005208333333333333,0.99999595
0,0.0,0.052083333333333336,0.99996006
0,0.0,0.0625,0.99995863
0,0.0,0.09375,0.9999243
0,0.0,0.10416666666666667,0.9999206
0,0.0,0.125,0.9998901
0,0.0,0.13541666666666666,0.9998863
0,0.0,0.3958333333333333,0.99910164
0,0.0,0.40625,0.9990758
0,0.0,0.6302083333333334,0.9905556
0,0.0,0.640625,0.98936623
0,0.0,0.6666666666666666,0.98739177
0,0.0,0.6770833333333334,0.98737866
0,0.0,0.6927083333333334,0.9845189
0,0.0016501650165016502,0.6927083333333334,0.9842249
0,0.0016501650165016502,0.7239583333333334,0.97880816
0,0.0033003300330033004,0.7239583333333334,0.9784846
0,0.0033003300330033004,0.7916666666666666,0.9438022
0,0.0049504950495049506,0.7916666666666666,0.939547
0,0.0049504950495049506,0.8229166666666666,0.89299875
0,0.00825082508250825,0.8229166666666666,0.8845127
0,0.00825082508250825,0.8645833333333334,0.78011173
0,0.009900990099009901,0.8645833333333334,0.7540638
0,0.009900990099009901,0.8802083333333334,0.73395616
0,0.009900990099009901,0.890625,0.72794163
0,0.009900990099009901,0.8958333333333334,0.71852976
0,0.01155115511551155,0.8958333333333334,0.7109651
0,0.01155115511551155,0.90625,0.6984283
0,0.013201320132013201,0.90625,0.6300555
0,0.013201320132013201,0.9114583333333334,0.6289532
0,0.01485148514851485,0.9114583333333334,0.5955547
0,0.01485148514851485,0.921875,0.5474583
0,0.024752475247524754,0.921875,0.4069271
0,0.024752475247524754,0.9270833333333334,0.37575623
0,0.026402640264026403,0.9270833333333334,0.3705643
0,0.026402640264026403,0.9322916666666666,0.3604123
0,0.028052805280528052,0.9322916666666666,0.35851365
0,0.028052805280528052,0.9427083333333334,0.3342064
0,0.0297029702970297,0.9427083333333334,0.32252577
0,0.0297029702970297,0.9479166666666666,0.322509
0,0.03135313531353135,0.9479166666666666,0.29865685
0,0.03135313531353135,0.953125,0.2675606
0,0.036303630363036306,0.953125,0.2097646
0,0.036303630363036306,0.9635416666666666,0.19878788
0,0.037953795379537955,0.9635416666666666,0.19356607
0,0.037953795379537955,0.96875,0.17427929
0,0.06765676567656766,0.96875,0.049853835
0,0.06765676567656766,0.9739583333333334,0.047679503
0,0.12376237623762376,0.9739583333333334,0.011295012
0,0.12376237623762376,0.984375,0.010956658
0,0.1254125412541254,0.984375,0.0105080195
0,0.1254125412541254,0.9895833333333334,0.010181914
0,0.21122112211221122,0.9895833333333334,0.0019425583
0,0.21122112211221122,0.9947916666666666,0.0019299538
0,0.27722772277227725,0.9947916666666666,0.0005241902
0,0.28217821782178215,0.9947916666666666,0.0005202739
0,0.31353135313531355,0.9947916666666666,0.0003454543
0,0.3184818481848185,0.9947916666666666,0.00032507075
0,0.3844884488448845,0.9947916666666666,0.00016200724
0,0.38778877887788776,0.9947916666666666,0.00015630625
0,0.38943894389438943,0.9947916666666666,0.00015500485
0,0.3927392739273927,0.9947916666666666,0.00015206337
0,0.5561056105610561,0.9947916666666666,3.9228355e-05
0,0.5594059405940595,0.9947916666666666,3.8867085e-05
0,0.566006600660066,0.9947916666666666,3.5838166e-05
0,0.5693069306930693,0.9947916666666666,3.5725985e-05
0,0.6584158415841584,0.9947916666666666,1.4518303e-05
