epoch,accuracy,loss,val_accuracy,val_loss
0,0.5154943466186523,1.0273480415344238,0.5181058645248413,0.9957458972930908
1,0.5661584138870239,0.9190865159034729,0.6657381653785706,0.7521394491195679
2,0.7068371772766113,0.6641788482666016,0.7604456543922424,0.5558688044548035
3,0.7899655699729919,0.523061990737915,0.7688022255897522,0.5433948636054993
4,0.8194786310195923,0.46135661005973816,0.8272980451583862,0.4057924449443817
5,0.822429895401001,0.44894319772720337,0.8384401202201843,0.3947795033454895
6,0.8396458625793457,0.4123445451259613,0.7827298045158386,0.5594234466552734
7,0.8357107639312744,0.40672579407691956,0.8077994585037231,0.40763866901397705
8,0.8499754071235657,0.38603633642196655,0.8245125412940979,0.4118359088897705
9,0.8701426386833191,0.34535863995552063,0.844011127948761,0.4019520878791809
10,0.8853910565376282,0.3282412588596344,0.8245125412940979,0.4137897491455078
11,0.8873586058616638,0.3096795976161957,0.844011127948761,0.4243060052394867
12,0.8937530517578125,0.29684609174728394,0.8189415335655212,0.4427344501018524
13,0.8873586058616638,0.30953335762023926,0.777158796787262,0.6689084768295288
14,0.9006394743919373,0.26435670256614685,0.8384401202201843,0.41145291924476624
15,0.922282338142395,0.23441633582115173,0.7883008122444153,0.5315291881561279
16,0.9232661128044128,0.22104868292808533,0.8217270374298096,0.4522664248943329
17,0.9286768436431885,0.2029983252286911,0.8217270374298096,0.5067325830459595
18,0.9335956573486328,0.18090423941612244,0.8384401202201843,0.5448266267776489
19,0.9335956573486328,0.16936205327510834,0.8077994585037231,0.5692941546440125
20,0.932611882686615,0.15589459240436554,0.796657383441925,0.7196571230888367
21,0.9513034820556641,0.13499809801578522,0.8245125412940979,0.5698444247245789
22,0.9483522176742554,0.12573520839214325,0.8272980451583862,0.6164016127586365
23,0.9522872567176819,0.1304086446762085,0.8189415335655212,0.6899750232696533
24,0.9631087183952332,0.10138429701328278,0.796657383441925,0.7355775237083435
25,0.9611411690711975,0.10173619538545609,0.796657383441925,0.7231014966964722
26,0.9665518999099731,0.09430541098117828,0.8161559700965881,0.6732729077339172
27,0.9719626307487488,0.08413510769605637,0.7938718795776367,0.7552675604820251
28,0.9724544882774353,0.08113120496273041,0.8077994585037231,0.7705423831939697
29,0.9768814444541931,0.06537964195013046,0.7938718795776367,0.885899543762207
30,0.970978856086731,0.07770628482103348,0.8161559700965881,0.8188577890396118
31,0.9754058122634888,0.05976558476686478,0.8105849623680115,0.8502623438835144
32,0.9798327684402466,0.05758963152766228,0.8272980451583862,0.9169000387191772
33,0.9690113067626953,0.08519657701253891,0.8161559700965881,0.9289459586143494
34,0.9636005759239197,0.09577518701553345,0.8077994585037231,0.7822172045707703
35,0.9847515821456909,0.04463021084666252,0.8105849623680115,0.8883407711982727
36,0.9803246259689331,0.06128186732530594,0.8272980451583862,0.7897241115570068
37,0.9842597246170044,0.04311981424689293,0.8217270374298096,0.9433157444000244
38,0.9822921752929688,0.05035954341292381,0.8217270374298096,0.9141373038291931
39,0.9749138951301575,0.06280559301376343,0.785515308380127,1.1237300634384155
40,0.9758976697921753,0.0715116485953331,0.8161559700965881,0.9139043688774109
41,0.9837678074836731,0.04476333037018776,0.8217270374298096,0.9092023968696594
42,0.9773733615875244,0.06667104363441467,0.7688022255897522,1.447400450706482
43,0.9847515821456909,0.0370398610830307,0.8161559700965881,1.0251479148864746
44,0.9842597246170044,0.04339051991701126,0.8022283911705017,1.0482114553451538
45,0.9891785383224487,0.033933959901332855,0.8189415335655212,0.986405074596405
46,0.9921298623085022,0.024898165836930275,0.7910863757133484,1.1986570358276367
47,0.98967045545578,0.026568850502371788,0.8105849623680115,1.0783812999725342
48,0.9857353568077087,0.03535754978656769,0.8161559700965881,1.0991547107696533
49,0.9798327684402466,0.06675251573324203,0.8105849623680115,1.1650142669677734
