ovr,precision,recall,thresholds
0,0.3622641509433962,1.0,0.021281421184539795
0,0.3610586011342155,0.9947916666666666,0.021323861554265022
0,0.36174242424242425,0.9947916666666666,0.021369436755776405
0,0.36242884250474383,0.9947916666666666,0.021630067378282547
0,0.36311787072243346,0.9947916666666666,0.021666022017598152
0,0.3638095238095238,0.9947916666666666,0.021699512377381325
0,0.36450381679389315,0.9947916666666666,0.021915722638368607
0,0.3652007648183556,0.9947916666666666,0.022167382761836052
0,0.36590038314176243,0.9947916666666666,0.022345637902617455
0,0.3666026871401152,0.9947916666666666,0.022457381710410118
0,0.36730769230769234,0.9947916666666666,0.02253630757331848
0,0.36801541425818884,0.9947916666666666,0.02260185033082962
0,0.3687258687258687,0.9947916666666666,0.02286628820002079
0,0.3694390715667311,0.9947916666666666,0.023043908178806305
0,0.3701550387596899,0.9947916666666666,0.023064851760864258
0,0.37087378640776697,0.9947916666666666,0.02318550832569599
0,0.3715953307392996,0.9947916666666666,0.023343296721577644
0,0.3723196881091618,0.9947916666666666,0.023373493924736977
0,0.373046875,0.9947916666666666,0.02340475656092167
0,0.37377690802348335,0.9947916666666666,0.023528078570961952
0,0.37450980392156863,0.9947916666666666,0.023541629314422607
0,0.37524557956778,0.9947916666666666,0.02365236170589924
0,0.37598425196850394,0.9947916666666666,0.02401011995971203
0,0.3767258382642998,0.9947916666666666,0.024101819843053818
0,0.3774703557312253,0.9947916666666666,0.02410544827580452
0,0.3782178217821782,0.9947916666666666,0.024108972400426865
0,0.37896825396825395,0.9947916666666666,0.024157600477337837
0,0.3797216699801193,0.9947916666666666,0.02426065504550934
0,0.3804780876494024,0.9947916666666666,0.02455791085958481
0,0.3812375249500998,0.9947916666666666,0.02456597611308098
0,0.382,0.9947916666666666,0.0247524194419384
0,0.38276553106212424,0.9947916666666666,0.024843793362379074
0,0.38353413654618473,0.9947916666666666,0.024886086583137512
0,0.3843058350100604,0.9947916666666666,0.02489684708416462
0,0.3850806451612903,0.9947916666666666,0.02504030056297779
0,0.38585858585858585,0.9947916666666666,0.025612009689211845
0,0.3866396761133603,0.9947916666666666,0.02562166377902031
0,0.38742393509127787,0.9947916666666666,0.025692187249660492
0,0.3882113821138211,0.9947916666666666,0.025886401534080505
0,0.3890020366598778,0.9947916666666666,0.02589859440922737
0,0.38979591836734695,0.9947916666666666,0.026212139055132866
0,0.39059304703476483,0.9947916666666666,0.026223262771964073
0,0.39139344262295084,0.9947916666666666,0.02628575824201107
0,0.3921971252566735,0.9947916666666666,0.02638275921344757
0,0.39300411522633744,0.9947916666666666,0.02640739269554615
0,0.3938144329896907,0.9947916666666666,0.026468977332115173
0,0.39462809917355374,0.9947916666666666,0.026718951761722565
0,0.39544513457556935,0.9947916666666666,0.02680036798119545
0,0.3962655601659751,0.9947916666666666,0.026872998103499413
0,0.3970893970893971,0.9947916666666666,0.02718433365225792
0,0.39791666666666664,0.9947916666666666,0.027730559930205345
0,0.3987473903966597,0.9947916666666666,0.027843710035085678
0,0.399581589958159,0.9947916666666666,0.02805955335497856
0,0.40041928721174,0.9947916666666666,0.02810298092663288
0,0.4012605042016807,0.9947916666666666,0.028220942243933678
0,0.40210526315789474,0.9947916666666666,0.028261739760637283
0,0.4029535864978903,0.9947916666666666,0.02829827554523945
0,0.40380549682875266,0.9947916666666666,0.02842484414577484
0,0.4046610169491525,0.9947916666666666,0.028572022914886475
0,0.40552016985138006,0.9947916666666666,0.028851011767983437
0,0.40638297872340423,0.9947916666666666,0.02911892533302307
0,0.4072494669509595,0.9947916666666666,0.029206814244389534
0,0.4081196581196581,0.9947916666666666,0.029297150671482086
0,0.4089935760171306,0.9947916666666666,0.029428036883473396
0,0.40987124463519314,0.9947916666666666,0.02946065552532673
0,0.410752688172043,0.9947916666666666,0.029480773955583572
0,0.41163793103448276,0.9947916666666666,0.029527299106121063
0,0.41252699784017277,0.9947916666666666,0.02965935505926609
0,0.4134199134199134,0.9947916666666666,0.029717903584241867
0,0.41431670281995664,0.9947916666666666,0.029957253485918045
0,0.4152173913043478,0.9947916666666666,0.02996019832789898
0,0.41612200435729846,0.9947916666666666,0.029981790110468864
0,0.4170305676855895,0.9947916666666666,0.030047334730625153
0,0.4179431072210066,0.9947916666666666,0.030131595209240913
0,0.41885964912280704,0.9947916666666666,0.030166281387209892
0,0.4197802197802198,0.9947916666666666,0.030270464718341827
0,0.42070484581497797,0.9947916666666666,0.030309153720736504
0,0.4216335540838852,0.9947916666666666,0.030398009344935417
0,0.4225663716814159,0.9947916666666666,0.030401602387428284
0,0.42350332594235035,0.9947916666666666,0.030443847179412842
0,0.42444444444444446,0.9947916666666666,0.030518827959895134
0,0.42538975501113585,0.9947916666666666,0.03059128113090992
0,0.4263392857142857,0.9947916666666666,0.030593154951930046
0,0.4272930648769575,0.9947916666666666,0.030636876821517944
0,0.4282511210762332,0.9947916666666666,0.030652984976768494
0,0.42921348314606744,0.9947916666666666,0.030743416398763657
0,0.43018018018018017,0.9947916666666666,0.030987856909632683
0,0.43115124153498874,0.9947916666666666,0.031014755368232727
0,0.4321266968325792,0.9947916666666666,0.031343333423137665
0,0.4331065759637188,0.9947916666666666,0.03146301209926605
0,0.4340909090909091,0.9947916666666666,0.032024916261434555
0,0.43507972665148065,0.9947916666666666,0.03212285414338112
0,0.4360730593607306,0.9947916666666666,0.032227613031864166
0,0.43707093821510296,0.9947916666666666,0.032274745404720306
0,0.4380733944954128,0.9947916666666666,0.03243083134293556
0,0.43908045977011495,0.9947916666666666,0.032526206225156784
0,0.4400921658986175,0.9947916666666666,0.03280035778880119
0,0.44110854503464203,0.9947916666666666,0.03280805051326752
0,0.44212962962962965,0.9947916666666666,0.032823074609041214
0,0.4431554524361949,0.9947916666666666,0.03322547301650047
0,0.4441860465116279,0.9947916666666666,0.03339456021785736
0,0.44522144522144524,0.9947916666666666,0.03340482711791992
0,0.4462616822429907,0.9947916666666666,0.03352504223585129
0,0.44730679156908665,0.9947916666666666,0.03355500474572182
0,0.44835680751173707,0.9947916666666666,0.03364918380975723
0,0.44941176470588234,0.9947916666666666,0.033668309450149536
0,0.45047169811320753,0.9947916666666666,0.03378715366125107
0,0.4515366430260047,0.9947916666666666,0.0338139645755291
0,0.45260663507109006,0.9947916666666666,0.03394988924264908
0,0.45368171021377673,0.9947916666666666,0.03406669199466705
0,0.45476190476190476,0.9947916666666666,0.03449772298336029
0,0.45584725536992843,0.9947916666666666,0.03457443416118622
0,0.4569377990430622,0.9947916666666666,0.03493106737732887
0,0.4580335731414868,0.9947916666666666,0.03494152054190636
0,0.45913461538461536,0.9947916666666666,0.035071734338998795
0,0.4602409638554217,0.9947916666666666,0.035172611474990845
0,0.4613526570048309,0.9947916666666666,0.03520123288035393
0,0.46246973365617433,0.9947916666666666,0.035442009568214417
0,0.46359223300970875,0.9947916666666666,0.03546302393078804
0,0.46472019464720193,0.9947916666666666,0.03554825484752655
0,0.4658536585365854,0.9947916666666666,0.035792864859104156
0,0.4669926650366748,0.9947916666666666,0.036147356033325195
0,0.4681372549019608,0.9947916666666666,0.036961689591407776
0,0.4692874692874693,0.9947916666666666,0.0370788499712944
0,0.47044334975369456,0.9947916666666666,0.037146639078855515
0,0.47160493827160493,0.9947916666666666,0.037753552198410034
0,0.47277227722772275,0.9947916666666666,0.03813796490430832
0,0.4739454094292804,0.9947916666666666,0.038214825093746185
0,0.47512437810945274,0.9947916666666666,0.03826608508825302
0,0.4763092269326683,0.9947916666666666,0.03853906691074371
0,0.4775,0.9947916666666666,0.03857487067580223
0,0.47869674185463656,0.9947916666666666,0.03873518109321594
0,0.4798994974874372,0.9947916666666666,0.039248988032341
0,0.4811083123425693,0.9947916666666666,0.0392799936234951
0,0.4823232323232323,0.9947916666666666,0.039563704282045364
0,0.4835443037974684,0.9947916666666666,0.03963092342019081
0,0.4847715736040609,0.9947916666666666,0.040269214659929276
0,0.4860050890585242,0.9947916666666666,0.04052451625466347
0,0.4872448979591837,0.9947916666666666,0.040878091007471085
0,0.4884910485933504,0.9947916666666666,0.04126586765050888
0,0.4897435897435897,0.9947916666666666,0.0413699708878994
0,0.4910025706940874,0.9947916666666666,0.041427623480558395
0,0.49226804123711343,0.9947916666666666,0.04169747978448868
0,0.4935400516795866,0.9947916666666666,0.041782304644584656
0,0.4948186528497409,0.9947916666666666,0.04188650846481323
0,0.4961038961038961,0.9947916666666666,0.04214969649910927
0,0.4973958333333333,0.9947916666666666,0.04249107092618942
0,0.49869451697127937,0.9947916666666666,0.04284529760479927
0,0.5,0.9947916666666666,0.042949698865413666
0,0.5013123359580053,0.9947916666666666,0.04300614818930626
0,0.5026315789473684,0.9947916666666666,0.044253088533878326
0,0.503957783641161,0.9947916666666666,0.04426674172282219
0,0.5052910052910053,0.9947916666666666,0.044313590973615646
0,0.5039787798408488,0.9895833333333334,0.04437487944960594
0,0.5053191489361702,0.9895833333333334,0.0449674092233181
0,0.5066666666666667,0.9895833333333334,0.04569635167717934
0,0.5080213903743316,0.9895833333333334,0.045990657061338425
0,0.5093833780160858,0.9895833333333334,0.04603685811161995
0,0.510752688172043,0.9895833333333334,0.0460723377764225
0,0.5121293800539084,0.9895833333333334,0.046161506325006485
0,0.5135135135135135,0.9895833333333334,0.04672778397798538
0,0.5149051490514905,0.9895833333333334,0.04703143611550331
0,0.5163043478260869,0.9895833333333334,0.047536831349134445
0,0.5177111716621253,0.9895833333333334,0.04773731902241707
0,0.5191256830601093,0.9895833333333334,0.048723191022872925
0,0.5205479452054794,0.9895833333333334,0.04893457144498825
0,0.521978021978022,0.9895833333333334,0.04959991201758385
0,0.5234159779614325,0.9895833333333334,0.050005219876766205
0,0.5248618784530387,0.9895833333333334,0.05037621781229973
0,0.5263157894736842,0.9895833333333334,0.05038715526461601
0,0.5277777777777778,0.9895833333333334,0.05094767361879349
0,0.5292479108635098,0.9895833333333334,0.05106813460588455
0,0.5307262569832403,0.9895833333333334,0.05171344801783562
0,0.5322128851540616,0.9895833333333334,0.05192018300294876
0,0.5337078651685393,0.9895833333333334,0.05200260132551193
0,0.5352112676056338,0.9895833333333334,0.05291568487882614
0,0.536723163841808,0.9895833333333334,0.05361989885568619
0,0.5382436260623229,0.9895833333333334,0.05382167175412178
0,0.5397727272727273,0.9895833333333334,0.054012589156627655
0,0.5413105413105413,0.9895833333333334,0.05465254187583923
0,0.5428571428571428,0.9895833333333334,0.05540554225444794
0,0.5444126074498568,0.9895833333333334,0.05556609481573105
0,0.5459770114942529,0.9895833333333334,0.055724699050188065
0,0.547550432276657,0.9895833333333334,0.05585148558020592
0,0.5491329479768786,0.9895833333333334,0.0566701740026474
0,0.5507246376811594,0.9895833333333334,0.05706648528575897
0,0.5523255813953488,0.9895833333333334,0.057377878576517105
0,0.5539358600583091,0.9895833333333334,0.05776834115386009
0,0.5555555555555556,0.9895833333333334,0.05799345299601555
0,0.5571847507331378,0.9895833333333334,0.05816124007105827
0,0.5588235294117647,0.9895833333333334,0.058239471167325974
0,0.56047197640118,0.9895833333333334,0.05833856761455536
0,0.5621301775147929,0.9895833333333334,0.05864030867815018
0,0.5637982195845698,0.9895833333333334,0.05867346376180649
0,0.5654761904761905,0.9895833333333334,0.05876392498612404
0,0.5671641791044776,0.9895833333333334,0.05907280743122101
0,0.5688622754491018,0.9895833333333334,0.059374600648880005
0,0.5705705705705706,0.9895833333333334,0.059577733278274536
0,0.572289156626506,0.9895833333333334,0.05978953465819359
0,0.5740181268882175,0.9895833333333334,0.05991438031196594
0,0.5757575757575758,0.9895833333333334,0.06009124219417572
0,0.5775075987841946,0.9895833333333334,0.0601777508854866
0,0.5792682926829268,0.9895833333333334,0.06043825298547745
0,0.581039755351682,0.9895833333333334,0.06047624722123146
0,0.5828220858895705,0.9895833333333334,0.06169818714261055
0,0.5846153846153846,0.9895833333333334,0.062206871807575226
0,0.5864197530864198,0.9895833333333334,0.06290532648563385
0,0.5882352941176471,0.9895833333333334,0.06292293965816498
0,0.5900621118012422,0.9895833333333334,0.06309321522712708
0,0.5919003115264797,0.9895833333333334,0.06357070058584213
0,0.59375,0.9895833333333334,0.0639306977391243
0,0.5924764890282131,0.984375,0.06652048230171204
0,0.5943396226415094,0.984375,0.06803487986326218
0,0.5962145110410094,0.984375,0.06854385882616043
0,0.5981012658227848,0.984375,0.06902623921632767
0,0.6,0.984375,0.06921272724866867
0,0.6019108280254777,0.984375,0.07000195235013962
0,0.6038338658146964,0.984375,0.07011441886425018
0,0.6057692307692307,0.984375,0.07041719555854797
0,0.6077170418006431,0.984375,0.07158393412828445
0,0.6096774193548387,0.984375,0.07159141451120377
0,0.6116504854368932,0.984375,0.07169712334871292
0,0.6136363636363636,0.984375,0.07193174213171005
