epoch,accuracy,loss,val_accuracy,val_loss
0,0.5171393156051636,0.692523181438446,0.5122494697570801,0.7003294825553894
1,0.5559056401252747,0.6851233243942261,0.526503324508667,0.6917058229446411
2,0.523536741733551,0.6899077892303467,0.5167037844657898,0.6905092597007751
3,0.5522772669792175,0.684572696685791,0.5425390005111694,0.6930599808692932
4,0.5048218965530396,0.6940855979919434,0.5131403207778931,0.6926657557487488
5,0.512747049331665,0.693221390247345,0.4877505600452423,0.6940826773643494
6,0.5300295948982239,0.6882819533348083,0.4877505600452423,0.693371593952179
7,0.5078774094581604,0.693545937538147,0.4877505600452423,0.6932194828987122
8,0.5085457563400269,0.693223774433136,0.5122494697570801,0.6928449273109436
9,0.506158709526062,0.6933721303939819,0.5122494697570801,0.6927952766418457
10,0.5099780559539795,0.6932960152626038,0.5122494697570801,0.6927022337913513
11,0.5121741890907288,0.6928534507751465,0.5728285312652588,0.6897963881492615
12,0.7227155566215515,0.5652771592140198,0.7830734848976135,0.4844170808792114
13,0.7674973607063293,0.49581998586654663,0.7661470174789429,0.4872833788394928
14,0.78057861328125,0.48372140526771545,0.7946547865867615,0.45661643147468567
15,0.7765682935714722,0.4854947328567505,0.7915367484092712,0.4539763331413269
16,0.793850839138031,0.4663315415382385,0.8004454374313354,0.44369009137153625
17,0.7910818457603455,0.4596061408519745,0.8004454374313354,0.43419307470321655
18,0.7914637923240662,0.46012523770332336,0.8062360882759094,0.43821853399276733
19,0.7975746989250183,0.4532019793987274,0.8102449774742126,0.42111125588417053
20,0.8002482652664185,0.444321870803833,0.8093541264533997,0.4249274730682373
21,0.797956645488739,0.4456803500652313,0.8133630156517029,0.4157659113407135
22,0.8058817982673645,0.4389328062534332,0.8031180500984192,0.4351835250854492
23,0.8058817982673645,0.4295177459716797,0.8129175901412964,0.4063253700733185
24,0.8139024376869202,0.4253164529800415,0.7781737446784973,0.46391263604164124
25,0.8116108179092407,0.4277842938899994,0.8115813136100769,0.4154072105884552
26,0.8227823972702026,0.41032516956329346,0.8244988918304443,0.39660507440567017
27,0.8234508037567139,0.409182071685791,0.8249443173408508,0.41797319054603577
28,0.8303256034851074,0.39802515506744385,0.8111358284950256,0.4138864576816559
29,0.8326172232627869,0.39011654257774353,0.8244988918304443,0.416140615940094
30,0.8339539766311646,0.38342785835266113,0.8302895426750183,0.406891793012619
31,0.8402559161186218,0.3731882870197296,0.8285077810287476,0.42083561420440674
32,0.8450300693511963,0.36682820320129395,0.8022271990776062,0.4684651792049408
33,0.8476081490516663,0.35250476002693176,0.8244988918304443,0.4168049693107605
34,0.8564881086349487,0.34566670656204224,0.8293986916542053,0.4182608425617218
35,0.8583977818489075,0.33607301115989685,0.7977728247642517,0.47397685050964355
36,0.8659409880638123,0.3228546679019928,0.8222717046737671,0.5104921460151672
37,0.8711925745010376,0.3141312599182129,0.8120267391204834,0.45085254311561584
38,0.8766351342201233,0.30088117718696594,0.8218262791633606,0.4499783217906952
39,0.8824596405029297,0.2888810932636261,0.8026726245880127,0.5082694292068481
40,0.8871383666992188,0.27836835384368896,0.8271715044975281,0.4653213322162628
41,0.889716386795044,0.27239155769348145,0.8173719644546509,0.4808565378189087
42,0.895922839641571,0.26469406485557556,0.8133630156517029,0.5156727433204651
43,0.9008880257606506,0.2503712475299835,0.8142539262771606,0.5188989043235779
44,0.9124414920806885,0.23102624714374542,0.7928730249404907,0.6381980776786804
45,0.9109137654304504,0.22831985354423523,0.8164810538291931,0.5606128573417664
46,0.9173111915588379,0.21345646679401398,0.8008908629417419,0.6070443391799927
47,0.9202711582183838,0.20930902659893036,0.8040089011192322,0.6207972764968872
48,0.9259046912193298,0.19955764710903168,0.8173719644546509,0.6364790201187134
49,0.9300104975700378,0.18737123906612396,0.794209361076355,0.6717409491539001
