ovr,fpr,tpr,thresholds
0,0.0,0.0,1.9999971
0,0.0,0.005208333333333333,0.99999714
0,0.0,0.078125,0.99982244
0,0.0016501650165016502,0.078125,0.9998186
0,0.0016501650165016502,0.15625,0.9996172
0,0.0033003300330033004,0.15625,0.99961287
0,0.0033003300330033004,0.3229166666666667,0.99676967
0,0.0049504950495049506,0.3229166666666667,0.9966883
0,0.0049504950495049506,0.328125,0.99664885
0,0.006600660066006601,0.328125,0.99641836
0,0.006600660066006601,0.3697916666666667,0.99510276
0,0.00825082508250825,0.3697916666666667,0.99501956
0,0.00825082508250825,0.3802083333333333,0.99443346
0,0.00825082508250825,0.390625,0.99439716
0,0.00825082508250825,0.4166666666666667,0.9936659
0,0.00825082508250825,0.4322916666666667,0.9931038
0,0.00825082508250825,0.53125,0.98601717
0,0.009900990099009901,0.53125,0.98571163
0,0.009900990099009901,0.5416666666666666,0.9849754
0,0.01155115511551155,0.5416666666666666,0.98489285
0,0.01155115511551155,0.6145833333333334,0.97248715
0,0.013201320132013201,0.6145833333333334,0.97211117
0,0.013201320132013201,0.65625,0.9614056
0,0.01485148514851485,0.65625,0.9610377
0,0.01485148514851485,0.6770833333333334,0.9452644
0,0.0165016501650165,0.6770833333333334,0.94187665
0,0.0165016501650165,0.6875,0.9414748
0,0.018151815181518153,0.6875,0.93739957
0,0.018151815181518153,0.7395833333333334,0.92027456
0,0.019801980198019802,0.7395833333333334,0.92013
0,0.019801980198019802,0.7552083333333334,0.9041085
0,0.02145214521452145,0.7552083333333334,0.89658874
0,0.02145214521452145,0.7760416666666666,0.86695045
0,0.0231023102310231,0.7760416666666666,0.86453104
0,0.0231023102310231,0.7916666666666666,0.8296848
0,0.024752475247524754,0.7916666666666666,0.82724285
0,0.024752475247524754,0.8072916666666666,0.80579627
0,0.028052805280528052,0.8072916666666666,0.7762472
0,0.028052805280528052,0.8125,0.75136185
0,0.0297029702970297,0.8125,0.74169135
0,0.0297029702970297,0.84375,0.6702783
0,0.03135313531353135,0.84375,0.647277
0,0.03135313531353135,0.8489583333333334,0.6439865
0,0.033003300330033,0.8489583333333334,0.6345428
0,0.033003300330033,0.8541666666666666,0.6184899
0,0.036303630363036306,0.8541666666666666,0.5875264
0,0.036303630363036306,0.859375,0.5668613
0,0.039603960396039604,0.859375,0.5059364
0,0.039603960396039604,0.8645833333333334,0.46493244
0,0.041254125412541254,0.8645833333333334,0.44299728
0,0.041254125412541254,0.8697916666666666,0.437587
0,0.0429042904290429,0.8697916666666666,0.4346604
0,0.0429042904290429,0.8802083333333334,0.41164166
0,0.0429042904290429,0.8854166666666666,0.40751612
0,0.04455445544554455,0.8854166666666666,0.3754429
0,0.04455445544554455,0.8958333333333334,0.3176789
0,0.04950495049504951,0.8958333333333334,0.25398567
0,0.04950495049504951,0.9114583333333334,0.21932131
0,0.06435643564356436,0.9114583333333334,0.13270319
0,0.06435643564356436,0.9322916666666666,0.108763106
0,0.06765676567656766,0.9322916666666666,0.10390795
0,0.06765676567656766,0.9375,0.10089773
0,0.09570957095709572,0.9375,0.03400295
0,0.09570957095709572,0.9427083333333334,0.033195935
0,0.09735973597359736,0.9427083333333334,0.0321092
0,0.09735973597359736,0.9479166666666666,0.02933717
0,0.09900990099009901,0.9479166666666666,0.028037108
0,0.10231023102310231,0.9479166666666666,0.026341645
0,0.16501650165016502,0.9479166666666666,0.013052458
0,0.16501650165016502,0.953125,0.0129609285
0,0.16666666666666666,0.953125,0.012793365
0,0.16666666666666666,0.9583333333333334,0.012257281
0,0.19471947194719472,0.9583333333333334,0.008215608
0,0.19471947194719472,0.96875,0.008108604
0,0.24752475247524752,0.96875,0.005311408
0,0.24752475247524752,0.9739583333333334,0.005161516
0,0.2508250825082508,0.9739583333333334,0.0050575943
0,0.25412541254125415,0.9739583333333334,0.0050377003
0,0.3415841584158416,0.9739583333333334,0.0028655133
0,0.3415841584158416,0.9791666666666666,0.0027088015
0,0.3613861386138614,0.9791666666666666,0.0024403557
0,0.3613861386138614,0.984375,0.0024374102
0,0.38778877887788776,0.984375,0.0020263835
0,0.38778877887788776,0.9895833333333334,0.002019964
0,0.3976897689768977,0.9895833333333334,0.0018845365
0,0.400990099009901,0.9895833333333334,0.0018553508
0,0.5544554455445545,0.9895833333333334,0.00078421325
0,0.5544554455445545,0.9947916666666666,0.0007784046
0,0.6881188118811881,0.9947916666666666,0.00041670242
0,0.6881188118811881,1.0,0.00041366855
0,0.7046204620462047,1.0,0.00037721926
0,0.7079207920792079,1.0,0.00037708035
0,0.8613861386138614,1.0,0.00016687816
0,0.8646864686468647,1.0,0.00016427643
0,0.8960396039603961,1.0,0.00013042771
0,0.8993399339933993,1.0,0.00012551845
0,0.9323432343234324,1.0,8.158792e-05
0,0.9356435643564357,1.0,8.103557e-05
0,0.9603960396039604,1.0,5.0993945e-05
0,0.9636963696369637,1.0,4.9698552e-05
0,0.9900990099009901,1.0,2.700735e-05
0,0.9933993399339934,1.0,2.5226269e-05
0,1.0,1.0,1.0425162e-05
1,0.0,0.0,1.9997559
1,0.0,0.005208333333333333,0.9997558
1,0.0,0.140625,0.9953336
1,0.0016501650165016502,0.140625,0.99530494
1,0.0016501650165016502,0.15625,0.9944529
1,0.0016501650165016502,0.16666666666666666,0.9943159
1,0.0016501650165016502,0.22395833333333334,0.9923866
1,0.0033003300330033004,0.22395833333333334,0.99229914
1,0.0033003300330033004,0.25,0.99179816
1,0.0033003300330033004,0.2604166666666667,0.9916821
1,0.0033003300330033004,0.40625,0.97743565
1,0.0033003300330033004,0.4166666666666667,0.9769745
1,0.0033003300330033004,0.421875,0.97629005
1,0.0033003300330033004,0.4322916666666667,0.97548205
1,0.0033003300330033004,0.4427083333333333,0.9745429
