fpr,tpr,thresholds
0.0,0.0,1.9994255
0.0,0.0008695652173913044,0.99942553
0.0,0.04782608695652174,0.9893582
0.0009132420091324201,0.04782608695652174,0.9893243
0.0009132420091324201,0.049565217391304345,0.9889487
0.0018264840182648401,0.049565217391304345,0.98894686
0.0018264840182648401,0.050434782608695654,0.98879737
0.0027397260273972603,0.050434782608695654,0.9886845
0.0027397260273972603,0.07043478260869565,0.9862248
0.0036529680365296802,0.07043478260869565,0.9861412
0.0036529680365296802,0.07304347826086957,0.9857971
0.0045662100456621,0.07304347826086957,0.9857664
0.0045662100456621,0.07391304347826087,0.9856317
0.005479452054794521,0.07391304347826087,0.98555505
0.005479452054794521,0.0817391304347826,0.9839543
0.006392694063926941,0.0817391304347826,0.9839279
0.006392694063926941,0.08347826086956522,0.98363703
0.00821917808219178,0.08347826086956522,0.9835866
0.00821917808219178,0.08434782608695653,0.98352444
0.0091324200913242,0.08434782608695653,0.98345125
0.0091324200913242,0.10521739130434783,0.97976285
0.0091324200913242,0.10695652173913044,0.9794113
0.0091324200913242,0.11565217391304349,0.97775555
0.01004566210045662,0.11565217391304349,0.97773755
0.01004566210045662,0.12260869565217392,0.9769059
0.010958904109589041,0.12260869565217392,0.97686404
0.010958904109589041,0.13478260869565217,0.97471607
0.011872146118721462,0.13478260869565217,0.9742911
0.011872146118721462,0.1391304347826087,0.97393394
0.012785388127853882,0.1391304347826087,0.97376436
0.012785388127853882,0.1426086956521739,0.97267836
0.0136986301369863,0.1426086956521739,0.9720829
0.0136986301369863,0.14347826086956522,0.97204757
0.014611872146118721,0.14347826086956522,0.9719578
0.014611872146118721,0.1634782608695652,0.9691254
0.015525114155251141,0.1634782608695652,0.96904415
0.015525114155251141,0.17739130434782607,0.9660333
0.01643835616438356,0.17739130434782607,0.96578896
0.01643835616438356,0.19652173913043477,0.9604213
0.017351598173515982,0.19652173913043477,0.9601952
0.017351598173515982,0.2026086956521739,0.95734847
0.0182648401826484,0.2026086956521739,0.9572674
0.0182648401826484,0.22260869565217392,0.95253867
0.019178082191780823,0.22260869565217392,0.95230436
0.019178082191780823,0.2391304347826087,0.94986504
0.02009132420091324,0.2391304347826087,0.9496077
0.02009132420091324,0.24608695652173912,0.94785255
0.021004566210045664,0.24608695652173912,0.94706935
