epoch,accuracy,loss,val_accuracy,val_loss
0,0.5317265391349792,0.9973409175872803,0.44289693236351013,0.951847493648529
1,0.6089522838592529,0.8087952733039856,0.6434540152549744,0.7575211524963379
2,0.7265125513076782,0.630975067615509,0.8245125412940979,0.4453466236591339
3,0.8450565934181213,0.39001476764678955,0.844011127948761,0.39706143736839294
4,0.8981800079345703,0.3066997230052948,0.9136490225791931,0.2096288800239563
5,0.9212985634803772,0.21008500456809998,0.9080780148506165,0.26672616600990295
6,0.9424495697021484,0.1800367385149002,0.9498607516288757,0.13061010837554932
7,0.9621249437332153,0.12839552760124207,0.9331476092338562,0.1644633412361145
8,0.9596655368804932,0.12009308487176895,0.9721448421478271,0.09094066917896271
9,0.9611411690711975,0.1282879263162613,0.9554317593574524,0.14859652519226074
10,0.9626168012619019,0.12136825919151306,0.9387186765670776,0.17717678844928741
11,0.9778652191162109,0.07459919154644012,0.9526462554931641,0.17277581989765167
12,0.9793408513069153,0.06267514079809189,0.9582172632217407,0.12003131955862045
13,0.9773733615875244,0.06939394026994705,0.9470751881599426,0.1273333877325058
14,0.9724544882774353,0.07530602067708969,0.9526462554931641,0.16250771284103394
15,0.9813084006309509,0.05605289712548256,0.9693593382835388,0.1287200152873993
16,0.9872109889984131,0.039859332144260406,0.9470751881599426,0.18081067502498627
17,0.9788489937782288,0.0609963983297348,0.9303621053695679,0.18543641269207
18,0.9818003177642822,0.05637374520301819,0.9637883305549622,0.12172947824001312
19,0.9916379451751709,0.026551812887191772,0.9554317593574524,0.2094791978597641
20,0.9832759499549866,0.04624389111995697,0.9470751881599426,0.1751183122396469
21,0.9911460876464844,0.032158732414245605,0.9526462554931641,0.16755543649196625
22,0.9891785383224487,0.0365758091211319,0.961002767086029,0.12597283720970154
23,0.9842597246170044,0.03973996266722679,0.9387186765670776,0.22230829298496246
24,0.9847515821456909,0.04534141346812248,0.9693593382835388,0.12752515077590942
25,0.9916379451751709,0.02458595111966133,0.9554317593574524,0.17992688715457916
26,0.9970486760139465,0.010781214572489262,0.9637883305549622,0.14156843721866608
27,0.9945892691612244,0.015585510060191154,0.9637883305549622,0.18453435599803925
28,0.9950811862945557,0.01945558935403824,0.9470751881599426,0.2020612359046936
29,0.99655681848526,0.00949950609356165,0.9637883305549622,0.17457625269889832
30,0.9936054944992065,0.026864822953939438,0.9526462554931641,0.17599663138389587
31,0.9881947636604309,0.04997734725475311,0.9665738344192505,0.12720799446105957
32,0.9950811862945557,0.01380020659416914,0.961002767086029,0.1763971447944641
33,0.9985243678092957,0.007978640496730804,0.9554317593574524,0.18413279950618744
34,0.9970486760139465,0.007669567596167326,0.9554317593574524,0.18804827332496643
35,0.9911460876464844,0.02384602278470993,0.9470751881599426,0.23367151618003845
36,0.9911460876464844,0.032714344561100006,0.941504180431366,0.2667723000049591
37,0.9955730438232422,0.01116039976477623,0.9442896842956543,0.22338977456092834
38,0.9960649013519287,0.01180875115096569,0.9582172632217407,0.20278681814670563
39,0.9970486760139465,0.010083393193781376,0.9721448421478271,0.14060069620609283
40,0.9980324506759644,0.006846237927675247,0.9693593382835388,0.19169291853904724
41,0.9995081424713135,0.0028746917378157377,0.9498607516288757,0.2643072307109833
42,0.9995081424713135,0.003219184698536992,0.9637883305549622,0.2231091856956482
43,0.9985243678092957,0.0049109868705272675,0.961002767086029,0.20953789353370667
44,0.9995081424713135,0.0013398925075307488,0.9582172632217407,0.24113065004348755
45,0.9985243678092957,0.003272750647738576,0.961002767086029,0.2447124421596527
46,0.98967045545578,0.02978488616645336,0.9470751881599426,0.2677813470363617
47,0.9945892691612244,0.01846284605562687,0.9470751881599426,0.22439035773277283
48,0.9921298623085022,0.029158558696508408,0.9582172632217407,0.20846129953861237
49,0.9911460876464844,0.021525321528315544,0.941504180431366,0.28546056151390076
