ovr,precision,recall,thresholds
0,0.6597938144329897,1.0,0.01621069945394993
0,0.6586206896551724,0.9947916666666666,0.016325686126947403
0,0.6608996539792388,0.9947916666666666,0.0164868775755167
0,0.6631944444444444,0.9947916666666666,0.017934314906597137
0,0.6655052264808362,0.9947916666666666,0.018189476802945137
0,0.6678321678321678,0.9947916666666666,0.018460702151060104
0,0.6701754385964912,0.9947916666666666,0.01846759207546711
0,0.6725352112676056,0.9947916666666666,0.019335493445396423
0,0.6749116607773852,0.9947916666666666,0.019480718299746513
0,0.6773049645390071,0.9947916666666666,0.020100314170122147
0,0.6797153024911032,0.9947916666666666,0.021189821884036064
0,0.6821428571428572,0.9947916666666666,0.021919794380664825
0,0.6845878136200717,0.9947916666666666,0.021982962265610695
0,0.6870503597122302,0.9947916666666666,0.0228485856205225
0,0.6895306859205776,0.9947916666666666,0.02348203770816326
0,0.6920289855072463,0.9947916666666666,0.02371644414961338
0,0.6945454545454546,0.9947916666666666,0.024053988978266716
0,0.6970802919708029,0.9947916666666666,0.025833426043391228
0,0.6996336996336996,0.9947916666666666,0.026239870116114616
0,0.7022058823529411,0.9947916666666666,0.02671813778579235
0,0.7047970479704797,0.9947916666666666,0.027303708717226982
0,0.7074074074074074,0.9947916666666666,0.027827301993966103
0,0.7100371747211895,0.9947916666666666,0.0304166991263628
0,0.7126865671641791,0.9947916666666666,0.03062724880874157
0,0.7153558052434457,0.9947916666666666,0.03237905725836754
0,0.7180451127819549,0.9947916666666666,0.03382474184036255
0,0.720754716981132,0.9947916666666666,0.034090470522642136
0,0.7234848484848485,0.9947916666666666,0.03702406585216522
0,0.7262357414448669,0.9947916666666666,0.03784182295203209
0,0.7290076335877863,0.9947916666666666,0.03918245807290077
0,0.7318007662835249,0.9947916666666666,0.04043711721897125
0,0.7346153846153847,0.9947916666666666,0.04212755709886551
0,0.7374517374517374,0.9947916666666666,0.04243037477135658
0,0.7403100775193798,0.9947916666666666,0.04612196236848831
0,0.7431906614785992,0.9947916666666666,0.046473387628793716
0,0.74609375,0.9947916666666666,0.04825704172253609
0,0.7490196078431373,0.9947916666666666,0.05197888985276222
0,0.7480314960629921,0.9895833333333334,0.05219459906220436
0,0.7509881422924901,0.9895833333333334,0.055237967520952225
0,0.753968253968254,0.9895833333333334,0.059448905289173126
0,0.7569721115537849,0.9895833333333334,0.0684695914387703
0,0.76,0.9895833333333334,0.0719878301024437
0,0.7590361445783133,0.984375,0.07361256331205368
0,0.7620967741935484,0.984375,0.07979130744934082
0,0.7651821862348178,0.984375,0.081571064889431
0,0.7682926829268293,0.984375,0.08380372822284698
0,0.7714285714285715,0.984375,0.08616224676370621
0,0.7745901639344263,0.984375,0.0995020791888237
0,0.7777777777777778,0.984375,0.1061980351805687
0,0.78099173553719,0.984375,0.11488784104585648
0,0.7842323651452282,0.984375,0.12067117542028427
0,0.7875,0.984375,0.123380646109581
0,0.7907949790794979,0.984375,0.13416600227355957
0,0.7941176470588235,0.984375,0.13445088267326355
0,0.7974683544303798,0.984375,0.1393207311630249
0,0.8008474576271186,0.984375,0.1428777128458023
0,0.8042553191489362,0.984375,0.15643665194511414
0,0.8076923076923077,0.984375,0.15980082750320435
0,0.8068669527896996,0.9791666666666666,0.1805003434419632
0,0.8103448275862069,0.9791666666666666,0.1808113157749176
0,0.8138528138528138,0.9791666666666666,0.19206027686595917
0,0.8173913043478261,0.9791666666666666,0.20476333796977997
0,0.8165938864628821,0.9739583333333334,0.2182907909154892
0,0.8201754385964912,0.9739583333333334,0.22313831746578217
0,0.8237885462555066,0.9739583333333334,0.23001353442668915
0,0.827433628318584,0.9739583333333334,0.24773630499839783
0,0.8311111111111111,0.9739583333333334,0.24966269731521606
0,0.8348214285714286,0.9739583333333334,0.25111034512519836
0,0.8385650224215246,0.9739583333333334,0.2549060583114624
0,0.8423423423423423,0.9739583333333334,0.27480125427246094
0,0.8461538461538461,0.9739583333333334,0.2762579023838043
0,0.8454545454545455,0.96875,0.30468037724494934
0,0.8493150684931506,0.96875,0.32718348503112793
0,0.8532110091743119,0.96875,0.3549635708332062
0,0.8571428571428571,0.96875,0.35740479826927185
0,0.8611111111111112,0.96875,0.3650001883506775
0,0.8651162790697674,0.96875,0.37871262431144714
0,0.8691588785046729,0.96875,0.3937232494354248
0,0.8732394366197183,0.96875,0.4241997003555298
0,0.8773584905660378,0.96875,0.45712512731552124
0,0.8815165876777251,0.96875,0.48980510234832764
