epoch,accuracy,loss,val_accuracy,val_loss
0,0.6042181253433228,0.6598734259605408,0.6476811766624451,0.6480863690376282
1,0.6363386511802673,0.6400142908096313,0.6502898335456848,0.6198014616966248
2,0.6545079946517944,0.6230720281600952,0.6989855170249939,0.581753134727478
3,0.6668955087661743,0.6098880171775818,0.710869550704956,0.5665378570556641
4,0.6790846586227417,0.5973055362701416,0.697681188583374,0.57136470079422
5,0.6902517080307007,0.5850907564163208,0.722753643989563,0.5440047979354858
6,0.692822277545929,0.5803439617156982,0.7181159257888794,0.5529398322105408
7,0.6984592080116272,0.5736442804336548,0.7243478298187256,0.538295567035675
8,0.7050114274024963,0.5660779476165771,0.7265217304229736,0.5498190522193909
9,0.708367645740509,0.5617037415504456,0.7339130640029907,0.5306568145751953
10,0.7125781774520874,0.5558481812477112,0.7356521487236023,0.5264490246772766
11,0.7161708474159241,0.5506534576416016,0.7407246232032776,0.5148219466209412
12,0.720282256603241,0.54571133852005,0.7471014261245728,0.5106685757637024
13,0.7218154072761536,0.5426084995269775,0.739275336265564,0.5162646174430847
14,0.7241190075874329,0.5390808582305908,0.7436231970787048,0.5195816159248352
15,0.7268497347831726,0.5361281633377075,0.7488405704498291,0.5158692598342896
16,0.7303051352500916,0.5322911143302917,0.7504347562789917,0.5024282336235046
17,0.7320823669433594,0.5286072492599487,0.7549275159835815,0.4935348331928253
18,0.7331807613372803,0.5283539891242981,0.7262318730354309,0.585311770439148
19,0.736720085144043,0.5233880281448364,0.7511594295501709,0.49957790970802307
20,0.7378566265106201,0.5208722352981567,0.7556521892547607,0.4972039461135864
21,0.7398245334625244,0.5185279846191406,0.7526087164878845,0.5054681897163391
22,0.7405644655227661,0.5167564749717712,0.7488405704498291,0.5160109400749207
23,0.7431960105895996,0.5120988488197327,0.757681131362915,0.489341676235199
24,0.7428908944129944,0.5125930905342102,0.7568116188049316,0.4954015612602234
25,0.7475362420082092,0.5080235600471497,0.7611594200134277,0.49080416560173035
26,0.7477574348449707,0.5061138272285461,0.7569565176963806,0.48737633228302
27,0.7491075396537781,0.5046287178993225,0.7510144710540771,0.5266724824905396
28,0.7478795051574707,0.5051189064979553,0.7402898669242859,0.5268036127090454
29,0.7513119578361511,0.49960267543792725,0.7552173733711243,0.500245213508606
30,0.7536842226982117,0.4972575902938843,0.7365217208862305,0.5413756370544434
31,0.7541494965553284,0.49723654985427856,0.7631884217262268,0.4879840612411499
32,0.7572540044784546,0.49288636445999146,0.7628985643386841,0.4847237765789032
33,0.7579100131988525,0.4904486835002899,0.7643478512763977,0.5001170635223389
34,0.7599160671234131,0.489116370677948,0.7588405609130859,0.49655991792678833
35,0.7589015960693359,0.48765072226524353,0.7691304087638855,0.4907478392124176
36,0.7611289024353027,0.4867026209831238,0.7563768029212952,0.49944448471069336
37,0.7627230882644653,0.4822489619255066,0.7604348063468933,0.48376354575157166
38,0.7637757658958435,0.48319289088249207,0.7630434632301331,0.5013894438743591
39,0.7661632299423218,0.4772070050239563,0.7637681365013123,0.485506534576416
40,0.7648054957389832,0.4786376953125,0.7618840336799622,0.4925983250141144
41,0.7678184509277344,0.4761543571949005,0.7623188495635986,0.497490793466568
42,0.7681235671043396,0.4754459261894226,0.7707246541976929,0.47901251912117004
43,0.7700686454772949,0.47164085507392883,0.7628985643386841,0.48679637908935547
44,0.7705720663070679,0.47093653678894043,0.7617391347885132,0.48745742440223694
45,0.7708237767219543,0.46798428893089294,0.7673913240432739,0.4814324378967285
46,0.7756063938140869,0.463602751493454,0.7655072212219238,0.4784015119075775
47,0.7760869860649109,0.462645024061203,0.7698550820350647,0.4849318861961365
48,0.7779862880706787,0.46128591895103455,0.7601449489593506,0.5000059604644775
49,0.7782914042472839,0.46089592576026917,0.7681159377098083,0.4810444712638855
