epoch,accuracy,loss,val_accuracy,val_loss
0,0.6466150879859924,0.6168311834335327,0.7224944233894348,0.539424479007721
1,0.7576625347137451,0.513767659664154,0.7870824337005615,0.4680401384830475
2,0.77045738697052,0.49346861243247986,0.7603563666343689,0.4854702055454254
3,0.7816289663314819,0.47221556305885315,0.7861915230751038,0.4560467600822449
4,0.7925140857696533,0.46015259623527527,0.7946547865867615,0.44384273886680603
5,0.797383725643158,0.4476814866065979,0.7786191701889038,0.4742818772792816
6,0.7986250519752502,0.43937069177627563,0.7861915230751038,0.4560122489929199
7,0.8066456317901611,0.4295598864555359,0.799109160900116,0.4332989454269409
8,0.810655951499939,0.4199781119823456,0.7986636757850647,0.4386042058467865
9,0.8129475712776184,0.421530544757843,0.7964365482330322,0.42909395694732666
10,0.8208727240562439,0.40369725227355957,0.7559019923210144,0.5355584025382996
11,0.8266017436981201,0.4005967974662781,0.795100212097168,0.43771877884864807
12,0.8258378505706787,0.3984900116920471,0.7968819737434387,0.4351571500301361
13,0.8311849236488342,0.38442525267601013,0.8008908629417419,0.4341266453266144
14,0.8279384970664978,0.3896515667438507,0.7986636757850647,0.42877471446990967
15,0.8381552696228027,0.37733110785484314,0.7910913228988647,0.447185218334198
16,0.8357681632041931,0.3835794925689697,0.7973273992538452,0.4300824701786041
17,0.833667516708374,0.3778972625732422,0.7821826338768005,0.455748587846756
18,0.8396829962730408,0.3675246238708496,0.7888641357421875,0.4472310245037079
19,0.8447436094284058,0.3623564839363098,0.8026726245880127,0.4377938210964203
20,0.8417836427688599,0.3571654260158539,0.7866369485855103,0.47766435146331787
21,0.8484674692153931,0.3494971692562103,0.800000011920929,0.43945929408073425
22,0.8485629558563232,0.34865888953208923,0.794209361076355,0.4517311751842499
23,0.8516184687614441,0.34484565258026123,0.7866369485855103,0.47016018629074097
24,0.8507590889930725,0.3444252014160156,0.795100212097168,0.4477645754814148
25,0.8471307158470154,0.3458637297153473,0.7928730249404907,0.4590662121772766
26,0.8577293753623962,0.33162811398506165,0.799109160900116,0.4452522397041321
27,0.8605939149856567,0.32938915491104126,0.800000011920929,0.4466038942337036
28,0.8625035881996155,0.32576853036880493,0.795991063117981,0.47565487027168274
29,0.862790048122406,0.3210323750972748,0.7964365482330322,0.4669744074344635
30,0.8641268014907837,0.32223057746887207,0.795991063117981,0.4766952395439148
31,0.8653680682182312,0.31783199310302734,0.793318510055542,0.4814077317714691
32,0.8671822547912598,0.3137112855911255,0.7973273992538452,0.4676009714603424
33,0.8682326078414917,0.30974066257476807,0.7897549867630005,0.4808701276779175
34,0.8717654943466187,0.3068790137767792,0.7839643359184265,0.4910072386264801
35,0.8728157877922058,0.3022872507572174,0.7982182502746582,0.48161959648132324
36,0.870428740978241,0.302763968706131,0.7750557065010071,0.5054684281349182
37,0.8794041872024536,0.29429149627685547,0.7897549867630005,0.4899555444717407
38,0.8759667873382568,0.2921958565711975,0.794209361076355,0.49047958850860596
39,0.8720519542694092,0.29743334650993347,0.787527859210968,0.5141363143920898
40,0.8786402940750122,0.2848251760005951,0.788418710231781,0.4840092658996582
41,0.877590000629425,0.2900146543979645,0.7879732847213745,0.47788113355636597
42,0.886756420135498,0.2759675681591034,0.789309561252594,0.5076146721839905
43,0.88522869348526,0.2783227562904358,0.7946547865867615,0.49212846159935
44,0.8808364272117615,0.27896589040756226,0.7737193703651428,0.5112313032150269
45,0.8836054801940918,0.27645647525787354,0.78351891040802,0.5075304508209229
46,0.8860880136489868,0.27172642946243286,0.7759465575218201,0.5088596940040588
47,0.8864699602127075,0.26700639724731445,0.7830734848976135,0.5374642610549927
48,0.8894299864768982,0.26250308752059937,0.7812917828559875,0.526652991771698
49,0.8874248266220093,0.2663815915584564,0.7902004718780518,0.5288203358650208
