ovr,precision,recall,thresholds
0,0.8847926267281107,1.0,0.05628058686852455
0,0.8842592592592593,0.9947916666666666,0.05860644206404686
0,0.8883720930232558,0.9947916666666666,0.059421852231025696
0,0.8925233644859814,0.9947916666666666,0.07179366797208786
0,0.8967136150234741,0.9947916666666666,0.0752459317445755
0,0.9009433962264151,0.9947916666666666,0.07658363878726959
0,0.9052132701421801,0.9947916666666666,0.07682212442159653
0,0.9095238095238095,0.9947916666666666,0.08768841624259949
0,0.9138755980861244,0.9947916666666666,0.09808703511953354
0,0.9182692307692307,0.9947916666666666,0.10343128442764282
0,0.9227053140096618,0.9947916666666666,0.12979839742183685
0,0.9271844660194175,0.9947916666666666,0.16275067627429962
0,0.9317073170731708,0.9947916666666666,0.170257568359375
0,0.9362745098039216,0.9947916666666666,0.17609842121601105
0,0.9408866995073891,0.9947916666666666,0.17855682969093323
0,0.9455445544554455,0.9947916666666666,0.181688129901886
0,0.9502487562189055,0.9947916666666666,0.19672223925590515
0,0.955,0.9947916666666666,0.2554793655872345
0,0.9597989949748744,0.9947916666666666,0.27282506227493286
0,0.9595959595959596,0.9895833333333334,0.27728861570358276
0,0.9644670050761421,0.9895833333333334,0.33891868591308594
0,0.9642857142857143,0.984375,0.3857665956020355
0,0.9641025641025641,0.9791666666666666,0.5539299845695496
0,0.9639175257731959,0.9739583333333334,0.5771768689155579
0,0.9637305699481865,0.96875,0.6041218042373657
0,0.96875,0.96875,0.6757903695106506
0,0.9738219895287958,0.96875,0.7128863334655762
0,0.9736842105263158,0.9635416666666666,0.7536318302154541
0,0.9735449735449735,0.9583333333333334,0.778109073638916
0,0.9787234042553191,0.9583333333333334,0.7793720960617065
0,0.9786096256684492,0.953125,0.7981546521186829
0,0.978494623655914,0.9479166666666666,0.8043088316917419
0,0.9783783783783784,0.9427083333333334,0.8109926581382751
0,0.9782608695652174,0.9375,0.8375193476676941
0,0.9781420765027322,0.9322916666666666,0.8475752472877502
0,0.978021978021978,0.9270833333333334,0.8560413718223572
0,0.9834254143646409,0.9270833333333334,0.8578327894210815
0,0.9888888888888889,0.9270833333333334,0.8698946237564087
0,0.9888268156424581,0.921875,0.8745087385177612
0,0.9887640449438202,0.9166666666666666,0.8798865675926208
0,0.9943502824858758,0.9166666666666666,0.8835558295249939
0,1.0,0.9166666666666666,0.9086798429489136
0,1.0,0.9114583333333334,0.9088563919067383
0,1.0,0.90625,0.9118680357933044
0,1.0,0.9010416666666666,0.9174585342407227
0,1.0,0.8958333333333334,0.940379798412323
0,1.0,0.890625,0.9443070292472839
0,1.0,0.8854166666666666,0.9446203112602234
0,1.0,0.8802083333333334,0.9454923868179321
0,1.0,0.875,0.9456225037574768
0,1.0,0.8697916666666666,0.9473518133163452
0,1.0,0.8645833333333334,0.9522901773452759
0,1.0,0.859375,0.9561782479286194
0,1.0,0.8541666666666666,0.9587469100952148
0,1.0,0.8489583333333334,0.960884153842926
0,1.0,0.84375,0.9615042209625244
0,1.0,0.8385416666666666,0.9668169021606445
0,1.0,0.8333333333333334,0.969196081161499
0,1.0,0.828125,0.9732702970504761
0,1.0,0.8229166666666666,0.9738537669181824
0,1.0,0.8177083333333334,0.9747373461723328
0,1.0,0.8125,0.9755242466926575
0,1.0,0.8072916666666666,0.9771683216094971
0,1.0,0.8020833333333334,0.9799880981445312
0,1.0,0.796875,0.9819378852844238
0,1.0,0.7916666666666666,0.9821757674217224
0,1.0,0.7864583333333334,0.9836498498916626
0,1.0,0.78125,0.9843502044677734
0,1.0,0.7760416666666666,0.9846411347389221
0,1.0,0.7708333333333334,0.984670877456665
0,1.0,0.765625,0.9850652813911438
0,1.0,0.7604166666666666,0.9864372611045837
0,1.0,0.7552083333333334,0.9865285158157349
0,1.0,0.75,0.9882069230079651
0,1.0,0.7447916666666666,0.9884029030799866
0,1.0,0.7395833333333334,0.9884963035583496
0,1.0,0.734375,0.9890163540840149
0,1.0,0.7291666666666666,0.9894940257072449
0,1.0,0.7239583333333334,0.9898749589920044
0,1.0,0.71875,0.9899528622627258
0,1.0,0.7135416666666666,0.9901126623153687
0,1.0,0.7083333333333334,0.9905076026916504
0,1.0,0.703125,0.9908977150917053
0,1.0,0.6979166666666666,0.991016149520874
0,1.0,0.6927083333333334,0.9910526871681213
0,1.0,0.6875,0.99125075340271
0,1.0,0.6822916666666666,0.9915019273757935
0,1.0,0.6770833333333334,0.991764485836029
