precision,recall,thresholds
0.5177847816298965,1.0,0.025619452819228172
0.5175675675675676,0.9991304347826087,0.02577800676226616
0.5178008111762055,0.9991304347826087,0.025967435911297798
0.518034265103697,0.9991304347826087,0.02607467956840992
0.5182679296346414,0.9991304347826087,0.026251638308167458
0.5185018050541517,0.9991304347826087,0.026666777208447456
0.5187358916478555,0.9991304347826087,0.028256870806217194
0.5185185185185185,0.9982608695652174,0.028332611545920372
0.5187528242205152,0.9982608695652174,0.028435401618480682
0.5189873417721519,0.9982608695652174,0.02857724018394947
0.5192220714608774,0.9982608695652174,0.029183607548475266
0.5194570135746607,0.9982608695652174,0.0294094979763031
0.5196921684019918,0.9982608695652174,0.03089137189090252
0.5194746376811594,0.9973913043478261,0.03120509721338749
0.5197100135931129,0.9973913043478261,0.032305628061294556
0.5199456029011786,0.9973913043478261,0.032532140612602234
0.5201814058956916,0.9973913043478261,0.03284088894724846
0.5204174228675136,0.9973913043478261,0.03295698016881943
0.5206536541080345,0.9973913043478261,0.03318045660853386
0.5208900999091735,0.9973913043478261,0.03431381285190582
0.5211267605633803,0.9973913043478261,0.035926856100559235
0.5213636363636364,0.9973913043478261,0.03672238439321518
0.5216007276034561,0.9973913043478261,0.037282850593328476
0.521838034576888,0.9973913043478261,0.0375974103808403
0.5220755575785162,0.9973913043478261,0.038588397204875946
0.5223132969034608,0.9973913043478261,0.038679637014865875
0.5225512528473805,0.9973913043478261,0.03892296180129051
0.5227894257064722,0.9973913043478261,0.03927765041589737
0.5225718194254446,0.9965217391304347,0.04011816158890724
0.5228102189781022,0.9965217391304347,0.04043657332658768
0.5230488361478777,0.9965217391304347,0.041752275079488754
0.5232876712328767,0.9965217391304347,0.04209152236580849
0.5235267245317496,0.9965217391304347,0.04223169386386871
0.5237659963436929,0.9965217391304347,0.04235886409878731
0.52400548696845,0.9965217391304347,0.042759694159030914
0.5242451967063129,0.9965217391304347,0.042871054261922836
0.5244851258581236,0.9965217391304347,0.042991116642951965
0.5247252747252747,0.9965217391304347,0.04329024627804756
0.5249656436097114,0.9965217391304347,0.0438191257417202
0.5252062328139322,0.9965217391304347,0.0439344197511673
0.5249885373681797,0.9956521739130435,0.0440211184322834
0.5252293577981652,0.9956521739130435,0.044216934591531754
0.5254703992657183,0.9956521739130435,0.04424147307872772
0.5257116620752984,0.9956521739130435,0.0446443110704422
0.5259531465319247,0.9956521739130435,0.04544466361403465
0.5261948529411765,0.9956521739130435,0.045975398272275925
0.5264367816091954,0.9956521739130435,0.046148598194122314
0.5266789328426863,0.9956521739130435,0.04632547125220299
0.5269213069489186,0.9956521739130435,0.04637722671031952
0.5271639042357275,0.9956521739130435,0.04652022570371628
0.5274067250115154,0.9956521739130435,0.046566568315029144
0.5276497695852534,0.9956521739130435,0.0467507541179657
0.5278930382664823,0.9956521739130435,0.046872857958078384
0.5281365313653137,0.9956521739130435,0.04711249843239784
0.528380249192432,0.9956521739130435,0.04792041704058647
0.528624192059095,0.9956521739130435,0.04800580441951752
0.5288683602771362,0.9956521739130435,0.04816778749227524
0.5291127541589649,0.9956521739130435,0.04850662127137184
0.5293573740175682,0.9956521739130435,0.04952600225806236
0.5296022201665125,0.9956521739130435,0.0499030239880085
0.5298472929199445,0.9956521739130435,0.050876300781965256
0.5300925925925926,0.9956521739130435,0.05090119317173958
0.5303381194997684,0.9956521739130435,0.051206525415182114
0.5301204819277109,0.9947826086956522,0.051521290093660355
0.5303662494204914,0.9947826086956522,0.05182389169931412
0.5306122448979592,0.9947826086956522,0.051945917308330536
0.5308584686774942,0.9947826086956522,0.05274578183889389
0.531104921077066,0.9947826086956522,0.05287450924515724
0.5313516024152346,0.9947826086956522,0.053342342376708984
0.5315985130111525,0.9947826086956522,0.05347234383225441
0.5318456531845653,0.9947826086956522,0.05395108461380005
0.532093023255814,0.9947826086956522,0.05428547039628029
0.5323406235458352,0.9947826086956522,0.05455063283443451
0.5325884543761639,0.9947826086956522,0.054657697677612305
0.5328365160689333,0.9947826086956522,0.05486937239766121
0.5330848089468779,0.9947826086956522,0.055508363991975784
0.5333333333333333,0.9947826086956522,0.05724096670746803
0.5335820895522388,0.9947826086956522,0.057741884142160416
0.5338310779281381,0.9947826086956522,0.057870637625455856
0.5340802987861811,0.9947826086956522,0.05805870518088341
