epoch,accuracy,loss,val_accuracy,val_loss
0,0.5307427644729614,1.01437246799469,0.5208913683891296,1.0418701171875
1,0.5779635906219482,0.8851786255836487,0.5988857746124268,0.8448741436004639
2,0.6591244339942932,0.758162260055542,0.632311999797821,0.7887735366821289
3,0.6778160333633423,0.7138824462890625,0.6713091731071472,0.7380699515342712
4,0.6940482258796692,0.6760731339454651,0.679665744304657,0.7157990336418152
5,0.712247908115387,0.6567372679710388,0.7019498348236084,0.6484886407852173
6,0.7260206341743469,0.627815842628479,0.7715877294540405,0.5881211161613464
7,0.7461879253387451,0.5929746031761169,0.7465181350708008,0.5855358242988586
8,0.7697983384132385,0.5519025921821594,0.7576601505279541,0.5962326526641846
9,0.7752090692520142,0.5302829742431641,0.7715877294540405,0.5323217511177063
10,0.7953763008117676,0.48990392684936523,0.7520891427993774,0.5582016706466675
11,0.8130841255187988,0.47888121008872986,0.7938718795776367,0.4867449104785919
12,0.8362026810646057,0.41701364517211914,0.8384401202201843,0.4081259071826935
13,0.8386620879173279,0.4084022641181946,0.8412256240844727,0.405999094247818
14,0.8583374619483948,0.3644789755344391,0.8189415335655212,0.4125223755836487
15,0.8676832318305969,0.35060372948646545,0.8523676991462708,0.36957216262817383
16,0.8853910565376282,0.3239576816558838,0.8718662858009338,0.36877164244651794
17,0.9011313319206238,0.2914462983608246,0.8579387068748474,0.3651745021343231
18,0.9085096120834351,0.2535857856273651,0.8662952780723572,0.3655587136745453
19,0.9075258374214172,0.2522273063659668,0.8913649320602417,0.3325144350528717
20,0.9173635244369507,0.23235563933849335,0.8885793685913086,0.3522530198097229
21,0.9163797497749329,0.2268974334001541,0.8718662858009338,0.37234988808631897
22,0.9237579703330994,0.2110963761806488,0.8690807819366455,0.39399388432502747
23,0.9306443929672241,0.19230860471725464,0.8913649320602417,0.3430297076702118
24,0.9409739375114441,0.16436634957790375,0.8913649320602417,0.3349296748638153
25,0.9394983053207397,0.1755407303571701,0.8857938647270203,0.34056103229522705
26,0.9434333443641663,0.16117744147777557,0.8774373531341553,0.3586444854736328
27,0.9493359327316284,0.13570205867290497,0.89415043592453,0.32246580719947815
28,0.9591736197471619,0.10667106509208679,0.9080780148506165,0.40909290313720703
29,0.9591736197471619,0.12438847869634628,0.8830083608627319,0.4158170819282532
30,0.9449089765548706,0.14831435680389404,0.8857938647270203,0.3545305132865906
31,0.9517953991889954,0.1298697590827942,0.8718662858009338,0.48106542229652405
32,0.9670437574386597,0.09809689968824387,0.902506947517395,0.48293212056159973
33,0.9601573944091797,0.11025433987379074,0.8997214436531067,0.4384281635284424
34,0.960649311542511,0.12177002429962158,0.8885793685913086,0.3617036044597626
35,0.9680275321006775,0.08746197819709778,0.89415043592453,0.4884231686592102
36,0.9729464054107666,0.07525534182786942,0.8913649320602417,0.4544438421726227
37,0.967535674571991,0.09541983902454376,0.8830083608627319,0.5244845151901245
38,0.9621249437332153,0.1024000346660614,0.8997214436531067,0.39868804812431335
39,0.9754058122634888,0.06349606812000275,0.9052924513816833,0.4439125955104828
40,0.9754058122634888,0.059277430176734924,0.8997214436531067,0.47360390424728394
41,0.9596655368804932,0.10247163474559784,0.8913649320602417,0.43019941449165344
42,0.9739301800727844,0.06876031309366226,0.9080780148506165,0.41827863454818726
43,0.9877029061317444,0.03729381412267685,0.89415043592453,0.4724550247192383
44,0.9916379451751709,0.026084205135703087,0.9052924513816833,0.49266982078552246
45,0.9945892691612244,0.019290564581751823,0.89415043592453,0.5882073640823364
46,0.9975405931472778,0.008699617348611355,0.8969359397888184,0.5398398041725159
47,0.9926217198371887,0.022826895117759705,0.8913649320602417,0.5554528832435608
48,0.9690113067626953,0.10025161504745483,0.844011127948761,0.7192785739898682
49,0.967535674571991,0.10452426224946976,0.8997214436531067,0.4658610224723816
