ovr,fpr,tpr,thresholds
0,0.0,0.0,1.9999883
0,0.0,0.005208333333333333,0.9999883
0,0.0,0.18229166666666666,0.9995271
0,0.0,0.19270833333333334,0.99948347
0,0.0,0.28125,0.9988901
0,0.0,0.2916666666666667,0.9988741
0,0.0,0.3645833333333333,0.9984627
0,0.0,0.375,0.9984352
0,0.0,0.4791666666666667,0.9958276
0,0.0,0.4895833333333333,0.9957989
0,0.0,0.5364583333333334,0.9938538
0,0.0,0.546875,0.99363637
0,0.0,0.6041666666666666,0.98731005
0,0.0016501650165016502,0.6041666666666666,0.9869691
0,0.0016501650165016502,0.7239583333333334,0.97273284
0,0.0033003300330033004,0.7239583333333334,0.96709055
0,0.0033003300330033004,0.765625,0.9599851
0,0.0049504950495049506,0.765625,0.95929927
0,0.0049504950495049506,0.78125,0.95617825
0,0.006600660066006601,0.78125,0.95221084
0,0.006600660066006601,0.8385416666666666,0.88892376
0,0.00825082508250825,0.8385416666666666,0.88743883
0,0.00825082508250825,0.8489583333333334,0.885186
0,0.01155115511551155,0.8489583333333334,0.87988657
0,0.01155115511551155,0.8697916666666666,0.86735463
0,0.0165016501650165,0.8697916666666666,0.8560414
0,0.0165016501650165,0.8802083333333334,0.8516035
0,0.0165016501650165,0.8854166666666666,0.84757525
0,0.018151815181518153,0.8854166666666666,0.82341194
0,0.018151815181518153,0.8958333333333334,0.7886506
0,0.019801980198019802,0.8958333333333334,0.78034276
0,0.019801980198019802,0.9010416666666666,0.7793721
0,0.02145214521452145,0.9010416666666666,0.7781091
0,0.02145214521452145,0.9166666666666666,0.7438229
0,0.0231023102310231,0.9166666666666666,0.7250504
0,0.0231023102310231,0.921875,0.71078616
0,0.024752475247524754,0.921875,0.6866588
0,0.024752475247524754,0.9270833333333334,0.68234473
0,0.026402640264026403,0.9270833333333334,0.67579037
0,0.026402640264026403,0.9375,0.6376523
0,0.0297029702970297,0.9375,0.6041218
0,0.0297029702970297,0.9427083333333334,0.55393
0,0.03135313531353135,0.9427083333333334,0.4666577
0,0.03135313531353135,0.9479166666666666,0.4639245
0,0.033003300330033,0.9479166666666666,0.4257838
0,0.033003300330033,0.9583333333333334,0.38141367
0,0.034653465346534656,0.9583333333333334,0.37226164
0,0.034653465346534656,0.96875,0.3285239
0,0.0462046204620462,0.96875,0.1297984
0,0.0462046204620462,0.9739583333333334,0.12086506
0,0.04785478547854786,0.9739583333333334,0.118661955
0,0.04785478547854786,0.9791666666666666,0.1180165
0,0.04950495049504951,0.9791666666666666,0.117364585
0,0.04950495049504951,0.9895833333333334,0.11161906
0,0.052805280528052806,0.9895833333333334,0.098087035
0,0.052805280528052806,0.9947916666666666,0.088659815
0,0.057755775577557754,0.9947916666666666,0.075245805
0,0.057755775577557754,1.0,0.057311546
0,0.4735973597359736,1.0,1.7309549e-05
0,0.4768976897689769,1.0,1.6725278e-05
0,0.7821782178217822,1.0,4.560047e-07
0,0.7887788778877888,1.0,4.484203e-07
0,0.9521452145214522,1.0,1.5877866e-08
0,0.9554455445544554,1.0,1.4821197e-08
0,1.0,1.0,1.1253874e-10
1,0.0,0.0,1.9995809
1,0.0,0.005208333333333333,0.9995809
