precision,recall,thresholds
0.5180180180180181,1.0,0.007171946577727795
0.5178008111762055,0.9991304347826087,0.007175981532782316
0.518034265103697,0.9991304347826087,0.007264971267431974
0.5182679296346414,0.9991304347826087,0.007306234911084175
0.5185018050541517,0.9991304347826087,0.007310992572456598
0.5187358916478555,0.9991304347826087,0.0073927054181694984
0.518970189701897,0.9991304347826087,0.007474239449948072
0.5192046995029372,0.9991304347826087,0.007593005895614624
0.5194394213381555,0.9991304347826087,0.007661972660571337
0.519674355495251,0.9991304347826087,0.007697813678532839
0.5199095022624435,0.9991304347826087,0.007746489718556404
0.5201448619284744,0.9991304347826087,0.0077545796521008015
0.5203804347826086,0.9991304347826087,0.007828149013221264
0.5206162211146352,0.9991304347826087,0.007860762998461723
0.5208522212148685,0.9991304347826087,0.007928866893053055
0.5210884353741496,0.9991304347826087,0.008048130199313164
0.5213248638838476,0.9991304347826087,0.008061056956648827
0.5215615070358602,0.9991304347826087,0.008206556551158428
0.5217983651226158,0.9991304347826087,0.00821678526699543
0.522035438437074,0.9991304347826087,0.008246995508670807
0.5222727272727272,0.9991304347826087,0.008356398902833462
0.5225102319236017,0.9991304347826087,0.008416646160185337
0.5227479526842584,0.9991304347826087,0.008476409129798412
0.5229858898497952,0.9991304347826087,0.00848042219877243
0.523224043715847,0.9991304347826087,0.00851738452911377
0.5234624145785877,0.9991304347826087,0.008520240895450115
0.5237010027347311,0.9991304347826087,0.008532567881047726
0.5239398084815321,0.9991304347826087,0.008548933081328869
0.5241788321167883,0.9991304347826087,0.008601129055023193
0.5244180739388408,0.9991304347826087,0.008658126927912235
0.5246575342465754,0.9991304347826087,0.0086605753749609
0.5248972133394244,0.9991304347826087,0.00869584921747446
0.5251371115173674,0.9991304347826087,0.008760911412537098
0.5253772290809328,0.9991304347826087,0.008829092606902122
0.5256175663311985,0.9991304347826087,0.008872604928910732
0.525858123569794,0.9991304347826087,0.008880503475666046
0.5260989010989011,0.9991304347826087,0.008910478092730045
0.5263398992212551,0.9991304347826087,0.008966603316366673
0.5265811182401466,0.9991304347826087,0.008973992429673672
0.5268225584594223,0.9991304347826087,0.008985292166471481
0.5270642201834862,0.9991304347826087,0.008993002586066723
0.5273061037173015,0.9991304347826087,0.008999796584248543
0.5275482093663911,0.9991304347826087,0.009116551838815212
0.5277905374368397,0.9991304347826087,0.00911729782819748
0.5280330882352942,0.9991304347826087,0.009120826609432697
0.5282758620689655,0.9991304347826087,0.009150393307209015
0.5285188592456301,0.9991304347826087,0.00915883295238018
0.5287620800736309,0.9991304347826087,0.0091966912150383
0.5290055248618785,0.9991304347826087,0.00922669842839241
0.5292491939198526,0.9991304347826087,0.00928280595690012
0.5294930875576037,0.9991304347826087,0.009321155026555061
0.5297372060857538,0.9991304347826087,0.009322701022028923
0.5299815498154982,0.9991304347826087,0.009358329698443413
0.5302261190586064,0.9991304347826087,0.009386749006807804
0.5304709141274239,0.9991304347826087,0.009390638209879398
0.5307159353348729,0.9991304347826087,0.009409286081790924
0.5309611829944547,0.9991304347826087,0.009423336945474148
0.5312066574202496,0.9991304347826087,0.00947780441492796
0.5314523589269196,0.9991304347826087,0.00948784127831459
0.5316982878297085,0.9991304347826087,0.009511163458228111
0.5319444444444444,0.9991304347826087,0.009513458237051964
0.5321908290875406,0.9991304347826087,0.009564611129462719
0.5324374420759963,0.9991304347826087,0.009614395909011364
0.5326842837273992,0.9991304347826087,0.009623984806239605
0.5329313543599258,0.9991304347826087,0.009649369865655899
0.5331786542923433,0.9991304347826087,0.009653243236243725
0.5334261838440112,0.9991304347826087,0.009680313989520073
0.5336739433348816,0.9991304347826087,0.009798628278076649
0.5339219330855018,0.9991304347826087,0.009800604544579983
0.5341701534170153,0.9991304347826087,0.009844053536653519
0.5344186046511628,0.9991304347826087,0.009864525869488716
0.5346672871102839,0.9991304347826087,0.009866812266409397
0.5349162011173184,0.9991304347826087,0.009877258911728859
0.5351653469958081,0.9991304347826087,0.009891514666378498
0.5354147250698975,0.9991304347826087,0.00991794466972351
0.5356643356643357,0.9991304347826087,0.009921914897859097
0.5359141791044776,0.9991304347826087,0.009941857308149338
0.5361642557162856,0.9991304347826087,0.00997224636375904
0.5364145658263305,0.9991304347826087,0.010004688054323196
0.5366651097617936,0.9991304347826087,0.010030706413090229
0.5369158878504673,0.9991304347826087,0.010038536973297596
0.5371669004207573,0.9991304347826087,0.0100490041077137
0.5374181478016838,0.9991304347826087,0.010049412958323956
0.5376696303228825,0.9991304347826087,0.010070915333926678
0.5379213483146067,0.9991304347826087,0.010091577656567097
0.5381733021077283,0.9991304347826087,0.010156298987567425
0.5384254920337395,0.9991304347826087,0.01015874370932579
0.5386779184247539,0.9991304347826087,0.010198304429650307
0.5389305816135085,0.9991304347826087,0.010245303623378277
0.5391834819333646,0.9991304347826087,0.010247469879686832
0.5394366197183098,0.9991304347826087,0.01027699001133442
0.5396899953029591,0.9991304347826087,0.010297253727912903
0.5399436090225563,0.9991304347826087,0.010299352928996086
0.5401974612129761,0.9991304347826087,0.010383222252130508
0.5404515522107244,0.9991304347826087,0.010393001139163971
0.5407058823529411,0.9991304347826087,0.010432806797325611
0.5409604519774012,0.9991304347826087,0.010562059469521046
0.5412152614225153,0.9991304347826087,0.010564291849732399
0.5414703110273327,0.9991304347826087,0.010594824329018593
0.5417256011315418,0.9991304347826087,0.010666249319911003
0.5419811320754717,0.9991304347826087,0.010694322176277637
0.5422369042000944,0.9991304347826087,0.010696311481297016
0.5424929178470255,0.9991304347826087,0.010697617195546627
0.5427491733585262,0.9991304347826087,0.01075388491153717
0.5430056710775047,0.9991304347826087,0.01078951358795166
0.5432624113475177,0.9991304347826087,0.010807370766997337
0.543519394512772,0.9991304347826087,0.010840075090527534
0.5437766209181258,0.9991304347826087,0.010841736570000648
0.5440340909090909,0.9991304347826087,0.01085753459483385
0.5442918048318333,0.9991304347826087,0.010938260704278946
0.5445497630331754,0.9991304347826087,0.01096651516854763
0.5448079658605974,0.9991304347826087,0.010968698188662529
0.5450664136622391,0.9991304347826087,0.01101850625127554
0.5453251067869008,0.9991304347826087,0.011059918440878391
0.5455840455840456,0.9991304347826087,0.01106012612581253
0.5458432304038005,0.9991304347826087,0.011072165332734585
0.5461026615969582,0.9991304347826087,0.011086098849773407
0.5463623395149786,0.9991304347826087,0.011109989136457443
0.5466222645099905,0.9991304347826087,0.011158093810081482
0.546882436934793,0.9991304347826087,0.011160136200487614
0.5471428571428572,0.9991304347826087,0.011162461712956429
0.5474035254883278,0.9991304347826087,0.011190222576260567
0.5476644423260247,0.9991304347826087,0.011206104420125484
0.547925608011445,0.9991304347826087,0.011212225072085857
0.5481870229007634,0.9991304347826087,0.011215354315936565
0.5484486873508353,0.9991304347826087,0.011253513395786285
0.5487106017191977,0.9991304347826087,0.011291762813925743
0.5489727663640707,0.9991304347826087,0.011296437121927738
0.5492351816443595,0.9991304347826087,0.011301002465188503
0.5494978479196556,0.9991304347826087,0.011301134712994099
0.5497607655502392,0.9991304347826087,0.011326225474476814
0.5500239348970799,0.9991304347826087,0.011342250742018223
0.5502873563218391,0.9991304347826087,0.011350101791322231
0.5505510301868711,0.9991304347826087,0.011357778683304787
0.5508149568552253,0.9991304347826087,0.011396937072277069
0.5510791366906475,0.9991304347826087,0.011409305967390537
0.5513435700575816,0.9991304347826087,0.011430492624640465
0.5516082573211714,0.9991304347826087,0.011457870714366436
0.5518731988472623,0.9991304347826087,0.011575375683605671
0.5521383950024027,0.9991304347826087,0.011577057652175426
0.5524038461538462,0.9991304347826087,0.011588471941649914
0.5526695526695526,0.9991304347826087,0.011629348620772362
0.5529355149181906,0.9991304347826087,0.011660349555313587
0.5532017332691381,0.9991304347826087,0.011684014461934566
0.5534682080924855,0.9991304347826087,0.01171203050762415
0.5537349397590361,0.9991304347826087,0.011738652363419533
0.5540019286403086,0.9991304347826087,0.011767623014748096
0.5542691751085383,0.9991304347826087,0.011771888472139835
0.5545366795366795,0.9991304347826087,0.011801537126302719
0.5548044422984065,0.9991304347826087,0.011812547221779823
0.5550724637681159,0.9991304347826087,0.011850238777697086
0.555340744320928,0.9991304347826087,0.01186569407582283
0.5556092843326886,0.9991304347826087,0.011931274086236954
0.5553942912433478,0.9982608695652174,0.01196216233074665
0.5556631171345595,0.9982608695652174,0.011979454196989536
0.5559322033898305,0.9982608695652174,0.012017672881484032
0.5562015503875969,0.9982608695652174,0.01215655729174614
0.5564711585070286,0.9982608695652174,0.012178170494735241
0.5567410281280311,0.9982608695652174,0.012182249687612057
0.5570111596312469,0.9982608695652174,0.012182759121060371
0.5572815533980583,0.9982608695652174,0.012224041856825352
0.5575522098105876,0.9982608695652174,0.01227559894323349
0.5578231292517006,0.9982608695652174,0.012332708574831486
0.5580943121050073,0.9982608695652174,0.012346574105322361
0.5583657587548638,0.9982608695652174,0.012457886710762978
0.5586374695863747,0.9982608695652174,0.012490587309002876
0.5589094449853943,0.9982608695652174,0.012533319182693958
0.559181685338529,0.9982608695652174,0.012542818672955036
0.5594541910331384,0.9982608695652174,0.012558714486658573
0.5597269624573379,0.9982608695652174,0.012579959817230701
0.56,0.9982608695652174,0.012587592005729675
0.5602733040507565,0.9982608695652174,0.012670788913965225
0.560546875,0.9982608695652174,0.012683680281043053
0.5608207132388862,0.9982608695652174,0.012762023136019707
0.5610948191593352,0.9982608695652174,0.012786119244992733
0.5613691931540342,0.9982608695652174,0.012819446623325348
0.5616438356164384,0.9982608695652174,0.012896643951535225
0.5619187469407734,0.9982608695652174,0.012959658168256283
0.5621939275220372,0.9982608695652174,0.012999738566577435
0.5624693777560019,0.9982608695652174,0.013169465586543083
0.5627450980392157,0.9982608695652174,0.01322335097938776
0.5630210887690044,0.9982608695652174,0.01324035320430994
0.563297350343474,0.9982608695652174,0.013260810635983944
0.563573883161512,0.9982608695652174,0.013285258784890175
0.5638506876227898,0.9982608695652174,0.013290359638631344
0.5641277641277641,0.9982608695652174,0.013383597135543823
0.5644051130776795,0.9982608695652174,0.013410288840532303
0.5646827348745695,0.9982608695652174,0.013411518186330795
0.5649606299212598,0.9982608695652174,0.013448110781610012
0.5652387986213688,0.9982608695652174,0.013486280106008053
0.5655172413793104,0.9982608695652174,0.013512391597032547
0.5657959586002957,0.9982608695652174,0.013515201397240162
0.5660749506903353,0.9982608695652174,0.013604349456727505
0.5663542180562408,0.9982608695652174,0.013619459234178066
0.5666337611056268,0.9982608695652174,0.013645234517753124
0.5669135802469136,0.9982608695652174,0.013654529117047787
0.567193675889328,0.9982608695652174,0.013666949234902859
0.5674740484429066,0.9982608695652174,0.013717267662286758
0.5677546983184966,0.9982608695652174,0.013730879873037338
0.5680356259277586,0.9982608695652174,0.013760467059910297
0.5683168316831683,0.9982608695652174,0.013785578310489655
0.5685983159980188,0.9982608695652174,0.013786609284579754
0.5688800792864221,0.9982608695652174,0.013796753250062466
0.5691621219633118,0.9982608695652174,0.013802886009216309
0.5694444444444444,0.9982608695652174,0.013807274401187897
0.569727047146402,0.9982608695652174,0.01389132160693407
0.5700099304865939,0.9982608695652174,0.013898437842726707
0.5702930948832589,0.9982608695652174,0.013899574056267738
0.5705765407554672,0.9982608695652174,0.013990338891744614
0.5708602685231228,0.9982608695652174,0.014018976129591465
0.5711442786069652,0.9982608695652174,0.014029623940587044
0.5714285714285714,0.9982608695652174,0.014090913347899914
0.5717131474103586,0.9982608695652174,0.014125069603323936
0.5719980069755854,0.9982608695652174,0.014212087728083134
0.5722831505483549,0.9982608695652174,0.01424929965287447
0.572568578553616,0.9982608695652174,0.014268661849200726
0.5728542914171657,0.9982608695652174,0.014303767122328281
0.5731402895656516,0.9982608695652174,0.014305038377642632
0.5734265734265734,0.9982608695652174,0.014308434911072254
0.5737131434282858,0.9982608695652174,0.014320953749120235
0.574,0.9982608695652174,0.014387710951268673
0.5742871435717859,0.9982608695652174,0.014582873322069645
0.5745745745745746,0.9982608695652174,0.014641101472079754
0.5748622934401603,0.9982608695652174,0.014659631066024303
0.5751503006012024,0.9982608695652174,0.014770050533115864
0.5754385964912281,0.9982608695652174,0.01477104239165783
0.5757271815446339,0.9982608695652174,0.014796281233429909
0.5760160561966884,0.9982608695652174,0.014796914532780647
0.5763052208835341,0.9982608695652174,0.014821772463619709
0.5765946760421898,0.9982608695652174,0.014843915589153767
0.5768844221105528,0.9982608695652174,0.01489698514342308
0.5771744595274007,0.9982608695652174,0.015023128129541874
0.5774647887323944,0.9982608695652174,0.0150643615052104
0.5777554101660796,0.9982608695652174,0.015066895633935928
0.5780463242698892,0.9982608695652174,0.01510362233966589
0.5783375314861461,0.9982608695652174,0.015114073641598225
0.5786290322580645,0.9982608695652174,0.015155910514295101
0.5789208270297529,0.9982608695652174,0.015227677300572395
0.579212916246216,0.9982608695652174,0.015228857286274433
0.5795053003533569,0.9982608695652174,0.015240590088069439
0.5797979797979798,0.9982608695652174,0.015253004617989063
0.5800909550277918,0.9982608695652174,0.015257058665156364
0.5803842264914054,0.9982608695652174,0.015286852605640888
0.5806777946383409,0.9982608695652174,0.015381726436316967
0.5809716599190283,0.9982608695652174,0.015452813357114792
0.5812658227848101,0.9982608695652174,0.015475340187549591
0.5815602836879432,0.9982608695652174,0.015476690605282784
0.5818550430816016,0.9982608695652174,0.015593936666846275
0.5821501014198783,0.9982608695652174,0.015638187527656555
0.5824454591577879,0.9982608695652174,0.015645522624254227
0.582741116751269,0.9982608695652174,0.015655571594834328
0.5830370746571863,0.9982608695652174,0.015694130212068558
0.5833333333333334,0.9982608695652174,0.015733927488327026
0.5836298932384342,0.9982608695652174,0.01573806442320347
0.5839267548321465,0.9982608695652174,0.015752125531435013
0.5842239185750636,0.9982608695652174,0.01579374261200428
0.5845213849287169,0.9982608695652174,0.015805941075086594
0.5848191543555782,0.9982608695652174,0.015821652486920357
0.5851172273190621,0.9982608695652174,0.015979338437318802
0.5854156042835288,0.9982608695652174,0.016005150973796844
0.5857142857142857,0.9982608695652174,0.016025424003601074
0.5860132720775906,0.9982608695652174,0.016035396605730057
0.5863125638406538,0.9982608695652174,0.016047148033976555
0.5866121614716403,0.9982608695652174,0.016109062358736992
0.5869120654396728,0.9982608695652174,0.0161264780908823
0.5872122762148337,0.9982608695652174,0.016163993626832962
0.5875127942681678,0.9982608695652174,0.01616404764354229
0.5878136200716846,0.9982608695652174,0.0162039827555418
0.5881147540983607,0.9982608695652174,0.0162813700735569
0.5884161968221425,0.9982608695652174,0.016314512118697166
0.5887179487179487,0.9982608695652174,0.01633703149855137
0.5890200102616726,0.9982608695652174,0.01639624871313572
0.5893223819301848,0.9982608695652174,0.016428925096988678
0.5896250642013354,0.9982608695652174,0.016441890969872475
0.5899280575539568,0.9982608695652174,0.016456540673971176
0.5902313624678663,0.9982608695652174,0.016477709636092186
0.5905349794238683,0.9982608695652174,0.016478559002280235
0.5908389089037571,0.9982608695652174,0.016545409336686134
0.5911431513903193,0.9982608695652174,0.016572197899222374
0.5914477073673364,0.9982608695652174,0.01657268777489662
0.5917525773195876,0.9982608695652174,0.01660136505961418
0.592057761732852,0.9982608695652174,0.016736524179577827
0.5923632610939112,0.9982608695652174,0.016747906804084778
0.5926690758905524,0.9982608695652174,0.016786450520157814
0.5929752066115702,0.9982608695652174,0.016798652708530426
0.59328165374677,0.9982608695652174,0.01682332158088684
0.59358841778697,0.9982608695652174,0.016831928864121437
0.5938954992240041,0.9982608695652174,0.01688244938850403
0.5942028985507246,0.9982608695652174,0.016887182369828224
0.5945106162610047,0.9982608695652174,0.016893012449145317
0.5948186528497409,0.9982608695652174,0.016989998519420624
0.5951270088128564,0.9982608695652174,0.016990454867482185
0.5954356846473029,0.9982608695652174,0.017075374722480774
0.5957446808510638,0.9982608695652174,0.01714065857231617
0.5960539979231568,0.9982608695652174,0.017151733860373497
0.5963636363636363,0.9982608695652174,0.017154062166810036
0.5966735966735967,0.9982608695652174,0.017173368483781815
0.5969838793551742,0.9982608695652174,0.01726370118558407
0.5972944849115505,0.9982608695652174,0.017274051904678345
0.5976054138469548,0.9982608695652174,0.017372913658618927
0.5979166666666667,0.9982608695652174,0.017391808331012726
0.5982282438770192,0.9982608695652174,0.017429593950510025
0.5985401459854015,0.9982608695652174,0.017589757218956947
0.5988523735002608,0.9982608695652174,0.017784180119633675
0.5991649269311065,0.9982608695652174,0.017815174534916878
0.5994778067885117,0.9982608695652174,0.017919450998306274
0.599791013584117,0.9982608695652174,0.017968228086829185
0.6001045478306325,0.9982608695652174,0.01808221824467182
0.600418410041841,0.9982608695652174,0.018118396401405334
0.6007326007326007,0.9982608695652174,0.01818203367292881
0.6010471204188481,0.9982608695652174,0.018379196524620056
0.6013619696176008,0.9982608695652174,0.018476411700248718
0.6016771488469602,0.9982608695652174,0.01857331395149231
0.6019926586261143,0.9982608695652174,0.018683210015296936
0.602308499475341,0.9982608695652174,0.0187535397708416
0.6026246719160105,0.9982608695652174,0.018887558951973915
0.6029411764705882,0.9982608695652174,0.018895884975790977
0.603258013662638,0.9982608695652174,0.018906133249402046
0.6035751840168244,0.9982608695652174,0.018923627212643623
0.6038926880589164,0.9982608695652174,0.018928097561001778
0.6042105263157894,0.9982608695652174,0.01893206499516964
0.6045286993154292,0.9982608695652174,0.01894109696149826
0.6048472075869337,0.9982608695652174,0.018950965255498886
0.6051660516605166,0.9982608695652174,0.018988177180290222
0.6054852320675106,0.9982608695652174,0.019115420058369637
0.6058047493403694,0.9982608695652174,0.01925698108971119
0.6061246040126715,0.9982608695652174,0.019364504143595695
0.6064447966191231,0.9982608695652174,0.01940411701798439
0.6067653276955602,0.9982608695652174,0.01946873590350151
0.6070861977789529,0.9982608695652174,0.019635025411844254
0.6074074074074074,0.9982608695652174,0.019693100824952126
0.6077289571201694,0.9982608695652174,0.01970835030078888
0.6080508474576272,0.9982608695652174,0.01982281729578972
0.6083730789613142,0.9982608695652174,0.0198973435908556
0.6086956521739131,0.9982608695652174,0.019961895421147346
0.6090185676392573,0.9982608695652174,0.019964681938290596
