epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6036994457244873,0.6518830060958862,0.6554672718048096,0.656521737575531,0.7540701031684875,0.6184399127960205
1,0.6557589769363403,0.7128357887268066,0.6205028295516968,0.7069565057754517,0.7781313061714172,0.5682818293571472
2,0.6721891760826111,0.734683632850647,0.6038751602172852,0.7144927382469177,0.7913792133331299,0.5513866543769836
3,0.6872768998146057,0.7543230056762695,0.5871686339378357,0.7204347848892212,0.8032019734382629,0.5519072413444519
4,0.697795569896698,0.7676941752433777,0.5743051767349243,0.7347826361656189,0.8153650164604187,0.5265805125236511
5,0.7067887187004089,0.7802879810333252,0.5620328187942505,0.7053623199462891,0.821814239025116,0.5761975646018982
6,0.7126315832138062,0.7854076027870178,0.5565199851989746,0.7460869550704956,0.829964816570282,0.508782148361206
7,0.7218688130378723,0.7975839376449585,0.5434957146644592,0.7117391228675842,0.83481365442276,0.5652275085449219
8,0.7254843711853027,0.8014512658119202,0.5388370752334595,0.7226086854934692,0.8382159471511841,0.5384156107902527
9,0.7283676862716675,0.8051530718803406,0.5348013043403625,0.7527536153793335,0.8424681425094604,0.4952920377254486
10,0.7339892983436584,0.8127655982971191,0.5258432030677795,0.7524637579917908,0.8449119925498962,0.4953424036502838
11,0.7361022233963013,0.8146543502807617,0.5236514806747437,0.7469565272331238,0.8459815979003906,0.5094533562660217
12,0.7392982244491577,0.8189335465431213,0.5182998180389404,0.7630434632301331,0.8475595116615295,0.48301443457603455
13,0.7443630695343018,0.8237940669059753,0.5123133063316345,0.7671014666557312,0.8485339879989624,0.47826525568962097
14,0.7455224990844727,0.8255757689476013,0.5099120140075684,0.7655072212219238,0.8513178825378418,0.4772847890853882
15,0.7478184700012207,0.828097939491272,0.5070196390151978,0.7537680864334106,0.8501710295677185,0.4904691278934479
16,0.7494126558303833,0.8302083611488342,0.503815233707428,0.7623188495635986,0.8537093997001648,0.4844571650028229
17,0.7520747780799866,0.8332577347755432,0.5000752806663513,0.7653623223304749,0.8561498522758484,0.4663969874382019
18,0.7543325424194336,0.8355375528335571,0.49686339497566223,0.7718840837478638,0.8594439625740051,0.46304386854171753
19,0.7553394436836243,0.8376842737197876,0.494067519903183,0.7713043689727783,0.8595402240753174,0.472207248210907
20,0.7593668699264526,0.8403605818748474,0.490882009267807,0.7702898383140564,0.859416663646698,0.4679911732673645
21,0.7578794956207275,0.8404415845870972,0.49031129479408264,0.7646377086639404,0.860861599445343,0.47491970658302307
22,0.7614569067955017,0.8426297307014465,0.4879472851753235,0.7744927406311035,0.8622479438781738,0.46457019448280334
23,0.7631044983863831,0.8454767465591431,0.4834730327129364,0.7746376991271973,0.8624851703643799,0.4593728482723236
24,0.7656674385070801,0.8482251763343811,0.4798404574394226,0.7721739411354065,0.8622302412986755,0.46505212783813477
25,0.7646300792694092,0.8481019139289856,0.4795474112033844,0.7730434536933899,0.8615267276763916,0.4646506607532501
26,0.7673226594924927,0.8507056832313538,0.47601157426834106,0.775072455406189,0.8635517954826355,0.45704221725463867
27,0.7714340090751648,0.8546695709228516,0.47067031264305115,0.7627536058425903,0.8634973168373108,0.47720032930374146
28,0.7722654342651367,0.8549410104751587,0.4701765477657318,0.7721739411354065,0.865779459476471,0.4686063826084137
29,0.7720747590065002,0.8554903268814087,0.4692184031009674,0.7782608866691589,0.8666704297065735,0.4536356031894684
