8.613853901624679565e-02,-1.943829357624053955e-01,7.233406603336334229e-02,2.011660635471343994e-01,-3.239279389381408691e-01,-4.897648468613624573e-03,-8.551519364118576050e-02,4.237586259841918945e-02,-1.586576104164123535e-01,-1.396757066249847412e-01,1.833588778972625732e-01,-2.825101017951965332e-01,-5.045224353671073914e-02,9.573205560445785522e-02,-2.630802802741527557e-02,-3.087066113948822021e-02,1.425074636936187744e-01,-1.145254299044609070e-01,4.496741667389869690e-02,2.935786843299865723e-01,-1.844689995050430298e-01,-5.189847666770219803e-03,9.340405464172363281e-02,-2.049024999141693115e-01,1.534046139568090439e-02,-1.880430430173873901e-01,2.462566345930099487e-01,-6.477873772382736206e-02,-1.738637387752532959e-01,3.078246414661407471e-01
2.039325982332229614e-01,-2.062305659055709839e-01,-1.596517860889434814e-02,1.026068255305290222e-01,-3.119351863861083984e-01,-6.987201422452926636e-02,-7.136100437492132187e-03,1.529907137155532837e-01,-1.668623834848403931e-01,-9.631417691707611084e-03,5.748751759529113770e-02,-2.235701829195022583e-01,-3.436519578099250793e-02,9.349457919597625732e-02,1.718127131462097168e-01,1.466262037865817547e-04,3.181941211223602295e-01,-5.903146415948867798e-02,1.138504892587661743e-01,1.788869053125381470e-01,-2.083160877227783203e-01,-7.058574259281158447e-02,8.817455917596817017e-02,-2.615675628185272217e-01,7.898535579442977905e-03,-2.188508212566375732e-01,1.743419617414474487e-01,-6.525526940822601318e-02,-1.000811085104942322e-01,1.650234758853912354e-01
2.674542069435119629e-01,-5.304263234138488770e-01,1.056085154414176941e-01,1.471948325634002686e-01,-3.427763283252716064e-01,1.186351329088211060e-01,-1.294762641191482544e-01,1.277519315481185913e-01,-1.630161702632904053e-01,-8.467217534780502319e-02,9.538578242063522339e-02,-4.250141978263854980e-01,3.040293417870998383e-02,2.637181580066680908e-01,4.658158123493194580e-02,3.539959713816642761e-02,1.590875089168548584e-01,-1.619419157505035400e-01,2.711503766477108002e-02,3.033773005008697510e-01,-2.032546997070312500e-01,-7.763533294200897217e-02,4.678245633840560913e-02,-2.480974197387695312e-01,-1.273394376039505005e-02,-2.036645114421844482e-01,3.363164961338043213e-01,1.015594881027936935e-02,-9.126026928424835205e-02,3.012855052947998047e-01
1.437043100595474243e-01,-2.998115718364715576e-01,2.109343260526657104e-01,1.277839541435241699e-01,-3.830059766769409180e-01,-7.989515364170074463e-02,-1.037099137902259827e-01,-2.103822678327560425e-02,-1.716337203979492188e-01,-8.864367008209228516e-02,1.842708513140678406e-02,-1.882761865854263306e-01,-1.130968704819679260e-01,1.423121243715286255e-01,1.080993413925170898e-01,-1.251873187720775604e-02,9.010141342878341675e-02,-5.268973112106323242e-02,3.193959966301918030e-02,3.301257193088531494e-01,-2.791446745395660400e-01,-1.387844979763031006e-01,2.965574711561203003e-02,-2.386122643947601318e-01,6.277731806039810181e-02,-1.119637563824653625e-01,1.504592001438140869e-01,-4.938582330942153931e-02,-1.356654316186904907e-01,1.224493756890296936e-01
3.250325322151184082e-01,-4.423813223838806152e-01,-1.033280696719884872e-02,8.862145245075225830e-02,-4.106653034687042236e-01,-8.734524250030517578e-03,-7.044705003499984741e-02,1.083455309271812439e-01,-1.612658798694610596e-01,1.030049566179513931e-02,8.150874823331832886e-02,-3.090217411518096924e-01,-1.200995743274688721e-01,4.843046516180038452e-02,1.030616685748100281e-01,9.968747943639755249e-02,7.028286904096603394e-02,-9.479683637619018555e-02,-1.510280533693730831e-03,1.380688250064849854e-01,-3.224062025547027588e-01,-5.956974253058433533e-02,1.115489676594734192e-01,-2.725943028926849365e-01,-1.678601652383804321e-02,-1.487055420875549316e-01,2.291373163461685181e-01,3.768642246723175049e-02,3.737952560186386108e-02,1.825281530618667603e-01
2.262891829013824463e-01,-4.755415022373199463e-01,1.148495078086853027e-01,2.396163195371627808e-01,-3.460677862167358398e-01,2.047140710055828094e-02,2.148493379354476929e-02,1.302435249090194702e-02,-1.668571531772613525e-01,-5.186542123556137085e-02,1.536304205656051636e-01,-1.827623695135116577e-01,7.461804896593093872e-03,5.082350224256515503e-02,3.105208650231361389e-02,5.491932108998298645e-02,4.083042964339256287e-02,-2.039685696363449097e-01,1.022160425782203674e-02,1.564139574766159058e-01,-2.724856138229370117e-01,-6.771130952984094620e-03,6.475462019443511963e-02,-1.971972733736038208e-01,-5.071403458714485168e-03,-3.121625185012817383e-01,3.454684913158416748e-01,8.314897865056991577e-02,-1.617382317781448364e-01,2.422718852758407593e-01
1.502443104982376099e-01,-3.304753303527832031e-01,4.315117746591567993e-02,1.217870935797691345e-01,-4.576488733291625977e-01,1.066910773515701294e-01,4.907588008791208267e-03,1.149585284292697906e-02,-1.791779100894927979e-01,4.047599062323570251e-02,-4.214485734701156616e-02,-3.651133477687835693e-01,1.103636808693408966e-02,-5.421511083841323853e-02,-8.613254874944686890e-03,-7.001938670873641968e-02,1.234880387783050537e-01,-1.156410574913024902e-01,4.452389478683471680e-02,1.237434521317481995e-01,-3.235771954059600830e-01,-1.753443032503128052e-01,6.859895586967468262e-02,-3.011176884174346924e-01,1.136415824294090271e-01,-3.117502927780151367e-01,2.319975197315216064e-01,-2.751917392015457153e-02,-5.365125834941864014e-02,1.547664254903793335e-01
9.474638104438781738e-02,-3.129560053348541260e-01,8.149839937686920166e-03,1.867499947547912598e-01,-2.249192744493484497e-01,1.904908381402492523e-02,5.049324408173561096e-02,3.866520524024963379e-02,-1.802452355623245239e-01,-3.300937637686729431e-02,-2.355154231190681458e-02,-2.003726214170455933e-01,-9.966846555471420288e-02,4.626952111721038818e-02,7.387516647577285767e-02,-3.972497361246496439e-04,4.881722480058670044e-02,-7.697518914937973022e-02,1.122109144926071167e-01,2.996051609516143799e-01,-3.169164061546325684e-01,-1.198998168110847473e-01,1.187022402882575989e-01,-2.330840975046157837e-01,5.363924056291580200e-02,-1.894385218620300293e-01,2.614319920539855957e-01,-5.880214646458625793e-02,-4.562456533312797546e-02,2.890155911445617676e-01
2.356003224849700928e-01,-2.408870905637741089e-01,2.969519980251789093e-02,2.254145741462707520e-01,-2.374587506055831909e-01,1.856729015707969666e-02,-7.307697087526321411e-02,7.722857594490051270e-02,-2.481322288513183594e-01,-5.546031054109334946e-03,3.922416269779205322e-02,-2.831172645092010498e-01,-1.522833853960037231e-01,1.320304814726114273e-02,-1.527150869369506836e-01,-2.153018862009048462e-02,3.518180921673774719e-02,-1.235288232564926147e-01,-3.669564425945281982e-02,1.815406382083892822e-01,-1.399943530559539795e-01,-7.452699542045593262e-02,2.072235569357872009e-02,-3.063200712203979492e-01,7.308851927518844604e-02,-2.434368878602981567e-01,4.212900698184967041e-01,-1.567019708454608917e-02,-8.836986124515533447e-02,2.729096710681915283e-01
2.624344825744628906e-01,-3.094489574432373047e-01,4.216394200921058655e-02,1.810203790664672852e-01,-3.422069251537322998e-01,-8.365856856107711792e-02,3.737903386354446411e-02,-4.043434187769889832e-02,-1.153992637991905212e-01,9.826707094907760620e-02,1.064156815409660339e-01,-2.818018198013305664e-01,-7.243104279041290283e-02,5.256378557533025742e-03,4.058060795068740845e-02,1.404727250337600708e-01,2.113638371229171753e-01,-1.206047534942626953e-01,6.203622743487358093e-02,2.131102681159973145e-01,-2.007460445165634155e-01,1.030651256442070007e-01,1.150597631931304932e-01,-2.345082461833953857e-01,-2.434325404465198517e-02,-3.431411683559417725e-01,1.940574198961257935e-01,4.903008043766021729e-02,-5.867275223135948181e-02,2.000519484281539917e-01
2.903574407100677490e-01,-1.611069738864898682e-01,6.779088079929351807e-02,2.193325757980346680e-01,-3.051357567310333252e-01,-9.866157919168472290e-02,-5.312892794609069824e-02,1.318353861570358276e-01,-1.365823596715927124e-01,8.133916184306144714e-03,1.372197568416595459e-01,-2.834995985031127930e-01,-6.888028979301452637e-02,1.454019695520401001e-01,-5.289679393172264099e-02,-8.392068743705749512e-02,1.673239171504974365e-01,-1.146963685750961304e-01,2.141211740672588348e-02,2.281596362590789795e-01,-3.517395257949829102e-01,-5.102192237973213196e-02,6.327696889638900757e-02,-2.118494212627410889e-01,1.354913413524627686e-01,-2.276466786861419678e-01,3.477375209331512451e-01,7.696223910897970200e-03,-2.585054934024810791e-02,2.388703078031539917e-01
2.425988018512725830e-01,-4.424002170562744141e-01,7.838107645511627197e-02,1.468848884105682373e-01,-2.990470230579376221e-01,-9.413692355155944824e-02,3.145037218928337097e-02,3.406291827559471130e-02,-1.380484253168106079e-01,5.617869645357131958e-02,1.940563917160034180e-01,-2.817540466785430908e-01,-1.397162117063999176e-02,4.468213021755218506e-02,-4.455231502652168274e-02,1.219269540160894394e-02,1.454429477453231812e-01,-1.709133982658386230e-01,6.201190873980522156e-02,7.860330864787101746e-03,-1.668443083763122559e-01,2.296507358551025391e-02,2.126910723745822906e-02,-2.762630879878997803e-01,-4.430881142616271973e-02,-4.057160913944244385e-01,3.090128302574157715e-01,5.625101178884506226e-02,-1.752365231513977051e-01,1.243515312671661377e-01
