1.089778780937194824e+00,2.536138057708740234e+00,-9.610295295715332031e-01,-3.114332675933837891e+00,-1.192201733589172363e+00,-5.131630420684814453e+00,2.977256774902343750e-01,-4.397950649261474609e+00,-4.458552360534667969e+00,-6.164075851440429688e+00,-5.129874348640441895e-01,-4.577170848846435547e+00,-5.336332798004150391e+00,-5.066991329193115234e+00,4.622042179107666016e-01,2.525137364864349365e-02,4.389267444610595703e+00,4.966908097267150879e-01,-5.844190716743469238e-03,-5.985208511352539062e+00,-2.917931795120239258e+00,-1.004404544830322266e+00,9.319728612899780273e-01,-2.209833621978759766e+00,-3.116674661636352539e+00,3.771168708801269531e+00,-3.723452806472778320e+00,-3.499205112457275391e+00,-6.119138002395629883e-01,3.823511362075805664e+00
2.776286125183105469e+00,1.337531685829162598e+00,-8.718809485435485840e-01,-4.073498725891113281e+00,-1.422092437744140625e+00,-2.760314226150512695e+00,2.333944559097290039e+00,-5.949329376220703125e+00,-6.342236042022705078e+00,-5.829169750213623047e+00,1.167179942131042480e-01,-3.806155204772949219e+00,-6.788782119750976562e+00,-1.427358150482177734e+00,-1.001769065856933594e+00,-1.942123919725418091e-01,3.045725107192993164e+00,1.053722143173217773e+00,-6.612133979797363281e-01,-5.175264358520507812e+00,-3.497117519378662109e+00,-2.357128262519836426e-02,9.116886854171752930e-01,-1.542541623115539551e+00,-1.901990175247192383e+00,4.316060066223144531e+00,-3.282438755035400391e+00,-2.492674350738525391e+00,-5.461737513542175293e-01,3.355447292327880859e+00
9.262560606002807617e-01,1.445299625396728516e+00,-2.635961294174194336e+00,-1.991756081581115723e+00,-2.559140682220458984e+00,-4.167601108551025391e+00,-6.128581762313842773e-01,-5.056053161621093750e+00,-4.270363807678222656e+00,-5.486168384552001953e+00,1.804775118827819824e+00,-3.814590692520141602e+00,-6.258664131164550781e+00,-4.362268447875976562e+00,6.356141567230224609e-01,-2.426186084747314453e+00,4.164534091949462891e+00,1.944049358367919922e+00,1.273029685020446777e+00,-5.214429855346679688e+00,-2.769720554351806641e+00,-1.418505072593688965e+00,4.186846315860748291e-01,-5.636054277420043945e-01,-5.957292556762695312e+00,2.044266939163208008e+00,-3.305269956588745117e+00,-2.046890974044799805e+00,-1.314026117324829102e+00,2.748851299285888672e+00
1.838724136352539062e+00,6.138691902160644531e-01,-4.490903615951538086e-01,-1.825506925582885742e+00,-2.473170757293701172e+00,-2.433490276336669922e+00,1.719294667243957520e+00,-5.237069129943847656e+00,-4.892529487609863281e+00,-5.863241195678710938e+00,1.554263353347778320e+00,-3.040586233139038086e+00,-5.054742813110351562e+00,-3.430423974990844727e+00,3.479204773902893066e-01,-2.333709299564361572e-01,4.188736915588378906e+00,1.091605424880981445e+00,-2.960704267024993896e-01,-4.579954147338867188e+00,-2.159184217453002930e+00,1.685866713523864746e-01,-2.626604735851287842e-01,-8.405235409736633301e-01,-2.851573705673217773e+00,4.553951263427734375e+00,-3.949592828750610352e+00,-3.078820705413818359e+00,-6.903924793004989624e-02,4.513395309448242188e+00
1.612360596656799316e+00,1.328154921531677246e+00,-8.880896568298339844e-01,-3.729252099990844727e+00,-2.588867664337158203e+00,-3.379173278808593750e+00,1.657774209976196289e+00,-5.196431159973144531e+00,-4.663314342498779297e+00,-6.621788501739501953e+00,-1.225915038958191872e-03,-3.504164457321166992e+00,-5.632137775421142578e+00,-2.736326694488525391e+00,-2.298326604068279266e-02,-1.833061218261718750e+00,4.915354728698730469e+00,1.013140439987182617e+00,1.717153787612915039e-01,-5.004030227661132812e+00,-3.095928430557250977e+00,-1.404164135456085205e-01,8.068782687187194824e-01,-1.950568556785583496e+00,-3.417949676513671875e+00,3.751851558685302734e+00,-4.094480037689208984e+00,-2.617954254150390625e+00,3.667400032281875610e-02,3.839486837387084961e+00
2.092131972312927246e-02,2.767854213714599609e+00,-3.480441570281982422e-01,-3.624027490615844727e+00,-3.912874758243560791e-01,-4.775926589965820312e+00,1.696168065071105957e+00,-3.878864288330078125e+00,-2.410654544830322266e+00,-5.109749317169189453e+00,-2.952218651771545410e-01,-3.419007062911987305e+00,-5.227568626403808594e+00,-4.480294227600097656e+00,6.331598758697509766e-01,-1.164754748344421387e+00,5.282605171203613281e+00,1.436173915863037109e+00,6.834845542907714844e-01,-6.492353916168212891e+00,-3.061375856399536133e+00,3.184299170970916748e-01,1.462372660636901855e+00,-8.074885010719299316e-01,-3.715080499649047852e+00,3.286907196044921875e+00,-3.683879375457763672e+00,-3.098654508590698242e+00,7.506819963455200195e-01,4.162321567535400391e+00
2.474070787429809570e+00,2.030141592025756836e+00,-2.077347755432128906e+00,-2.954429388046264648e+00,-2.329532861709594727e+00,-3.270895719528198242e+00,1.435250759124755859e+00,-5.844245433807373047e+00,-4.925305843353271484e+00,-5.891544818878173828e+00,7.470198869705200195e-01,-3.331823110580444336e+00,-5.871519088745117188e+00,-2.869809389114379883e+00,3.939089477062225342e-01,-1.690591096878051758e+00,4.094227790832519531e+00,2.061997652053833008e+00,3.086070716381072998e-01,-5.271914482116699219e+00,-2.519012451171875000e+00,-4.139898121356964111e-01,5.530252456665039062e-01,-1.554338932037353516e+00,-2.830749750137329102e+00,3.873413324356079102e+00,-3.287141561508178711e+00,-1.712110519409179688e+00,-8.497539758682250977e-01,3.227401018142700195e+00
1.641329646110534668e+00,2.357150554656982422e+00,-2.022360086441040039e+00,-2.838619947433471680e+00,-1.835628747940063477e+00,-4.093941211700439453e+00,9.152629375457763672e-01,-4.995512962341308594e+00,-4.391048431396484375e+00,-6.019474983215332031e+00,-7.211482524871826172e-01,-3.391686916351318359e+00,-6.934324741363525391e+00,-3.974907159805297852e+00,-2.577551007270812988e-01,-1.631715893745422363e+00,4.817926406860351562e+00,2.884146928787231445e+00,4.163337945938110352e-01,-5.038025856018066406e+00,-4.231842994689941406e+00,-5.883019566535949707e-01,5.441455245018005371e-01,-3.406192660331726074e-01,-4.544509410858154297e+00,2.442566871643066406e+00,-3.834342479705810547e+00,-1.898803830146789551e+00,-4.623076319694519043e-02,2.849895238876342773e+00
3.556363284587860107e-01,2.673390626907348633e+00,-9.493665695190429688e-01,-2.880424261093139648e+00,-1.886281371116638184e+00,-3.916064739227294922e+00,1.212265193462371826e-01,-3.823572158813476562e+00,-4.227313041687011719e+00,-5.309914112091064453e+00,-7.709143161773681641e-01,-3.229255199432373047e+00,-6.575667858123779297e+00,-4.164258480072021484e+00,-1.079116910696029663e-01,-1.975307464599609375e+00,4.927630901336669922e+00,1.995328068733215332e+00,4.519718885421752930e-01,-4.758249282836914062e+00,-3.911015033721923828e+00,-1.381902575492858887e+00,1.395642638206481934e+00,-1.292159080505371094e+00,-4.037145614624023438e+00,2.101779460906982422e+00,-3.825953960418701172e+00,-3.414481401443481445e+00,3.665069937705993652e-01,3.156431674957275391e+00
1.541190385818481445e+00,2.142414331436157227e+00,6.767341494560241699e-02,-6.125469684600830078e+00,-1.525764226913452148e+00,-4.296030044555664062e+00,1.350941658020019531e+00,-4.075716018676757812e+00,-3.358738422393798828e+00,-6.267535686492919922e+00,4.714343249797821045e-01,-3.245334863662719727e+00,-6.758069038391113281e+00,-3.292926549911499023e+00,5.067107677459716797e-01,9.634873270988464355e-01,4.075200557708740234e+00,-7.880217581987380981e-02,-5.941385030746459961e-01,-6.224350452423095703e+00,-2.047933101654052734e+00,1.833751350641250610e-01,3.189689159393310547e+00,-2.520786762237548828e+00,-1.438770532608032227e+00,3.969409227371215820e+00,-3.969571590423583984e+00,-4.813658237457275391e+00,9.612144827842712402e-01,3.911250591278076172e+00
