,loss,accuracy,val_loss,val_accuracy
0,0.695155680179596,0.5011791586875916,0.6937567591667175,0.4970000088214874
1,0.69354248046875,0.5007126927375793,0.6931198835372925,0.5009999871253967
2,0.6934636831283569,0.4980044960975647,0.6937741637229919,0.5
3,0.6933589577674866,0.5010495781898499,0.6942070126533508,0.5
4,0.693331241607666,0.4994557797908783,0.6932142376899719,0.5
5,0.6932937502861023,0.5023064613342285,0.6936253905296326,0.5
6,0.6933201551437378,0.5006219744682312,0.6931620240211487,0.49900001287460327
7,0.6934199929237366,0.4969938099384308,0.6934208273887634,0.5
8,0.6933994889259338,0.5012698769569397,0.6932942271232605,0.49900001287460327
9,0.6933185458183289,0.5018659234046936,0.693394660949707,0.49900001287460327
10,0.6932423710823059,0.503109872341156,0.6937581896781921,0.49799999594688416
11,0.6933521628379822,0.5017752051353455,0.6932721734046936,0.49799999594688416
12,0.6933265328407288,0.4998704195022583,0.6934880018234253,0.49799999594688416
13,0.693296492099762,0.5018788576126099,0.6938511729240417,0.49799999594688416
14,0.6932404041290283,0.5009718537330627,0.6936315298080444,0.49799999594688416
15,0.6933139562606812,0.5005312561988831,0.6933091878890991,0.49799999594688416
16,0.6932429075241089,0.5030580163002014,0.6938295960426331,0.4970000088214874
17,0.6933279633522034,0.4958535134792328,0.6934511661529541,0.4970000088214874
18,0.6932476758956909,0.5010625123977661,0.6934977769851685,0.49900001287460327
19,0.6933320164680481,0.4989892840385437,0.6948845386505127,0.4959999918937683
20,0.6933414340019226,0.49952057003974915,0.6940956711769104,0.49799999594688416
21,0.6933141946792603,0.5004923939704895,0.69398432970047,0.4959999918937683
22,0.6932653188705444,0.49858760833740234,0.6941859126091003,0.49900001287460327
23,0.69330894947052,0.4985487461090088,0.6942461133003235,0.5009999871253967
24,0.6931953430175781,0.5029155015945435,0.6947231292724609,0.4959999918937683
25,0.6932446956634521,0.5021380186080933,0.6948679685592651,0.5019999742507935
26,0.693241536617279,0.5023453235626221,0.6952946186065674,0.5009999871253967
27,0.6931231617927551,0.5033042430877686,0.695001482963562,0.5009999871253967
28,0.6932433843612671,0.498600572347641,0.6953346133232117,0.5009999871253967
29,0.6931911706924438,0.5018399953842163,0.6954094171524048,0.4950000047683716
30,0.693289041519165,0.4995594322681427,0.6950789093971252,0.4959999918937683
31,0.693219780921936,0.4988078773021698,0.6949014663696289,0.4970000088214874
32,0.6930784583091736,0.5051053166389465,0.6944789290428162,0.5009999871253967
33,0.6931703090667725,0.5006479024887085,0.6957807540893555,0.4970000088214874
34,0.6931678652763367,0.5026434063911438,0.6949105858802795,0.5009999871253967
35,0.6932295560836792,0.49757689237594604,0.6956337094306946,0.5
36,0.693085789680481,0.5013087391853333,0.6959470510482788,0.5090000033378601
37,0.6929038166999817,0.5048462152481079,0.6956340074539185,0.5009999871253967
38,0.6931795477867126,0.49958536028862,0.6969610452651978,0.4950000047683716
39,0.6929864287376404,0.5066343545913696,0.6952067613601685,0.5
40,0.6928550004959106,0.5058568716049194,0.697567343711853,0.49799999594688416
41,0.6928742527961731,0.5081115365028381,0.6971697807312012,0.5059999823570251
42,0.6929882168769836,0.5059735178947449,0.6965305805206299,0.4909999966621399
43,0.6929990649223328,0.5037966370582581,0.6971843242645264,0.4950000047683716
44,0.6929776072502136,0.5077875852584839,0.6967416405677795,0.5009999871253967
45,0.6928893327713013,0.507502555847168,0.6973203420639038,0.49900001287460327
46,0.6928604245185852,0.5078394412994385,0.6969499588012695,0.49399998784065247
47,0.6929336786270142,0.5078005790710449,0.6968612670898438,0.4959999918937683
48,0.6929720044136047,0.5073340535163879,0.696588397026062,0.5059999823570251
49,0.6929180026054382,0.5076709985733032,0.6981362700462341,0.5009999871253967
50,0.6930075883865356,0.5070230960845947,0.6983223557472229,0.4959999918937683
51,0.692939043045044,0.5069194436073303,0.6988993883132935,0.4959999918937683
