,ovr,precision,recall,thresholds
0,0,0.28579743888242143,1.0,0.0025143793
1,0,0.28538147932440305,0.9979633401221996,0.0025220513
2,0,0.28554778554778554,0.9979633401221996,0.0025348838
3,0,0.2857142857142857,0.9979633401221996,0.0025381334
4,0,0.28588098016336055,0.9979633401221996,0.0025415707
5,0,0.28604786923525977,0.9979633401221996,0.002547227
6,0,0.286214953271028,0.9979633401221996,0.0025478753
7,0,0.2863822326125073,0.9979633401221996,0.0025551002
8,0,0.28654970760233917,0.9979633401221996,0.002564392
9,0,0.28671737858396723,0.9979633401221996,0.0025680156
10,0,0.28688524590163933,0.9979633401221996,0.0025723726
11,0,0.28705330990041006,0.9979633401221996,0.0025725476
12,0,0.28772753963593656,0.9979633401221996,0.002580151
13,0,0.2880658436213992,0.9979633401221996,0.0025801936
14,0,0.28823529411764703,0.9979633401221996,0.0025806734
15,0,0.28840494408475575,0.9979633401221996,0.0025856523
16,0,0.28857479387514723,0.9979633401221996,0.0025893787
17,0,0.2887448438420743,0.9979633401221996,0.002592076
18,0,0.28891509433962265,0.9979633401221996,0.0025939307999999998
19,0,0.2890855457227139,0.9979633401221996,0.0026002256
20,0,0.2892561983471074,0.9979633401221996,0.0026162167
21,0,0.28942705256940343,0.9979633401221996,0.0026329032
22,0,0.2895981087470449,0.9979633401221996,0.0026356406
23,0,0.28976936723832053,0.9979633401221996,0.0026405894
24,0,0.28994082840236685,0.9979633401221996,0.0026579666999999997
25,0,0.2901124925991711,0.9979633401221996,0.0026863567
26,0,0.2902843601895735,0.9979633401221996,0.0026906081
27,0,0.29045643153526973,0.9979633401221996,0.002691326
28,0,0.29062870699881377,0.9979633401221996,0.0026930785
29,0,0.29080118694362017,0.9979633401221996,0.0026948921999999996
30,0,0.29097387173396677,0.9979633401221996,0.0026958815000000004
31,0,0.29114676173499704,0.9979633401221996,0.0027210596000000003
32,0,0.291319857312723,0.9979633401221996,0.0027279279999999997
33,0,0.2914931588340274,0.9979633401221996,0.0027282368
34,0,0.2916666666666667,0.9979633401221996,0.0027310266
35,0,0.29184038117927336,0.9979633401221996,0.0027455721999999996
36,0,0.29201430274135876,0.9979633401221996,0.0027695140000000003
37,0,0.29218843172331543,0.9979633401221996,0.0027886168
38,0,0.29236276849642007,0.9979633401221996,0.0028008695000000003
39,0,0.29253731343283584,0.9979633401221996,0.0028027445
40,0,0.2927120669056153,0.9979633401221996,0.0028027892
41,0,0.2928870292887029,0.9979633401221996,0.0028048916999999997
42,0,0.2930622009569378,0.9979633401221996,0.0028061746
43,0,0.29323758228605623,0.9979633401221996,0.0028065857
44,0,0.2934131736526946,0.9979633401221996,0.002833569
45,0,0.29358897543439183,0.9979633401221996,0.0028453057
46,0,0.29376498800959233,0.9979633401221996,0.0028522398999999998
47,0,0.2939412117576485,0.9979633401221996,0.0028637840000000003
48,0,0.29411764705882354,0.9979633401221996,0.0028676745
49,0,0.29429429429429427,0.9979633401221996,0.0028682626
50,0,0.29447115384615385,0.9979633401221996,0.0028887594
51,0,0.2946482260974143,0.9979633401221996,0.0028954349
52,0,0.29482551143200963,0.9979633401221996,0.0029046212
53,0,0.2950030102347983,0.9979633401221996,0.0029074196000000003
54,0,0.29518072289156627,0.9979633401221996,0.0029112459999999997
55,0,0.29535864978902954,0.9979633401221996,0.0029175815000000004
56,0,0.2955367913148372,0.9979633401221996,0.0029211390999999997
57,0,0.2957151478575739,0.9979633401221996,0.0029223557
58,0,0.29589371980676327,0.9979633401221996,0.0029347532
59,0,0.29607250755287007,0.9979633401221996,0.0029449356
60,0,0.2962515114873035,0.9979633401221996,0.0029566673999999998
61,0,0.2964307320024198,0.9979633401221996,0.0029647658
62,0,0.2966101694915254,0.9979633401221996,0.0029770676
63,0,0.29678982434887946,0.9979633401221996,0.0029792243
64,0,0.296969696969697,0.9979633401221996,0.0029983912
65,0,0.2971497877501516,0.9979633401221996,0.003006225
66,0,0.2973300970873786,0.9979633401221996,0.0030398334
67,0,0.2975106253794778,0.9979633401221996,0.0030515848
68,0,0.2976913730255164,0.9979633401221996,0.003053335
69,0,0.2978723404255319,0.9979633401221996,0.0030730276
70,0,0.2980535279805353,0.9979633401221996,0.0030785776
71,0,0.29823493609251367,0.9979633401221996,0.0030807215000000004
72,0,0.2984165651644336,0.9979633401221996,0.003080932
73,0,0.29859841560024375,0.9979633401221996,0.0031071578000000004
74,0,0.29878048780487804,0.9979633401221996,0.0031580746
75,0,0.2989627821842587,0.9979633401221996,0.0031582317
76,0,0.29914529914529914,0.9979633401221996,0.0031621059999999996
77,0,0.29932803909590716,0.9979633401221996,0.0031878434000000002
78,0,0.2995110024449878,0.9979633401221996,0.0031978767
79,0,0.2996941896024465,0.9979633401221996,0.0032175903000000003
80,0,0.2998776009791922,0.9979633401221996,0.0032255779999999998
81,0,0.3000612369871402,0.9979633401221996,0.003238655
82,0,0.3002450980392157,0.9979633401221996,0.0032602728
83,0,0.30042918454935624,0.9979633401221996,0.0032641215
84,0,0.3006134969325153,0.9979633401221996,0.0032705793
85,0,0.30079803560466545,0.9979633401221996,0.003271275
86,0,0.300982800982801,0.9979633401221996,0.0032725134000000005
87,0,0.3011677934849416,0.9979633401221996,0.003275885
88,0,0.3013530135301353,0.9979633401221996,0.0033155040000000004
89,0,0.30153846153846153,0.9979633401221996,0.0033226695
90,0,0.3017241379310345,0.9979633401221996,0.0033449166999999997
91,0,0.30209617755856966,0.9979633401221996,0.0033594786999999997
92,0,0.30228254164096235,0.9979633401221996,0.0033794602
93,0,0.30246913580246915,0.9979633401221996,0.0033795112
94,0,0.30265596046942556,0.9979633401221996,0.003380742
95,0,0.30284301606922126,0.9979633401221996,0.0033896290000000003
96,0,0.30303030303030304,0.9979633401221996,0.0034013572
97,0,0.3032178217821782,0.9979633401221996,0.0034038540000000004
98,0,0.30340557275541796,0.9979633401221996,0.0034092295
99,0,0.30359355638166047,0.9979633401221996,0.0034160090000000002
100,0,0.30378177309361437,0.9979633401221996,0.0034224265000000003
101,0,0.303970223325062,0.9979633401221996,0.0034224923999999998
102,0,0.30415890751086283,0.9979633401221996,0.0034253522999999997
103,0,0.30434782608695654,0.9979633401221996,0.0034262394
104,0,0.3045369794903667,0.9979633401221996,0.0034337481
105,0,0.30472636815920395,0.9979633401221996,0.0034603507
106,0,0.30491599253266954,0.9979633401221996,0.003480017
107,0,0.30510585305105853,0.9979633401221996,0.0035053503000000005
108,0,0.3052959501557632,0.9979633401221996,0.0035121059999999996
109,0,0.3054862842892768,0.9979633401221996,0.0035152151
110,0,0.3056768558951965,0.9979633401221996,0.0035185000000000004
111,0,0.30586766541822724,0.9979633401221996,0.0035210967
112,0,0.3060587133041849,0.9979633401221996,0.00354532
113,0,0.30625,0.9979633401221996,0.0035479465000000003
114,0,0.30663329161451813,0.9979633401221996,0.0035557903
115,0,0.3068252974326863,0.9979633401221996,0.0035573184000000004
116,0,0.30701754385964913,0.9979633401221996,0.0035629515
117,0,0.3072100313479624,0.9979633401221996,0.0035736053
118,0,0.3074027603513174,0.9979633401221996,0.0035751186999999998
119,0,0.3075957313245449,0.9979633401221996,0.0036334571999999997
120,0,0.30778894472361806,0.9979633401221996,0.0036379003000000004
121,0,0.3079824010056568,0.9979633401221996,0.0036872492999999998
122,0,0.3081761006289308,0.9979633401221996,0.0037040894
123,0,0.30837004405286345,0.9979633401221996,0.0037136024
124,0,0.30856423173803527,0.9979633401221996,0.0037633537
125,0,0.3087586641461878,0.9979633401221996,0.0037634646999999996
126,0,0.308953341740227,0.9979633401221996,0.0037731407
127,0,0.30914826498422715,0.9979633401221996,0.0037907157
128,0,0.30934343434343436,0.9979633401221996,0.0038443170000000003
129,0,0.30953885028427036,0.9979633401221996,0.0038511122
130,0,0.30973451327433627,0.9979633401221996,0.0038775746
131,0,0.3099304237824162,0.9979633401221996,0.0038808025
132,0,0.310126582278481,0.9979633401221996,0.003913581
133,0,0.3103229892336922,0.9979633401221996,0.00391553
134,0,0.3105196451204056,0.9979633401221996,0.003934856
135,0,0.310716550412175,0.9979633401221996,0.003934938
136,0,0.31091370558375636,0.9979633401221996,0.0039512506
137,0,0.3111111111111111,0.9979633401221996,0.003955134
138,0,0.3113087674714104,0.9979633401221996,0.0039795559999999995
139,0,0.31150667514303876,0.9979633401221996,0.0039804079999999995
140,0,0.31170483460559795,0.9979633401221996,0.003985213
141,0,0.3119032463399109,0.9979633401221996,0.003989846
142,0,0.31210191082802546,0.9979633401221996,0.0040017082
143,0,0.3123008285532186,0.9979633401221996,0.0040197694
144,0,0.3125,0.9979633401221996,0.004021503
145,0,0.3126994256541161,0.9979633401221996,0.0040247175
146,0,0.3128991060025543,0.9979633401221996,0.004047152
147,0,0.31309904153354634,0.9979633401221996,0.00405163
148,0,0.3132992327365729,0.9979633401221996,0.004057653
149,0,0.31349968010236723,0.9979633401221996,0.0040696416999999995
150,0,0.31370038412291934,0.9979633401221996,0.0040799924
151,0,0.31390134529147984,0.9979633401221996,0.004107508
152,0,0.3141025641025641,0.9979633401221996,0.004111358
153,0,0.31430404105195636,0.9979633401221996,0.004115156
154,0,0.31450577663671375,0.9979633401221996,0.0041345083
155,0,0.3149100257069409,0.9979633401221996,0.004144784
156,0,0.31511254019292606,0.9979633401221996,0.004157258
157,0,0.3153153153153153,0.9979633401221996,0.0041674944
158,0,0.3155183515775918,0.9979633401221996,0.0041677803
159,0,0.31572164948453607,0.9979633401221996,0.0041740644
160,0,0.3159252095422308,0.9979633401221996,0.0041807606
161,0,0.3161290322580645,0.9979633401221996,0.004188486
162,0,0.31633311814073595,0.9979633401221996,0.004198192
163,0,0.3165374677002584,0.9979633401221996,0.0042073959999999995
164,0,0.3167420814479638,0.9979633401221996,0.004225433
165,0,0.3169469598965071,0.9979633401221996,0.0042376146
166,0,0.31715210355987056,0.9979633401221996,0.004255941
167,0,0.3173575129533679,0.9979633401221996,0.0042644194
168,0,0.31756318859364874,0.9979633401221996,0.0042754333
169,0,0.31776913099870296,0.9979633401221996,0.0042779394
170,0,0.31797534068786504,0.9979633401221996,0.0042820484
171,0,0.3181818181818182,0.9979633401221996,0.004282309000000001
172,0,0.3183885640025991,0.9979633401221996,0.004296027
173,0,0.31859557867360205,0.9979633401221996,0.0043299263
174,0,0.3188028627195836,0.9979633401221996,0.0043644626
175,0,0.3190104166666667,0.9979633401221996,0.00438173
176,0,0.31921824104234525,0.9979633401221996,0.0044247913
177,0,0.3194263363754889,0.9979633401221996,0.00443606
178,0,0.319634703196347,0.9979633401221996,0.0044376220000000004
179,0,0.3198433420365535,0.9979633401221996,0.004442414
180,0,0.3200522534291313,0.9979633401221996,0.0044526984
181,0,0.3202614379084967,0.9979633401221996,0.004453342
182,0,0.32047089601046436,0.9979633401221996,0.0044823526
183,0,0.3206806282722513,0.9979633401221996,0.00450025
184,0,0.3211009174311927,0.9979633401221996,0.0045033059999999995
185,0,0.32131147540983607,0.9979633401221996,0.0045197858
186,0,0.3215223097112861,0.9979633401221996,0.0045200125
187,0,0.3217334208798424,0.9979633401221996,0.00452542
188,0,0.3219448094612352,0.9979633401221996,0.004529281
189,0,0.32215647600262987,0.9979633401221996,0.0045546982
190,0,0.3223684210526316,0.9979633401221996,0.0045564329999999995
191,0,0.3225806451612903,0.9979633401221996,0.004584783
192,0,0.3227931488801054,0.9979633401221996,0.004587434699999999
193,0,0.3230059327620303,0.9979633401221996,0.004589972
194,0,0.3232189973614776,0.9979633401221996,0.0045908170000000005
195,0,0.3234323432343234,0.9979633401221996,0.0046088784
196,0,0.3236459709379128,0.9979633401221996,0.00461114
197,0,0.3238598810310641,0.9979633401221996,0.004617424
198,0,0.32407407407407407,0.9979633401221996,0.0046369554
199,0,0.3242885506287227,0.9979633401221996,0.0046990737
200,0,0.32450331125827814,0.9979633401221996,0.004706081
201,0,0.32471835652750164,0.9979633401221996,0.004710018
202,0,0.3249336870026525,0.9979633401221996,0.004717574
203,0,0.32514930325149305,0.9979633401221996,0.0047381786
204,0,0.3253652058432935,0.9979633401221996,0.004745981
205,0,0.32558139534883723,0.9979633401221996,0.004775344
206,0,0.3257978723404255,0.9979633401221996,0.0047838776
207,0,0.3260146373918829,0.9979633401221996,0.0048088864
208,0,0.3262316910785619,0.9979633401221996,0.0048098234000000005
209,0,0.3264490339773484,0.9979633401221996,0.00481198
210,0,0.32666666666666666,0.9979633401221996,0.0048236367
211,0,0.3268845897264843,0.9979633401221996,0.0048265243
212,0,0.32710280373831774,0.9979633401221996,0.0048351693
213,0,0.3273213092852371,0.9979633401221996,0.004855935
214,0,0.32754010695187163,0.9979633401221996,0.004857882
215,0,0.3277591973244147,0.9979633401221996,0.004858686
216,0,0.3279785809906292,0.9979633401221996,0.004861473
217,0,0.3281982585398526,0.9979633401221996,0.0048746755
218,0,0.3284182305630027,0.9979633401221996,0.0048851133000000005
219,0,0.3286384976525822,0.9979633401221996,0.0048921704
220,0,0.3288590604026846,0.9979633401221996,0.004903423
221,0,0.32907991940899933,0.9979633401221996,0.004912105
222,0,0.3293010752688172,0.9979633401221996,0.0049208556
223,0,0.32952252858103565,0.9979633401221996,0.004930255
224,0,0.3297442799461642,0.9979633401221996,0.004930731
225,0,0.32996632996632996,0.9979633401221996,0.0049384979999999995
226,0,0.330188679245283,0.9979633401221996,0.0049500563
227,0,0.33041132838840187,0.9979633401221996,0.0049601365
228,0,0.33063427800269907,0.9979633401221996,0.004996948
