1.714366115629673004e-02,-4.177522659301757812e-01
2.740593850612640381e-01,-1.609400749206542969e+00
1.890366226434707642e-01,7.760079503059387207e-01
-8.556845784187316895e-01,4.173606336116790771e-01
5.685366392135620117e-01,-1.489999651908874512e+00
8.631315231323242188e-01,4.495214223861694336e-01
-1.031247735023498535e+00,1.844172775745391846e-01
8.589453101158142090e-01,4.535607695579528809e-01
-7.979672551155090332e-01,-1.317250490188598633e+00
-2.556384503841400146e-01,7.644589543342590332e-01
-2.806280851364135742e-01,7.665530443191528320e-01
1.045063614845275879e+00,2.255751341581344604e-01
-1.130886197090148926e+00,-7.591438889503479004e-01
1.069836854934692383e+00,-1.023422598838806152e+00
8.919251561164855957e-01,-1.259480595588684082e+00
2.251798361539840698e-01,7.695564627647399902e-01
-7.997718453407287598e-01,-1.315479636192321777e+00
2.676323056221008301e-01,-1.600858807563781738e+00
1.081244826316833496e+00,-1.002960681915283203e+00
-1.150060653686523438e+00,-9.010054916143417358e-02
-1.188254833221435547e+00,-2.599364221096038818e-01
8.899779319763183594e-01,-1.261554121971130371e+00
-7.969111800193786621e-01,-1.318168044090270996e+00
-8.563341498374938965e-01,4.198839962482452393e-01
-1.131792306900024414e+00,-7.659780383110046387e-01
8.756219744682312012e-01,4.345917105674743652e-01
1.174426913261413574e+00,-7.660284638404846191e-01
1.689104922115802765e-02,-4.177342355251312256e-01
-5.575309991836547852e-01,-1.480926513671875000e+00
1.739368215203285217e-02,-4.177357554435729980e-01
3.189210891723632812e-01,7.485916614532470703e-01
1.199435710906982422e+00,-6.669754385948181152e-01
1.189885854721069336e+00,-1.220154166221618652e-01
-2.862316071987152100e-01,7.554370760917663574e-01
9.172696471214294434e-01,-1.231445670127868652e+00
-6.283355951309204102e-01,6.099050045013427734e-01
5.332154631614685059e-01,-1.507850408554077148e+00
6.074255704879760742e-01,6.403317451477050781e-01
-1.187119483947753906e+00,-2.526972591876983643e-01
1.207089543342590332e+00,-6.279895901679992676e-01
1.207147121429443359e+00,-1.895741224288940430e-01
-2.626474797725677490e-01,7.525093555450439453e-01
-2.814894020557403564e-01,7.677061557769775391e-01
1.191697597503662109e+00,-7.021015882492065430e-01
-2.899944782257080078e-01,-1.584040403366088867e+00
-8.577684760093688965e-01,4.170925319194793701e-01
-1.011380434036254883e+00,-1.072769761085510254e+00
1.060757517814636230e+00,2.001696527004241943e-01
8.988376259803771973e-01,-1.251789689064025879e+00
-1.166316151618957520e+00,-6.979640126228332520e-01
1.168976545333862305e+00,-7.634083032608032227e-01
-1.139544963836669922e+00,-7.329759001731872559e-01
2.751591801643371582e-01,7.638264894485473633e-01
8.813666701316833496e-01,4.313731193542480469e-01
-1.011670947074890137e+00,-1.072321653366088867e+00
-5.656054019927978516e-01,-1.476956129074096680e+00
8.871243596076965332e-01,-1.264039039611816406e+00
6.396715044975280762e-01,6.210303902626037598e-01
-7.986405491828918457e-01,-1.316618204116821289e+00
3.300803005695343018e-01,7.484588027000427246e-01
-3.180515393614768982e-02,-1.622924089431762695e+00
-1.141556143760681152e+00,-7.156429290771484375e-01
-6.283411383628845215e-01,6.099037528038024902e-01
-1.172598481178283691e+00,-1.903463304042816162e-01
2.697860896587371826e-01,-1.601813197135925293e+00
-1.034533739089965820e+00,1.774255037307739258e-01
1.201711535453796387e+00,-1.652782410383224487e-01
-1.913034617900848389e-01,-1.605530619621276855e+00
-5.653977394104003906e-01,-1.477064967155456543e+00
6.553807854652404785e-01,6.112142801284790039e-01
-1.163651943206787109e+00,-6.949930191040039062e-01
-1.169116258621215820e+00,-1.650152653455734253e-01
3.007532358169555664e-01,7.604246139526367188e-01
-6.421570777893066406e-01,6.006367206573486328e-01
-8.562788367271423340e-01,4.182294309139251709e-01
-1.165326833724975586e+00,-1.722999662160873413e-01
-2.563586831092834473e-01,7.514569163322448730e-01
1.195287227630615234e+00,-1.412547826766967773e-01
1.203329086303710938e+00,-1.759665608406066895e-01
-1.011562228202819824e+00,-1.072498798370361328e+00
-2.610408961772918701e-01,-1.591421842575073242e+00
1.060801267623901367e+00,2.000875324010848999e-01
-1.741301119327545166e-01,-1.608955740928649902e+00
1.205070257186889648e+00,-6.426880359649658203e-01
1.188032627105712891e+00,-1.067775711417198181e-01
5.674805045127868652e-01,-1.490560770034790039e+00
-1.841826140880584717e-01,-1.607446789741516113e+00
2.925826609134674072e-01,-1.656330943107604980e+00
5.685219764709472656e-01,-1.490007638931274414e+00
1.687026582658290863e-02,-4.180187582969665527e-01
1.982140727341175079e-02,-4.180723130702972412e-01
1.714372262358665466e-02,-4.177521467208862305e-01
1.689042523503303528e-02,-4.182240068912506104e-01
1.739439181983470917e-02,-4.179505109786987305e-01
1.689058169722557068e-02,-4.182239770889282227e-01
1.739426515996456146e-02,-4.179506301879882812e-01
1.681652478873729706e-02,-4.179510474205017090e-01
1.689063385128974915e-02,-4.182239770889282227e-01
1.689046621322631836e-02,-4.182240962982177734e-01
1.687039062380790710e-02,-4.180188179016113281e-01
1.689046248793601990e-02,-4.182241261005401611e-01
1.714369095861911774e-02,-4.177521765232086182e-01
1.689060404896736145e-02,-4.182240366935729980e-01
1.681660860776901245e-02,-4.179510474205017090e-01
1.739428937435150146e-02,-4.179503917694091797e-01
1.689055189490318298e-02,-4.182240664958953857e-01
1.714372634887695312e-02,-4.177522063255310059e-01
1.739388331770896912e-02,-4.177358448505401611e-01
1.739419996738433838e-02,-4.179505705833435059e-01
1.689004525542259216e-02,-4.178258478641510010e-01
1.686916500329971313e-02,-4.178266823291778564e-01
1.689063943922519684e-02,-4.182241857051849365e-01
1.686932705342769623e-02,-4.178267121315002441e-01
1.686928980052471161e-02,-4.178266823291778564e-01
1.687043718993663788e-02,-4.179516732692718506e-01
1.681646704673767090e-02,-4.179509580135345459e-01
1.689013466238975525e-02,-4.178258776664733887e-01
1.689062640070915222e-02,-4.182240664958953857e-01
1.382929459214210510e-02,-4.022628366947174072e-01
1.739405840635299683e-02,-4.179505109786987305e-01
1.689063943922519684e-02,-4.182242155075073242e-01
1.739433035254478455e-02,-4.179519414901733398e-01
1.689051650464534760e-02,-4.182241261005401611e-01
1.714372634887695312e-02,-4.177522063255310059e-01
1.689066737890243530e-02,-4.182240962982177734e-01
1.689042709767818451e-02,-4.182241559028625488e-01
1.689066551625728607e-02,-4.182240664958953857e-01
1.689057610929012299e-02,-4.182241261005401611e-01
1.739452220499515533e-02,-4.179506301879882812e-01
1.681635342538356781e-02,-4.179509580135345459e-01
1.739431731402873993e-02,-4.179505407810211182e-01
1.739436574280261993e-02,-4.179505109786987305e-01
1.714369840919971466e-02,-4.177522659301757812e-01
1.689063198864459991e-02,-4.182241261005401611e-01
1.689048111438751221e-02,-4.182240962982177734e-01
1.681650057435035706e-02,-4.179509580135345459e-01
1.689045876264572144e-02,-4.182239472866058350e-01
1.714370399713516235e-02,-4.177521467208862305e-01
1.687025465071201324e-02,-4.180187284946441650e-01
1.689054444432258606e-02,-4.182240664958953857e-01
1.739409565925598145e-02,-4.179505705833435059e-01
1.687037944793701172e-02,-4.180187880992889404e-01
1.689036004245281219e-02,-4.182240664958953857e-01
1.689012534916400909e-02,-4.178258776664733887e-01
1.681670360267162323e-02,-4.179509282112121582e-01
1.687026210129261017e-02,-4.180187582969665527e-01
1.739438809454441071e-02,-4.179506301879882812e-01
1.739430986344814301e-02,-4.179506301879882812e-01
1.714368350803852081e-02,-4.177521467208862305e-01
1.687024906277656555e-02,-4.179517328739166260e-01
1.689062826335430145e-02,-4.182240068912506104e-01
1.689061522483825684e-02,-4.182238876819610596e-01
1.739356108009815216e-02,-4.177358746528625488e-01
1.714362390339374542e-02,-4.177522063255310059e-01
1.714359223842620850e-02,-4.177520871162414551e-01
1.689038984477519989e-02,-4.182240962982177734e-01
1.681650616228580475e-02,-4.179509580135345459e-01
1.739363558590412140e-02,-4.177357554435729980e-01
1.681668870151042938e-02,-4.179509580135345459e-01
1.689051091670989990e-02,-4.182240962982177734e-01
1.714355126023292542e-02,-4.177521467208862305e-01
1.687037572264671326e-02,-4.180187582969665527e-01
1.681644283235073090e-02,-4.179510474205017090e-01
1.739441603422164917e-02,-4.179506301879882812e-01
1.689065992832183838e-02,-4.182239472866058350e-01
1.689037121832370758e-02,-4.182239174842834473e-01
1.689016260206699371e-02,-4.178256094455718994e-01
1.689051091670989990e-02,-4.182240068912506104e-01
1.689033396542072296e-02,-4.182240962982177734e-01
1.681647635996341705e-02,-4.179509580135345459e-01
1.739407889544963837e-02,-4.179504811763763428e-01
1.681650988757610321e-02,-4.179509282112121582e-01
1.739372126758098602e-02,-4.177358448505401611e-01
1.689059473574161530e-02,-4.182240366935729980e-01
1.681670174002647400e-02,-4.179508984088897705e-01
1.714362949132919312e-02,-4.177521467208862305e-01
1.687034778296947479e-02,-4.180188179016113281e-01
1.739378273487091064e-02,-4.177357554435729980e-01
-1.020150542259216309e+00,2.018299549818038940e-01
