-8.032744407653808594e+00,-1.760610461235046387e+00,-1.208647012710571289e+00,-5.970963954925537109e+00,-4.342167854309082031e+00,-5.649932622909545898e-01,-7.298846244812011719e-01,2.129434585571289062e+00,-3.258857011795043945e+00,4.058849334716796875e+00,1.731333851814270020e+00,3.034702837467193604e-01,-1.124584674835205078e+00,-1.924731492996215820e+00,2.587532043457031250e+00,-3.763221502304077148e+00,-4.069821357727050781e+00,5.139342308044433594e+00,-4.166990280151367188e+00,4.817692339420318604e-01,-7.852396488189697266e+00,-4.133800506591796875e+00,3.489512205123901367e-01,-2.436194419860839844e+00,6.057626605033874512e-01,-1.819619774818420410e+00,5.312024116516113281e+00,-5.529723644256591797e+00,1.760943174362182617e+00,-3.571293950080871582e-01,5.050621509552001953e+00,2.196802616119384766e+00,-1.115725636482238770e+00,4.701203823089599609e+00,3.078969478607177734e+00,-1.179270505905151367e+00,-5.297539710998535156e+00,4.178912162780761719e+00,-2.217122554779052734e+00,-2.250407695770263672e+00,-4.615655422210693359e+00,-6.954669952392578125e+00,-2.482589244842529297e+00,2.086647748947143555e+00,2.914544582366943359e+00,8.337081074714660645e-01,1.953176558017730713e-01,-7.552157044410705566e-01,-7.880489826202392578e-01,1.117827057838439941e+00
-4.560446739196777344e+00,-1.103558182716369629e+00,-4.186932146549224854e-01,-2.903002023696899414e+00,-2.491200208663940430e+00,5.543246269226074219e-01,-6.124971508979797363e-01,7.527726888656616211e-01,-1.357792735099792480e+00,2.255924224853515625e+00,8.968394994735717773e-01,1.045289278030395508e+00,-9.992048740386962891e-01,-4.536685049533843994e-01,2.268205881118774414e+00,-2.163922071456909180e+00,-1.421653628349304199e+00,2.567721605300903320e+00,-2.472953796386718750e+00,2.872430682182312012e-01,-4.763525962829589844e+00,-1.907735824584960938e+00,8.642699718475341797e-01,-1.515689492225646973e+00,3.128230571746826172e-02,-2.392616510391235352e+00,4.805024147033691406e+00,-2.547524929046630859e+00,1.116300106048583984e+00,3.138503730297088623e-01,3.707162618637084961e+00,1.950607895851135254e+00,-4.825788438320159912e-01,1.401479482650756836e+00,1.123076200485229492e+00,-1.793275713920593262e+00,-3.065521001815795898e+00,1.695938706398010254e+00,-1.348265171051025391e+00,-7.206189632415771484e-01,-2.964406251907348633e+00,-3.476583957672119141e+00,-1.155275821685791016e+00,8.290430307388305664e-01,9.935219883918762207e-01,4.850469827651977539e-01,-7.241098880767822266e-01,-3.352548480033874512e-01,3.700482249259948730e-01,3.009464740753173828e-01
-9.145461082458496094e+00,-7.403951287269592285e-01,5.462803840637207031e-01,-4.772765636444091797e+00,-6.057753562927246094e+00,-2.249317407608032227e+00,-7.777431011199951172e-01,3.953984737396240234e+00,-3.003654241561889648e+00,4.377929687500000000e+00,8.160480260848999023e-01,5.761969089508056641e-01,-1.102918863296508789e+00,-2.999595642089843750e+00,-6.329247355461120605e-01,-5.129441261291503906e+00,-6.882370948791503906e+00,4.260680198669433594e+00,-5.481184005737304688e+00,-1.124522760510444641e-01,-7.687694549560546875e+00,-3.947043657302856445e+00,1.743640899658203125e-01,-8.786254525184631348e-01,3.565464615821838379e-01,7.519912123680114746e-01,3.890963315963745117e+00,-5.869053363800048828e+00,1.888461947441101074e+00,-2.344590425491333008e+00,5.626070022583007812e+00,2.548209428787231445e+00,4.049082100391387939e-01,6.090612888336181641e+00,5.734623908996582031e+00,5.827980041503906250e-01,-8.085865974426269531e+00,5.385878562927246094e+00,-2.882513046264648438e+00,-1.963270545005798340e+00,-5.801083564758300781e+00,-1.036641216278076172e+01,-2.599370241165161133e+00,1.686587452888488770e+00,4.630859375000000000e+00,5.671722888946533203e-01,1.004280686378479004e+00,1.735752373933792114e-01,-2.303111076354980469e+00,3.385898351669311523e+00
-9.152598381042480469e+00,-3.989762663841247559e-01,4.221238195896148682e-01,-5.442726612091064453e+00,-5.866803169250488281e+00,-1.504383683204650879e+00,5.622569322586059570e-01,4.417517662048339844e+00,-3.013593435287475586e+00,1.952399134635925293e+00,1.360914826393127441e+00,1.775544404983520508e+00,2.278448104858398438e+00,-4.680332183837890625e+00,4.224115312099456787e-01,-5.383698463439941406e+00,-5.548655986785888672e+00,3.871294260025024414e+00,-5.582965850830078125e+00,2.199502885341644287e-01,-8.676715850830078125e+00,-2.743364810943603516e+00,1.642416954040527344e+00,-1.986459255218505859e+00,-5.067149922251701355e-02,4.570914506912231445e-01,3.621213674545288086e+00,-4.847176074981689453e+00,1.439505219459533691e+00,-2.439200162887573242e+00,5.962484836578369141e+00,3.375545978546142578e+00,-6.588465571403503418e-01,6.443111419677734375e+00,4.594957828521728516e+00,-3.306922018527984619e-01,-7.010525703430175781e+00,4.808861255645751953e+00,-2.654957294464111328e+00,-1.001303315162658691e+00,-2.913022994995117188e+00,-8.198256492614746094e+00,-4.359031677246093750e+00,-6.895226240158081055e-02,2.911108493804931641e+00,5.963402241468429565e-02,4.057938456535339355e-01,2.361152410507202148e+00,-1.559686541557312012e+00,2.793538808822631836e+00
-1.221151828765869141e+01,-3.036984205245971680e-01,9.180217385292053223e-01,-6.237728118896484375e+00,-7.522367477416992188e+00,-2.846682310104370117e+00,1.122515439987182617e+00,5.594371795654296875e+00,-3.837752103805541992e+00,2.639010906219482422e+00,9.136185050010681152e-01,2.880105972290039062e+00,1.084026098251342773e+00,-5.938074588775634766e+00,3.850760459899902344e-01,-6.024464130401611328e+00,-7.921320915222167969e+00,4.983640670776367188e+00,-6.866189479827880859e+00,7.738679647445678711e-02,-9.962590217590332031e+00,-4.276901245117187500e+00,2.672397851943969727e+00,-2.587124824523925781e+00,1.598385572433471680e+00,8.905787467956542969e-01,6.202695846557617188e+00,-5.960124969482421875e+00,1.903016328811645508e+00,-2.594686031341552734e+00,8.275971412658691406e+00,4.304516792297363281e+00,-5.699039101600646973e-01,8.633161544799804688e+00,7.490699768066406250e+00,1.617262959480285645e-01,-9.646010398864746094e+00,5.476865291595458984e+00,-2.871534109115600586e+00,-1.964878201484680176e+00,-4.514930248260498047e+00,-1.328654098510742188e+01,-4.658020973205566406e+00,4.770277738571166992e-01,4.818652629852294922e+00,6.062666177749633789e-01,8.125215768814086914e-02,2.088855504989624023e+00,-1.337065815925598145e+00,3.924518585205078125e+00
-8.383070945739746094e+00,-4.265274405479431152e-01,6.400171518325805664e-01,-7.040922164916992188e+00,-5.030689716339111328e+00,-1.951623201370239258e+00,-2.174864292144775391e+00,4.433715820312500000e+00,-1.030897498130798340e+00,4.684415817260742188e+00,2.343785524368286133e+00,1.619368791580200195e+00,-1.460334777832031250e+00,-2.530782699584960938e+00,9.519530534744262695e-01,-5.885001182556152344e+00,-5.024806499481201172e+00,4.322476387023925781e+00,-5.850996494293212891e+00,3.067693710327148438e+00,-1.032180786132812500e+01,-3.909297704696655273e+00,-1.251355290412902832e+00,-2.754543066024780273e+00,8.010352849960327148e-01,-1.195382237434387207e+00,7.084886074066162109e+00,-3.993709802627563477e+00,3.297697305679321289e-01,-1.267332792282104492e+00,6.625888347625732422e+00,-1.466944575309753418e+00,-1.136892586946487427e-01,4.619040489196777344e+00,6.543448448181152344e+00,-1.310839414596557617e+00,-7.110459804534912109e+00,6.305392265319824219e+00,-3.961003780364990234e+00,-1.977141022682189941e+00,-6.268974304199218750e+00,-8.929991722106933594e+00,-2.471284627914428711e+00,2.269683599472045898e+00,4.998185634613037109e+00,-8.586331605911254883e-01,6.365883946418762207e-01,7.983994483947753906e-01,-3.656083345413208008e-01,1.794044375419616699e+00
-1.005222797393798828e+01,-1.109302759170532227e+00,-1.258638978004455566e+00,-5.080543518066406250e+00,-6.412458896636962891e+00,-1.100913047790527344e+00,-1.178181052207946777e+00,4.266862392425537109e+00,-3.918545246124267578e+00,3.911912679672241211e+00,2.290092229843139648e+00,2.405158132314682007e-01,-2.849259138107299805e+00,-2.435892105102539062e+00,1.983597278594970703e-01,-5.242183208465576172e+00,-5.605599880218505859e+00,5.959377288818359375e+00,-5.438800334930419922e+00,2.543959319591522217e-01,-7.501702308654785156e+00,-2.352766990661621094e+00,2.602353394031524658e-01,-2.059228420257568359e+00,-3.057774305343627930e-01,-4.975286126136779785e-01,5.460848331451416016e+00,-4.651589393615722656e+00,2.048976421356201172e+00,-2.853686809539794922e+00,5.994082450866699219e+00,2.725610733032226562e+00,-7.702427506446838379e-01,5.671851634979248047e+00,5.460487365722656250e+00,-1.926524788141250610e-01,-8.537550926208496094e+00,4.698369026184082031e+00,-3.188517093658447266e+00,-3.043205022811889648e+00,-5.529343128204345703e+00,-9.332482337951660156e+00,-3.299191951751708984e+00,2.933709383010864258e+00,4.112043857574462891e+00,1.560763359069824219e+00,1.393227696418762207e+00,3.617176413536071777e-02,-2.131532430648803711e+00,3.223210334777832031e+00
-6.836171150207519531e+00,-8.969889581203460693e-02,6.291917562484741211e-01,-6.081577777862548828e+00,-6.263895988464355469e+00,-6.834765076637268066e-01,-1.631353616714477539e+00,4.505920410156250000e+00,-1.580541282892227173e-01,3.355965137481689453e+00,2.136360645294189453e+00,2.622112035751342773e+00,-1.230943679809570312e+00,-1.214053750038146973e+00,2.889669537544250488e-01,-5.385910987854003906e+00,-3.937026977539062500e+00,2.847717761993408203e+00,-5.430209636688232422e+00,4.575851917266845703e+00,-7.095934867858886719e+00,-3.828392267227172852e+00,-8.706954717636108398e-01,-1.121532559394836426e+00,7.242136448621749878e-02,-8.584688305854797363e-01,6.390761375427246094e+00,-1.994899511337280273e+00,-3.163385093212127686e-01,-1.310717940330505371e+00,6.824347496032714844e+00,-2.194620370864868164e+00,4.824486374855041504e-01,4.057221412658691406e+00,4.855981826782226562e+00,-1.543506145477294922e+00,-6.358892917633056641e+00,4.615031719207763672e+00,-9.316847324371337891e-01,-1.926237940788269043e+00,-6.251663208007812500e+00,-5.713253021240234375e+00,-1.793529987335205078e+00,1.151670098304748535e+00,4.284897804260253906e+00,-8.494713306427001953e-01,4.885903596878051758e-01,3.924079537391662598e-01,-1.635537743568420410e+00,1.541212916374206543e+00
-2.194894027709960938e+01,1.082594394683837891e-01,5.424465656280517578e+00,-1.386534309387207031e+01,-1.351423549652099609e+01,-2.342252731323242188e+00,-4.491573333740234375e+00,1.086750984191894531e+01,-1.404275178909301758e+00,6.397123336791992188e+00,3.128446102142333984e+00,7.304755210876464844e+00,1.883618474006652832e+00,-5.656937599182128906e+00,-5.377441644668579102e-03,-9.613017082214355469e+00,-5.651932716369628906e+00,5.508938312530517578e+00,-1.301450061798095703e+01,9.337187767028808594e+00,-1.972386550903320312e+01,-7.594219207763671875e+00,-1.288782119750976562e+00,-5.584103107452392578e+00,3.718547582626342773e+00,-6.106808185577392578e+00,1.563100528717041016e+01,-1.941581487655639648e+00,-1.789778232574462891e+00,5.759358406066894531e-02,1.499860477447509766e+01,-2.246528148651123047e+00,2.832167148590087891e+00,1.060439014434814453e+01,1.304034900665283203e+01,-2.103966236114501953e+00,-1.302127075195312500e+01,8.020808219909667969e+00,-5.215298652648925781e+00,-1.792738199234008789e+00,-1.098016738891601562e+01,-1.407483291625976562e+01,-4.900561332702636719e+00,-1.123117685317993164e+00,8.211742401123046875e+00,-2.330404281616210938e+00,-2.022727966308593750e+00,1.314380407333374023e+00,-1.445526599884033203e+00,1.104546070098876953e+00
-2.087867355346679688e+01,-1.281735539436340332e+00,1.269863009452819824e+00,-1.369727993011474609e+01,-1.332062530517578125e+01,-1.426282286643981934e+00,-3.949354410171508789e+00,7.872035026550292969e+00,-3.420563697814941406e+00,6.504493236541748047e+00,3.924664020538330078e+00,6.741832256317138672e+00,-6.783516407012939453e-01,-5.586819171905517578e+00,3.884212255477905273e+00,-8.184700012207031250e+00,-5.323295116424560547e+00,7.479216098785400391e+00,-1.242364978790283203e+01,7.055278778076171875e+00,-1.839127349853515625e+01,-7.878743648529052734e+00,-5.038012266159057617e-01,-4.742483615875244141e+00,1.145502805709838867e+00,-6.405594825744628906e+00,1.678596305847167969e+01,-5.122175216674804688e+00,1.320033788681030273e+00,-8.727661967277526855e-01,1.514373207092285156e+01,-3.308959603309631348e-01,7.009384036064147949e-01,1.021671772003173828e+01,9.246154785156250000e+00,-3.698796987533569336e+00,-1.287739658355712891e+01,6.645451545715332031e+00,-3.263089179992675781e+00,-1.770884752273559570e+00,-1.176596069335937500e+01,-1.232385158538818359e+01,-5.588572025299072266e+00,5.374135971069335938e-01,6.969723224639892578e+00,-1.524889469146728516e-02,-2.154239654541015625e+00,-8.256785869598388672e-01,-1.063645839691162109e+00,1.474537014961242676e+00
