,loss,accuracy,val_loss,val_accuracy
0,0.7060193419456482,0.4972067177295685,0.6508650183677673,0.46666666865348816
1,0.7073912620544434,0.5195530652999878,0.6026171445846558,0.7333333492279053
2,0.654258668422699,0.5810055732727051,0.5940905213356018,0.8888888955116272
3,0.6188139915466309,0.6703910827636719,0.5099574327468872,0.7111111283302307
4,0.608230710029602,0.6201117038726807,0.461381196975708,0.8666666746139526
5,0.5549774765968323,0.7262569665908813,0.42824000120162964,0.800000011920929
6,0.5728771090507507,0.6983240246772766,0.4128238260746002,0.8666666746139526
7,0.5400071144104004,0.7709497213363647,0.4128161072731018,0.800000011920929
8,0.5187228918075562,0.74301677942276,0.40630167722702026,0.800000011920929
9,0.5363991260528564,0.7206704020500183,0.39675503969192505,0.8444444537162781
10,0.4892047047615051,0.8044692873954773,0.3763450086116791,0.8666666746139526
11,0.480689138174057,0.7988826632499695,0.3601294159889221,0.8888888955116272
12,0.46573489904403687,0.7877094745635986,0.3592393696308136,0.8666666746139526
13,0.48362091183662415,0.832402229309082,0.3132033348083496,0.8666666746139526
14,0.4841271936893463,0.7877094745635986,0.3155224323272705,0.8666666746139526
15,0.4283241033554077,0.7932960987091064,0.34811341762542725,0.8666666746139526
16,0.4830135107040405,0.8156424760818481,0.3716120719909668,0.9111111164093018
17,0.4375603199005127,0.8379888534545898,0.3354753255844116,0.9111111164093018
18,0.43774670362472534,0.8212290406227112,0.2963482141494751,0.9111111164093018
19,0.4273313879966736,0.8212290406227112,0.27506619691848755,0.9111111164093018
20,0.41122546792030334,0.8379888534545898,0.2848513424396515,0.9111111164093018
21,0.4613134264945984,0.832402229309082,0.29420724511146545,0.9111111164093018
22,0.38791292905807495,0.8156424760818481,0.28851598501205444,0.9111111164093018
23,0.4292506277561188,0.832402229309082,0.28090396523475647,0.9111111164093018
24,0.3585056662559509,0.8659217953681946,0.2801187038421631,0.9111111164093018
25,0.36785945296287537,0.8659217953681946,0.2830529808998108,0.9333333373069763
26,0.3483024835586548,0.8770949840545654,0.2787278890609741,0.9111111164093018
27,0.3741859197616577,0.8547486066818237,0.26541656255722046,0.9111111164093018
28,0.34414297342300415,0.8770949840545654,0.2673390209674835,0.9111111164093018
29,0.3726890981197357,0.8603351712226868,0.26413899660110474,0.9111111164093018
30,0.3498915135860443,0.8603351712226868,0.25271299481391907,0.9111111164093018
31,0.3582216501235962,0.8659217953681946,0.2629324197769165,0.9111111164093018
32,0.361749529838562,0.8435754179954529,0.28684505820274353,0.9111111164093018
33,0.33639296889305115,0.8603351712226868,0.272192120552063,0.9111111164093018
34,0.35869884490966797,0.8603351712226868,0.25851789116859436,0.9111111164093018
35,0.3842654228210449,0.8435754179954529,0.25325024127960205,0.9111111164093018
36,0.2920197546482086,0.8882681727409363,0.28824955224990845,0.9111111164093018
37,0.30772632360458374,0.8826815485954285,0.25228336453437805,0.9111111164093018
38,0.35201331973075867,0.8938547372817993,0.2844923734664917,0.9111111164093018
39,0.326274573802948,0.916201114654541,0.263907253742218,0.9111111164093018
40,0.2624041736125946,0.9273743033409119,0.2845000922679901,0.8888888955116272
41,0.29358550906181335,0.8882681727409363,0.2904806435108185,0.8888888955116272
42,0.31261733174324036,0.8938547372817993,0.31246647238731384,0.8888888955116272
43,0.3447326123714447,0.8770949840545654,0.4074415862560272,0.8666666746139526
44,0.4183008670806885,0.826815664768219,0.30539825558662415,0.9111111164093018
45,0.31053850054740906,0.8938547372817993,0.29987508058547974,0.9111111164093018
46,0.30208343267440796,0.8882681727409363,0.27440372109413147,0.9111111164093018
47,0.3142862021923065,0.8826815485954285,0.30888932943344116,0.9333333373069763
48,0.2790904641151428,0.8715083599090576,0.2770709693431854,0.9111111164093018
49,0.2843911051750183,0.910614550113678,0.274467796087265,0.9333333373069763
50,0.3373790681362152,0.8938547372817993,0.27596405148506165,0.9111111164093018
51,0.28432995080947876,0.916201114654541,0.27202728390693665,0.9111111164093018
52,0.27186763286590576,0.8882681727409363,0.25848376750946045,0.9111111164093018
53,0.29410520195961,0.8882681727409363,0.2602468430995941,0.9333333373069763
54,0.2945212721824646,0.8882681727409363,0.29607093334198,0.9111111164093018
55,0.2869925796985626,0.910614550113678,0.27244699001312256,0.9111111164093018
56,0.2877960503101349,0.8994413614273071,0.3090731203556061,0.9111111164093018
57,0.2617586553096771,0.9050279259681702,0.2460351139307022,0.9333333373069763
58,0.30254945158958435,0.8994413614273071,0.23272234201431274,0.9333333373069763
59,0.24870499968528748,0.9217877388000488,0.24367976188659668,0.9111111164093018
60,0.3014243245124817,0.8882681727409363,0.26172804832458496,0.9333333373069763
61,0.26771196722984314,0.916201114654541,0.2552487254142761,0.9111111164093018
62,0.30904415249824524,0.8994413614273071,0.24948923289775848,0.9111111164093018
63,0.2713676989078522,0.8994413614273071,0.263752818107605,0.9111111164093018
64,0.24520431458950043,0.9385474920272827,0.3030813932418823,0.9111111164093018
65,0.22709716856479645,0.9273743033409119,0.2997259199619293,0.9111111164093018
66,0.303855836391449,0.8882681727409363,0.3321256935596466,0.9111111164093018
67,0.2825672924518585,0.8938547372817993,0.24446557462215424,0.9333333373069763
68,0.3104719817638397,0.8994413614273071,0.24600166082382202,0.9333333373069763
69,0.29107847809791565,0.8882681727409363,0.2885126769542694,0.9111111164093018
70,0.29183724522590637,0.8882681727409363,0.29246118664741516,0.9333333373069763
71,0.27434149384498596,0.9217877388000488,0.2834727466106415,0.9111111164093018
72,0.3069881796836853,0.8826815485954285,0.2617906928062439,0.9111111164093018
73,0.2403116226196289,0.8938547372817993,0.24478395283222198,0.9111111164093018
74,0.29969650506973267,0.8826815485954285,0.2681565582752228,0.9333333373069763
75,0.2783139646053314,0.8715083599090576,0.28491684794425964,0.9111111164093018
76,0.2566513419151306,0.9217877388000488,0.30350011587142944,0.9111111164093018
77,0.27978503704071045,0.910614550113678,0.2881194055080414,0.9111111164093018
78,0.2773315906524658,0.8882681727409363,0.2972530722618103,0.9111111164093018
