4.252543926239013672e+00,-3.009925365447998047e+00
-5.415005683898925781e+00,-1.243323534727096558e-01
1.762199282646179199e+00,-8.431668281555175781e+00
-1.535252213478088379e+00,-8.919660568237304688e+00
-8.376815795898437500e+00,-6.492620468139648438e+00
-1.583051323890686035e+00,6.673243999481201172e+00
-1.265847802162170410e+00,-8.794742584228515625e+00
-7.017199039459228516e+00,-5.070339679718017578e+00
-1.007829546928405762e+00,9.793524742126464844e+00
-1.409828424453735352e+00,1.343077373504638672e+01
5.452991008758544922e+00,-3.988706111907958984e+00
-5.968346595764160156e+00,-3.042645454406738281e+00
-2.675742387771606445e+00,5.204173088073730469e+00
-2.456961721181869507e-01,1.279516315460205078e+01
8.461654931306838989e-02,1.134419727325439453e+01
-7.140293121337890625e-01,6.149261951446533203e+00
-4.907588005065917969e+00,1.088727712631225586e+00
-3.046260476112365723e-01,-7.600024223327636719e+00
-1.803347110748291016e+00,1.862154126167297363e+00
2.286540985107421875e+00,1.615657615661621094e+01
3.066753149032592773e+00,1.433605003356933594e+01
-3.082492113113403320e+00,6.110275268554687500e+00
6.133049964904785156e+00,-1.489324450492858887e+00
1.559841275215148926e+00,1.539922523498535156e+01
-7.657672405242919922e+00,-8.506273269653320312e+00
1.253320813179016113e+00,1.096926784515380859e+01
5.074975967407226562e+00,-1.747529387474060059e+00
-1.869982004165649414e+00,1.688359451293945312e+01
-4.684468269348144531e+00,4.718737602233886719e+00
-3.963187932968139648e+00,-8.416183471679687500e+00
-4.571688652038574219e+00,-7.052684307098388672e+00
1.084071755409240723e+00,-6.983554363250732422e+00
2.769202739000320435e-02,8.620802879333496094e+00
1.550038933753967285e+00,7.314038753509521484e+00
-5.835403800010681152e-01,1.731785583496093750e+01
5.787908554077148438e+00,-5.026100635528564453e+00
-3.317407369613647461e+00,2.361061275005340576e-01
2.424048185348510742e+00,3.386063098907470703e+00
1.152187108993530273e+00,5.400332450866699219e+00
7.521873116493225098e-01,1.081645774841308594e+01
3.233685731887817383e+00,1.030000495910644531e+01
-7.817633152008056641e+00,-6.704555988311767578e+00
-5.141169548034667969e+00,-8.401910781860351562e+00
6.904495239257812500e+00,4.713939189910888672e+00
-1.653153181076049805e+00,1.258964920043945312e+01
-2.446785926818847656e+00,-8.075659751892089844e+00
-2.454671144485473633e+00,-2.105318069458007812e+00
2.756757497787475586e+00,-1.835492849349975586e+00
-5.476046562194824219e+00,2.314146757125854492e+00
6.583792567253112793e-01,1.606273269653320312e+01
-5.702189922332763672e+00,-7.704274177551269531e+00
-1.948013186454772949e+00,-7.988896369934082031e+00
-3.180679082870483398e+00,1.461485004425048828e+01
-3.443234443664550781e+00,-1.099261474609375000e+01
1.186429023742675781e+00,-1.634958028793334961e+00
-1.039220809936523438e+00,7.192478179931640625e-01
-3.338414132595062256e-01,-1.529731750488281250e+00
4.397933959960937500e+00,2.591976881027221680e+00
-7.138748645782470703e+00,-7.150464057922363281e+00
-4.448850154876708984e+00,7.219244539737701416e-02
-5.996811866760253906e+00,-4.899728775024414062e+00
-3.506851196289062500e+00,6.136834621429443359e+00
3.591494321823120117e+00,-5.446434974670410156e+00
-5.156488895416259766e+00,3.524862527847290039e+00
2.492086172103881836e+00,-7.247928619384765625e+00
1.608723521232604980e+00,3.759419918060302734e+00
6.997848033905029297e+00,-5.110977888107299805e-01
-3.333394289016723633e+00,-9.353540420532226562e+00
-1.707272291183471680e+00,1.615600013732910156e+01
2.672145843505859375e+00,1.008327865600585938e+01
-4.326410293579101562e+00,1.792142629623413086e+00
-5.628052353858947754e-01,4.696001052856445312e+00
-6.438423991203308105e-01,1.197206115722656250e+01
-3.904903650283813477e+00,-6.444017410278320312e+00
-2.569300174713134766e+00,1.496672916412353516e+01
-1.914925277233123779e-01,9.317847251892089844e+00
2.918790094554424286e-02,4.427965879440307617e-01
-5.966490268707275391e+00,-4.777468681335449219e+00
-2.202415466308593750e-01,1.083868885040283203e+01
-2.505741357803344727e+00,-7.283608913421630859e-01
-4.945710659027099609e+00,2.747886896133422852e+00
3.950656652450561523e+00,1.109047889709472656e+01
6.284435272216796875e+00,1.126190543174743652e+00
5.588574886322021484e+00,-1.353882193565368652e+00
3.347364664077758789e+00,8.819817543029785156e+00
-5.470457077026367188e-01,4.216072082519531250e+00
-5.965299129486083984e+00,-9.198285102844238281e+00
4.580791473388671875e+00,-4.232941150665283203e+00
2.218611240386962891e+00,-3.283302545547485352e+00
3.051032304763793945e+00,1.037112903594970703e+01
-4.110341072082519531e+00,9.971109032630920410e-01
-3.573863744735717773e+00,4.661851882934570312e+00
1.288963913917541504e+00,1.016290760040283203e+01
-1.398928910493850708e-01,9.822410583496093750e+00
5.542134761810302734e+00,-4.720774173736572266e+00
2.580795764923095703e+00,4.266706466674804688e+00
5.179395198822021484e+00,-2.440049648284912109e+00
-5.672469615936279297e+00,-7.212145328521728516e+00
-5.207983493804931641e+00,-1.096658587455749512e+00
-8.579105138778686523e-01,1.305448627471923828e+01
1.682607889175415039e+00,-3.534012556076049805e+00
7.988032817840576172e+00,-2.004323005676269531e+00
-2.718646764755249023e+00,1.375369071960449219e+01
2.203490018844604492e+00,1.316892242431640625e+01
-6.607828617095947266e+00,7.799679040908813477e-02
-5.533316135406494141e+00,-2.431091308593750000e+00
-3.351162195205688477e+00,1.332237815856933594e+01
-9.554469585418701172e-01,1.014977836608886719e+01
-3.935389518737792969e-01,1.953770995140075684e+00
7.803668498992919922e+00,-9.654898941516876221e-02
3.354252099990844727e+00,1.598371505737304688e+01
-7.586457252502441406e+00,-7.286335468292236328e+00
-3.953145742416381836e+00,3.011783838272094727e+00
2.843017578125000000e+00,1.165329837799072266e+01
-3.072773694992065430e+00,1.209008312225341797e+01
5.886734485626220703e+00,1.695410251617431641e+00
5.790455818176269531e+00,1.126497745513916016e+00
-3.997800588607788086e+00,1.172590732574462891e+01
-8.601895332336425781e+00,-8.692910194396972656e+00
-2.511050224304199219e+00,1.562441444396972656e+01
-6.156864643096923828e+00,1.439234614372253418e+00
-3.435549497604370117e+00,-2.206444978713989258e+00
-4.235681533813476562e+00,-1.070249366760253906e+01
5.379371166229248047e+00,-3.884150266647338867e+00
6.166428089141845703e+00,3.362920761108398438e+00
-1.455264806747436523e+00,6.026403903961181641e+00
-2.403387546539306641e+00,1.169407367706298828e+01
2.307193994522094727e+00,1.471369934082031250e+01
1.625627756118774414e+00,1.471469402313232422e+01
3.406382560729980469e+00,-6.945795536041259766e+00
4.881263732910156250e+00,3.387818098068237305e+00
-5.022497177124023438e-01,1.400285720825195312e+01
1.337279081344604492e+00,-6.346595883369445801e-01
4.384197711944580078e+00,-3.917532205581665039e+00
-6.906374931335449219e+00,1.562782764434814453e+00
-3.587042808532714844e+00,-1.008881473541259766e+01
-6.196895122528076172e+00,2.825056552886962891e+00
-4.146820068359375000e+00,-1.171598434448242188e+00
-6.759184360504150391e+00,-9.688146591186523438e+00
2.671906948089599609e+00,-5.845635414123535156e+00
-3.422411382198333740e-01,6.147514343261718750e+00
-3.896506547927856445e+00,2.798577070236206055e+00
-1.752168178558349609e+00,9.423726081848144531e+00
5.597606658935546875e+00,3.939107954502105713e-01
4.846388339996337891e+00,6.640352606773376465e-01
-2.141493082046508789e+00,1.115316748619079590e+00
-1.335704445838928223e+00,1.169531154632568359e+01
-3.217839241027832031e+00,1.371079206466674805e+00
-6.266192913055419922e+00,-8.040497779846191406e+00
2.363771438598632812e+00,-5.174285888671875000e+00
1.078227162361145020e+00,1.549101257324218750e+01
-2.302124023437500000e+00,1.252769374847412109e+01
3.816686153411865234e+00,-2.940162181854248047e+00
7.087236404418945312e+00,-3.964726924896240234e+00
1.842946767807006836e+00,8.389067649841308594e+00
-6.403501987457275391e+00,-3.928034543991088867e+00
3.628926992416381836e+00,2.060708522796630859e+00
-2.671773195266723633e+00,3.834895133972167969e+00
-2.199446678161621094e+00,2.275277137756347656e+00
-2.098083257675170898e+00,-8.414134025573730469e+00
4.028099060058593750e+00,2.864430427551269531e+00
-3.495234251022338867e+00,2.359461069107055664e+00
-4.916026115417480469e+00,1.652896523475646973e+00
4.112029075622558594e+00,5.789846897125244141e+00
6.034191131591796875e+00,-3.915045261383056641e+00
-3.503911018371582031e+00,1.368351459503173828e+00
3.069348812103271484e+00,2.891602277755737305e+00
-2.121918201446533203e+00,1.147493743896484375e+01
-4.116119384765625000e+00,-1.203312969207763672e+01
5.352005958557128906e+00,-3.207204341888427734e+00
-4.867442131042480469e+00,-1.035122585296630859e+01
1.719754934310913086e+00,1.279501533508300781e+01
1.537486314773559570e+00,1.189671993255615234e+01
-3.275248527526855469e+00,-9.638887405395507812e+00
-2.273274898529052734e+00,7.848874330520629883e-01
-2.227809906005859375e+00,-9.386752247810363770e-01
-1.298198223114013672e+00,1.437264728546142578e+01
3.462049007415771484e+00,1.238690757751464844e+01
-5.286239981651306152e-01,1.646959114074707031e+01
-5.493376255035400391e+00,-8.589215278625488281e+00
-7.294118404388427734e+00,-6.344481945037841797e+00
